发布日期,发布部门,通知标题,通知链接,附件名,附件链接,下载次数
2021-11-19,【教学运行】,关于公布2021-2022学年各学院转专业实施细则的通知,https://jwch.fzu.edu.cn/info/1036/11651.htm,2021-2022学年各学院转专业细则.pdf,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=7677107,7976
2021-11-16,【质量办】,关于举办福州大学第二十九场“教学有道”研讨活动的通知,https://jwch.fzu.edu.cn/info/1040/11635.htm,无附件,无附件链接,无下载次数
2021-11-15,【综合科】,关于更改全省本科教育管理人员视频培训班地点的通知,https://jwch.fzu.edu.cn/info/1035/11634.htm,无附件,无附件链接,无下载次数
2021-11-15,【实践科】,关于重申疫情防控期间本科生实习要求的通知,https://jwch.fzu.edu.cn/info/1039/11633.htm,福州大学本科生实习计划申请表.doc,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=7674633,1228
2021-11-15,【实践科】,关于重申疫情防控期间本科生实习要求的通知,https://jwch.fzu.edu.cn/info/1039/11633.htm,福州大学本科生实习计划备案表.doc,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=7674634,1106
2021-11-14,【教研教改】,关于公布参加2021级“嘉锡化学拔尖班”选拔面试学生名单的通知,https://jwch.fzu.edu.cn/info/1037/11631.htm,无附件,无附件链接,无下载次数
2021-11-12,【综合科】,关于组织参加全省本科教育管理人员视频培训班的通知,https://jwch.fzu.edu.cn/info/1035/11624.htm,无附件,无附件链接,无下载次数
2021-11-10,【计划科】,关于组织申报2021-2022学年第二学期通识教育选修课的通知,https://jwch.fzu.edu.cn/info/1038/11621.htm,无附件,无附件链接,无下载次数
2021-11-09,【教研教改】,福州大学关于开展2021级“嘉锡化学拔尖班”招生工作的通知,https://jwch.fzu.edu.cn/info/1037/11614.htm,附件1-招生简章.docx,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=7673054,2131
2021-11-09,【教研教改】,福州大学关于开展2021级“嘉锡化学拔尖班”招生工作的通知,https://jwch.fzu.edu.cn/info/1037/11614.htm,附件2-选拔方案.doc,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=7673055,1674
2021-11-09,【教研教改】,福州大学关于开展2021级“嘉锡化学拔尖班”招生工作的通知,https://jwch.fzu.edu.cn/info/1037/11614.htm,附件3-申请表.doc,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=7673057,1229
2021-11-09,【教研教改】,福州大学关于开展2021级“嘉锡化学拔尖班”招生工作的通知,https://jwch.fzu.edu.cn/info/1037/11614.htm,附件4-培养方案.doc,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=7673056,1423
2021-11-09,【教研教改】,福州大学关于开展2021级“嘉锡化学拔尖班”招生工作的通知,https://jwch.fzu.edu.cn/info/1037/11614.htm,附件5-培养计划.doc,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=7673058,1558
2021-11-04,【教学运行】,关于2021-2022学年第一学期《高等数学A（上）、B（上）、C、D》课半期考试安排的通知,https://jwch.fzu.edu.cn/info/1036/11594.htm,21.11.28高数半期考.xlsx,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=7671676,1638
2021-11-04,【计划科】,关于通选课《智慧树：突发性疫情认知、防护与思考》开展线下见面课的友情提示,https://jwch.fzu.edu.cn/info/1038/11593.htm,无附件,无附件链接,无下载次数
2021-11-03,【实践科】,关于做好2022届本科生毕业设计（论文）工作的通知,https://jwch.fzu.edu.cn/info/1039/11592.htm,2022届福州大学本科生毕业设计（论文）所有附件及表格.zip,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=7716631,4825
2021-11-02,【质量办】,福州大学关于2021年课程考核专项检查工作具体分组安排的通知,https://jwch.fzu.edu.cn/info/1040/11572.htm,附件.rar,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=7669644,1155
2021-11-02,【质量办】,关于举办福州大学第二十八场“教学有道”研讨活动的通知,https://jwch.fzu.edu.cn/info/1040/11571.htm,无附件,无附件链接,无下载次数
2021-11-01,【计划科】,关于2021-2022学年第一学期在校学生申请辅修专业的通知,https://jwch.fzu.edu.cn/info/1038/11025.htm,无附件,无附件链接,无下载次数
2021-11-01,【教学运行】,关于做好2021学年本科生转专业工作的通知,https://jwch.fzu.edu.cn/info/1036/11023.htm,无附件,无附件链接,无下载次数
2021-10-29,【质量办】,关于期中党政领导集中听课的通知,https://jwch.fzu.edu.cn/info/1040/11022.htm,2021年秋季学期10、11周课表.xls,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=7666275,1199
2021-10-29,【质量办】,关于期中党政领导集中听课的通知,https://jwch.fzu.edu.cn/info/1040/11022.htm,福州大学课堂教学质量评估表.doc,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=7666274,839
2021-10-28,【教研教改】,关于开展2021年度国家级一流本科专业建设点申报工作的预通知,https://jwch.fzu.edu.cn/info/1037/11006.htm,无附件,无附件链接,无下载次数
2021-10-26,【教学通知】,关于举办福州大学第二十七场“教学有道”研讨活动的通知,https://jwch.fzu.edu.cn/info/1012/11027.htm,无附件,无附件链接,无下载次数
2021-10-26,【计划科】,关于在爱课程平台参加通识选修课学习的重要提示,https://jwch.fzu.edu.cn/info/1038/10982.htm,无附件,无附件链接,无下载次数
2021-10-25,【教学通知】,关于2021年新上岗教师教学达标培训班教师配备导师的通知,https://jwch.fzu.edu.cn/info/1012/11478.htm,2021年福州大学新上岗教师达标培训班报名汇总表（配导师）.xlsx,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=7668973,729
2021-10-22,【教学通知】,关于填报全校本科专业及一流本科课程有关情况摸排数据的通知,https://jwch.fzu.edu.cn/info/1012/11477.htm,附件1-5.rar,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=7668972,755
2021-10-21,【教学通知】,关于加强“教授承担本科生教学任务”专项工作的通知,https://jwch.fzu.edu.cn/info/1012/11476.htm,附件1：2021年教授为本科生开课未达标统计表.xls,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=7668971,745
2021-10-21,【实践科】,关于举办第十三届蓝桥杯全国软件和信息技术专业人才大赛福州大学选拔赛的通知,https://jwch.fzu.edu.cn/info/1039/10859.htm,“蓝桥杯”软件大赛福州大学选拔赛报名表.xls,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=7604620,1078
2021-10-18,【教学通知】,关于通识选修课《爱课程：美化嗓音 轻松讲课》开课的友情提示,https://jwch.fzu.edu.cn/info/1012/11474.htm,无附件,无附件链接,无下载次数
2021-10-18,【教学通知】,关于举办福州大学第二十六场“教学有道”研讨活动的通知,https://jwch.fzu.edu.cn/info/1012/11473.htm,无附件,无附件链接,无下载次数
2021-10-14,【教学通知】,关于开展2021年度教师本科教学综合测评工作的通知,https://jwch.fzu.edu.cn/info/1012/11472.htm,附件.docx,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=7668970,759
2021-10-12,【教学通知】,关于举办福州大学第二十五场“教学有道”研讨活动的通知,https://jwch.fzu.edu.cn/info/1012/11470.htm,无附件,无附件链接,无下载次数
2021-10-12,【实践科】,关于转发《福建省本科毕业论文（设计）抽检实施细则（试行）（征求意见稿）》的通知,https://jwch.fzu.edu.cn/info/1039/10857.htm,闽教便函【2021】1314号 福建省教育厅关于征求《福建省本科毕业论文（设计）抽检实施细则（试行）（征求意见稿）》意见的函.docx,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=7604619,957
2021-10-09,【教学通知】,关于推荐2021年度教育部产学合作协同育人项目优秀项目案例的通知,https://jwch.fzu.edu.cn/info/1012/11468.htm,附件1-成果清单模板.xlsx,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=7668968,637
2021-10-09,【教学通知】,关于推荐2021年度教育部产学合作协同育人项目优秀项目案例的通知,https://jwch.fzu.edu.cn/info/1012/11468.htm,附件2-教育部产学合作协同育人项目优秀案例推荐表.docx,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=7668969,587
2021-10-09,【教学运行】,关于组织2021级新生开展学籍信息自查工作的通知,https://jwch.fzu.edu.cn/info/1036/11002.htm,无附件,无附件链接,无下载次数
2021-10-07,【教学运行】,关于恢复线下教学的通知,https://jwch.fzu.edu.cn/info/1036/11001.htm,无附件,无附件链接,无下载次数
2021-10-04,【教学通知】,关于开展“我为师生办实事”现场咨询答疑活动的通知,https://jwch.fzu.edu.cn/info/1012/11466.htm,无附件,无附件链接,无下载次数
2021-09-29,【教学运行】,关于做好2021-2022学年第二学期排课准备工作的通知,https://jwch.fzu.edu.cn/info/1036/11000.htm,无附件,无附件链接,无下载次数
2021-09-29,【教研教改】,关于开展2021年度基层教学组织备案及优秀基层教学组织评选工作的通知,https://jwch.fzu.edu.cn/info/1037/10822.htm,无附件,无附件链接,无下载次数
2021-09-27,【实践科】,关于2021年高校教学基本状态数据库教学相关数据报送的通知,https://jwch.fzu.edu.cn/info/1039/10856.htm,2021年本科教学相关数据报送表格.zip,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=7604618,890
2021-09-26,【教研教改】,福州大学关于公布2021级“数理金融实验班”学生名单的通知,https://jwch.fzu.edu.cn/info/1037/10820.htm,无附件,无附件链接,无下载次数
2021-09-26,【教研教改】,福州大学关于公布2021级“数理综合班”学生名单的通知,https://jwch.fzu.edu.cn/info/1037/10821.htm,无附件,无附件链接,无下载次数
2021-09-24,【计划科】,关于尽快加入通识教育选修课线上教学群的友情提示,https://jwch.fzu.edu.cn/info/1038/10823.htm,无附件,无附件链接,无下载次数
2021-09-23,【教学通知】,关于召开福州大学2021-2022学年秋季学期期初本科教学工作线上会议的通知,https://jwch.fzu.edu.cn/info/1012/11496.htm,无附件,无附件链接,无下载次数
2021-09-23,【教学运行】,关于2021年国庆节放假课程调整的通知,https://jwch.fzu.edu.cn/info/1036/10999.htm,无附件,无附件链接,无下载次数
2021-09-21,【教学通知】,关于开展教师线上教学平台（软件）使用情况问卷调研的通知,https://jwch.fzu.edu.cn/info/1012/11495.htm,无附件,无附件链接,无下载次数
2021-09-20,【教学通知】,关于进一步督促学生加入线上教学课程群的通知,https://jwch.fzu.edu.cn/info/1012/11494.htm,无附件,无附件链接,无下载次数
2021-09-17,【教学运行】,关于2021-2022学年第一学期独立重修班开课情况的通知,https://jwch.fzu.edu.cn/info/1036/10998.htm,无附件,无附件链接,无下载次数
2021-09-15,【教学运行】,关于2021年中秋节放假课程调整的通知,https://jwch.fzu.edu.cn/info/1036/10997.htm,无附件,无附件链接,无下载次数
2021-09-14,【教学通知】,关于做好2021年参军退役复学学生转专业工作的通知,https://jwch.fzu.edu.cn/info/1012/11491.htm,无附件,无附件链接,无下载次数
2021-09-14,【教学通知】,关于开展2022年工程教育专业认证申请工作的通知,https://jwch.fzu.edu.cn/info/1012/11490.htm,附件2-工程教育认证申请书（2022版）.docx,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=7668963,696
2021-09-14,【教学通知】,关于开展2022年工程教育专业认证申请工作的通知,https://jwch.fzu.edu.cn/info/1012/11490.htm,附件1-2022年接受认证申请的专业领域及专业一览表.docx,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=7668964,535
2021-09-14,【教学通知】,关于开展2022年工程教育专业认证申请工作的通知,https://jwch.fzu.edu.cn/info/1012/11490.htm,附件3-工程教育认证申请书（2022版）修订说明.docx,https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=7668965,689
2021-09-13,【教学运行】,关于2021-2022学年第一学期重修选课的通知,https://jwch.fzu.edu.cn/info/1036/10995.htm,无附件,无附件链接,无下载次数
2021-09-13,【教学运行】,关于开展线上教学的紧急通知,https://jwch.fzu.edu.cn/info/1036/10996.htm,无附件,无附件链接,无下载次数
2021-09-11,【教学运行】,关于2021级体育理论课教室安排的通知,https://jwch.fzu.edu.cn/info/1036/10994.htm,无附件,无附件链接,无下载次数
2021-09-11,【教研教改】,关于公布参加2021级“数理综合班”选拔面试学生名单的通知,https://jwch.fzu.edu.cn/info/1037/10819.htm,无附件,无附件链接,无下载次数
2021-09-11,【教研教改】,关于公布参加2021级“数理金融实验班”选拔面试学生名单的通知,https://jwch.fzu.edu.cn/info/1037/10817.htm,无附件,无附件链接,无下载次数
2021-09-09,【综合科】,关于2021级福州大学本科生学生证信息采集的通知,https://jwch.fzu.edu.cn/info/1035/10777.htm,无附件,无附件链接,无下载次数
