latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
26.045692,119.24508,3.0,28800,Asia/Shanghai,GMT+8

time,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),precipitation (mm),weather_code (wmo code),cloud_cover (%),wind_speed_10m (km/h),wind_direction_10m (°),shortwave_radiation_instant (W/m²),is_day ()
2024-12-08T16:00,13.9,60,11.5,0.00,3,100,10.1,92,90.4,1
2024-12-08T17:00,13.2,63,11.0,0.00,3,100,8.5,88,6.5,1
2024-12-08T18:00,12.7,66,10.7,0.00,3,100,8.2,80,0.0,0
2024-12-08T19:00,12.5,66,10.8,0.00,3,100,5.9,63,0.0,0
2024-12-08T20:00,12.2,66,10.5,0.00,3,100,5.0,49,0.0,0
2024-12-08T21:00,12.5,65,10.9,0.00,3,100,4.4,32,0.0,0
2024-12-08T22:00,12.4,65,10.7,0.00,3,100,5.3,24,0.0,0
2024-12-08T23:00,12.1,66,10.4,0.00,3,100,5.1,6,0.0,0
2024-12-09T00:00,11.9,66,10.1,0.00,3,100,5.6,4,0.0,0
2024-12-09T01:00,11.5,67,9.6,0.00,3,82,5.8,356,0.0,0
2024-12-09T02:00,11.1,66,9.0,0.00,2,63,5.9,349,0.0,0
2024-12-09T03:00,10.6,67,8.6,0.00,2,59,4.8,349,0.0,0
2024-12-09T04:00,10.4,66,8.5,0.00,1,45,4.0,339,0.0,0
2024-12-09T05:00,10.1,66,8.2,0.00,1,43,3.9,332,0.0,0
2024-12-09T06:00,9.7,69,7.8,0.00,1,35,3.6,319,0.0,0
2024-12-09T07:00,9.5,71,7.8,0.00,1,38,3.1,320,7.9,1
2024-12-09T08:00,10.7,66,8.8,0.00,2,66,3.9,313,144.3,1
2024-12-09T09:00,12.3,64,10.7,0.00,3,100,4.0,291,173.0,1
2024-12-09T10:00,14.0,56,12.5,0.00,3,98,2.9,330,365.7,1
2024-12-09T11:00,15.5,56,14.2,0.00,3,97,3.2,56,528.2,1
2024-12-09T12:00,16.2,57,15.0,0.00,3,98,4.7,83,504.6,1
2024-12-09T13:00,16.9,58,15.7,0.00,3,98,5.6,97,506.1,1
2024-12-09T14:00,17.2,60,15.8,0.00,3,92,9.1,98,388.6,1
2024-12-09T15:00,16.6,63,15.0,0.00,3,92,10.7,98,273.7,1
2024-12-09T16:00,15.8,66,14.3,0.00,3,100,9.4,95,124.3,1
2024-12-09T17:00,15.0,71,14.1,0.00,3,100,6.2,100,8.4,1
2024-12-09T18:00,14.4,76,14.0,0.00,3,100,3.6,90,0.0,0
2024-12-09T19:00,14.2,78,14.1,0.00,3,100,2.1,31,0.0,0
2024-12-09T20:00,13.9,78,13.7,0.00,3,100,2.2,336,0.0,0
2024-12-09T21:00,14.2,78,14.0,0.00,3,100,1.9,326,0.0,0
2024-12-09T22:00,14.1,77,13.7,0.00,3,91,3.4,317,0.0,0
2024-12-09T23:00,13.6,81,13.2,0.00,3,100,3.5,294,0.0,0
2024-12-10T00:00,13.6,83,13.5,0.00,3,100,2.9,277,0.0,0
2024-12-10T01:00,13.4,81,13.2,0.00,3,100,2.5,274,0.0,0
2024-12-10T02:00,13.0,83,12.8,0.00,2,71,2.3,274,0.0,0
2024-12-10T03:00,12.7,83,12.5,0.00,1,45,1.3,278,0.0,0
2024-12-10T04:00,12.5,85,12.4,0.00,2,65,1.0,292,0.0,0
2024-12-10T05:00,12.6,87,12.5,0.00,3,100,1.9,287,0.0,0
2024-12-10T06:00,12.8,89,12.7,0.00,3,100,2.8,297,0.0,0
2024-12-10T07:00,12.9,89,12.8,0.00,3,100,3.2,308,5.3,1
2024-12-10T08:00,14.2,84,13.9,0.00,3,100,4.9,298,85.5,1
2024-12-10T09:00,15.3,78,15.3,0.00,2,73,3.1,294,126.3,1
2024-12-10T10:00,17.2,71,17.2,0.00,0,17,4.4,305,359.3,1
2024-12-10T11:00,19.1,67,19.4,0.00,3,100,4.4,55,521.0,1
2024-12-10T12:00,19.7,65,19.9,0.00,3,100,5.3,72,373.3,1
2024-12-10T13:00,19.6,67,19.8,0.00,3,100,5.8,86,228.4,1
2024-12-10T14:00,19.5,67,19.8,0.00,3,100,5.2,110,155.3,1
2024-12-10T15:00,19.5,68,19.9,0.00,3,100,4.7,113,131.8,1
2024-12-10T16:00,18.9,73,19.6,0.00,3,100,3.9,124,50.4,1
2024-12-10T17:00,18.2,77,19.1,0.00,3,100,3.4,155,6.4,1
2024-12-10T18:00,17.3,81,18.0,0.00,3,92,4.5,178,0.0,0
2024-12-10T19:00,16.6,85,17.5,0.00,3,100,2.7,238,0.0,0
2024-12-10T20:00,16.4,88,17.5,0.00,3,100,2.5,266,0.0,0
2024-12-10T21:00,16.5,87,17.7,0.00,3,100,2.1,285,0.0,0
2024-12-10T22:00,16.4,87,17.6,0.00,3,100,1.3,315,0.0,0
2024-12-10T23:00,16.0,89,17.0,0.00,3,100,2.4,318,0.0,0
2024-12-11T00:00,15.1,91,16.0,0.00,1,39,2.1,290,0.0,0
2024-12-11T01:00,14.6,93,15.3,0.00,1,41,2.4,283,0.0,0
2024-12-11T02:00,14.2,93,14.8,0.00,0,17,3.1,291,0.0,0
2024-12-11T03:00,13.6,95,14.1,0.00,0,10,2.7,266,0.0,0
2024-12-11T04:00,13.1,96,13.5,0.00,0,10,2.9,274,0.0,0
2024-12-11T05:00,12.7,97,12.9,0.00,0,17,3.5,279,0.0,0
2024-12-11T06:00,12.3,98,12.6,0.00,0,2,2.8,252,0.0,0
2024-12-11T07:00,12.1,100,12.3,0.00,0,1,2.8,259,8.1,1
2024-12-11T08:00,14.3,92,14.6,0.00,0,7,4.8,299,154.1,1
2024-12-11T09:00,17.1,83,18.0,0.00,1,27,3.3,306,319.8,1
2024-12-11T10:00,19.0,76,20.3,0.00,1,29,2.1,301,469.6,1
2024-12-11T11:00,20.4,71,21.9,0.00,1,43,1.7,18,563.6,1
2024-12-11T12:00,21.1,68,22.3,0.00,3,82,3.6,18,507.0,1
2024-12-11T13:00,21.8,63,22.6,0.00,1,42,5.2,335,379.6,1
2024-12-11T14:00,22.3,60,22.2,0.00,2,76,9.9,312,311.7,1
2024-12-11T15:00,20.9,65,20.0,0.00,2,71,15.7,302,209.3,1
2024-12-11T16:00,20.3,65,19.6,0.00,3,89,13.0,289,134.7,1
2024-12-11T17:00,19.0,73,19.9,0.00,3,100,3.5,291,10.0,1
2024-12-11T18:00,18.4,75,19.2,0.00,3,100,3.7,113,0.0,0
2024-12-11T19:00,17.2,84,17.5,0.20,51,100,8.3,112,0.0,0
2024-12-11T20:00,16.3,86,16.5,0.20,51,100,7.5,117,0.0,0
2024-12-11T21:00,16.6,83,16.6,0.30,51,100,7.8,103,0.0,0
2024-12-11T22:00,15.5,79,14.9,0.20,51,100,7.6,87,0.0,0
2024-12-11T23:00,14.6,77,14.2,0.10,51,100,4.7,130,0.0,0
2024-12-12T00:00,14.1,80,13.5,0.00,3,100,5.2,149,0.0,0
2024-12-12T01:00,13.6,81,13.1,0.00,3,100,4.7,140,0.0,0
2024-12-12T02:00,13.3,83,13.0,0.00,3,100,3.5,159,0.0,0
2024-12-12T03:00,13.2,85,12.9,0.00,3,100,4.0,190,0.0,0
2024-12-12T04:00,13.3,85,13.0,0.00,3,100,4.2,190,0.0,0
2024-12-12T05:00,13.3,83,12.9,0.00,3,100,3.9,156,0.0,0
2024-12-12T06:00,13.2,80,12.9,0.00,3,100,2.3,135,0.0,0
2024-12-12T07:00,13.3,77,12.8,0.00,3,100,2.2,66,2.7,1
2024-12-12T08:00,13.5,73,12.6,0.00,3,100,3.9,74,60.4,1
2024-12-12T09:00,13.9,73,12.9,0.00,3,100,5.6,86,117.9,1
2024-12-12T10:00,14.5,71,13.6,0.00,3,89,4.5,88,258.6,1
2024-12-12T11:00,15.5,65,14.6,0.00,3,88,4.9,82,433.5,1
2024-12-12T12:00,16.1,61,14.8,0.00,2,70,6.3,97,367.5,1
2024-12-12T13:00,16.7,59,15.3,0.00,2,68,7.1,105,432.0,1
2024-12-12T14:00,17.1,57,15.6,0.00,2,55,7.7,114,432.3,1
2024-12-12T15:00,16.6,57,14.8,0.00,1,30,9.4,114,316.7,1
2024-12-12T16:00,15.2,63,13.2,0.00,1,33,10.7,110,159.4,1
2024-12-12T17:00,13.8,70,12.3,0.00,1,42,7.4,104,16.3,1
2024-12-12T18:00,13.3,74,12.4,0.00,3,81,4.1,105,0.0,0
2024-12-12T19:00,13.1,77,12.8,0.00,3,100,1.0,68,0.0,0
2024-12-12T20:00,13.2,74,12.6,0.00,3,100,2.3,266,0.0,0
2024-12-12T21:00,13.6,77,13.1,0.00,3,96,2.5,278,0.0,0
2024-12-12T22:00,13.5,80,13.2,0.00,3,94,2.0,265,0.0,0
2024-12-12T23:00,13.7,80,13.6,0.00,2,61,1.4,247,0.0,0
2024-12-13T00:00,13.5,76,13.2,0.00,3,96,1.2,297,0.0,0
2024-12-13T01:00,13.2,77,12.7,0.00,3,96,2.2,312,0.0,0
2024-12-13T02:00,12.9,81,12.4,0.00,2,50,2.8,297,0.0,0
2024-12-13T03:00,12.5,84,12.1,0.00,1,36,3.0,295,0.0,0
2024-12-13T04:00,12.0,87,11.7,0.00,2,56,2.3,293,0.0,0
2024-12-13T05:00,12.1,89,11.7,0.00,3,98,3.6,288,0.0,0
2024-12-13T06:00,12.8,85,12.2,0.10,51,45,5.4,285,0.0,0
2024-12-13T07:00,12.1,86,11.4,0.00,2,56,4.6,281,5.6,1
2024-12-13T08:00,12.9,79,11.8,0.00,3,93,6.4,297,123.1,1
2024-12-13T09:00,13.8,79,12.9,0.00,3,100,6.7,306,205.1,1
2024-12-13T10:00,14.1,77,13.0,0.00,3,98,7.7,311,185.6,1
2024-12-13T11:00,15.1,72,13.7,0.00,3,99,9.8,313,338.2,1
2024-12-13T12:00,15.9,67,14.3,0.00,1,41,10.8,317,378.7,1
2024-12-13T13:00,16.3,63,14.3,0.00,1,46,12.5,314,407.9,1
2024-12-13T14:00,16.5,61,14.4,0.00,3,91,12.5,297,406.7,1
2024-12-13T15:00,16.3,60,14.1,0.00,3,97,12.3,284,267.5,1
2024-12-13T16:00,15.9,60,13.7,0.00,3,100,12.2,286,121.4,1
2024-12-13T17:00,15.2,65,14.2,0.00,3,100,4.6,301,9.8,1
2024-12-13T18:00,14.7,71,14.4,0.00,3,100,1.1,9,0.0,0
2024-12-13T19:00,14.1,67,13.3,0.00,3,100,2.1,285,0.0,0
2024-12-13T20:00,13.5,65,12.1,0.00,3,100,4.5,270,0.0,0
2024-12-13T21:00,12.4,70,10.7,0.00,3,100,6.3,277,0.0,0
2024-12-13T22:00,12.4,71,11.2,0.00,3,100,4.0,278,0.0,0
2024-12-13T23:00,12.5,71,11.2,0.00,3,100,4.2,301,0.0,0
2024-12-14T00:00,12.4,72,11.0,0.00,3,100,5.1,309,0.0,0
2024-12-14T01:00,12.2,73,10.9,0.00,3,96,4.8,323,0.0,0
2024-12-14T02:00,11.9,74,10.5,0.00,3,95,5.2,356,0.0,0
2024-12-14T03:00,11.5,72,9.7,0.00,3,90,6.3,15,0.0,0
2024-12-14T04:00,10.8,70,8.7,0.00,2,59,7.2,28,0.0,0
2024-12-14T05:00,10.3,67,8.0,0.00,1,44,6.9,31,0.0,0
2024-12-14T06:00,9.8,67,7.6,0.00,1,24,5.5,36,0.0,0
2024-12-14T07:00,9.2,68,7.1,0.00,0,10,4.0,32,5.7,1
2024-12-14T08:00,10.1,63,7.7,0.00,0,6,6.2,30,151.9,1
2024-12-14T09:00,11.2,57,8.5,0.00,3,100,7.2,53,198.0,1
2024-12-14T10:00,11.9,54,9.2,0.00,3,100,7.4,56,265.7,1
2024-12-14T11:00,12.7,54,10.3,0.00,3,92,6.1,34,301.3,1
2024-12-14T12:00,13.7,52,11.4,0.00,3,100,6.1,19,373.8,1
2024-12-14T13:00,14.6,50,12.8,0.00,3,100,3.2,3,367.3,1
2024-12-14T14:00,15.0,48,13.1,0.00,3,100,4.0,69,328.6,1
2024-12-14T15:00,14.4,48,11.2,0.00,3,100,11.9,104,231.9,1
2024-12-14T16:00,12.2,57,8.6,0.00,1,37,14.9,120,123.0,1
2024-12-14T17:00,10.9,63,8.5,0.00,0,17,6.9,110,20.1,1
2024-12-14T18:00,10.4,67,8.6,0.00,0,13,3.6,99,0.0,0
2024-12-14T19:00,9.9,67,8.2,0.00,1,24,2.8,79,0.0,0
2024-12-14T20:00,9.8,67,8.2,0.00,0,8,1.4,337,0.0,0
2024-12-14T21:00,10.2,70,8.5,0.00,1,23,3.5,325,0.0,0
2024-12-14T22:00,9.2,79,7.6,0.00,0,2,3.6,327,0.0,0
2024-12-14T23:00,8.7,86,7.2,0.00,0,0,4.0,339,0.0,0
2024-12-15T00:00,8.1,91,6.8,0.00,0,0,3.8,343,0.0,0
2024-12-15T01:00,7.6,95,6.3,0.00,0,0,3.5,339,0.0,0
2024-12-15T02:00,7.2,96,6.0,0.00,0,0,2.9,338,0.0,0
2024-12-15T03:00,6.9,99,5.8,0.00,0,5,2.2,336,0.0,0
2024-12-15T04:00,6.5,98,5.1,0.00,0,9,3.2,322,0.0,0
2024-12-15T05:00,6.2,97,4.7,0.00,0,12,3.7,309,0.0,0
2024-12-15T06:00,6.2,93,4.4,0.00,0,8,4.4,305,0.0,0
2024-12-15T07:00,6.2,87,4.1,0.00,0,3,4.8,301,5.8,1
2024-12-15T08:00,7.7,79,5.5,0.00,0,3,6.3,305,162.7,1
2024-12-15T09:00,9.3,74,7.4,0.00,0,6,4.3,315,347.8,1
2024-12-15T10:00,10.9,58,8.9,0.00,0,0,2.3,29,513.7,1
2024-12-15T11:00,12.1,48,9.9,0.00,0,0,3.6,63,621.9,1
2024-12-15T12:00,13.0,43,10.9,0.00,0,0,4.7,83,660.7,1
2024-12-15T13:00,13.6,41,11.4,0.00,0,0,5.5,103,629.3,1
2024-12-15T14:00,13.8,43,11.1,0.00,0,0,6.4,108,531.3,1
2024-12-15T15:00,13.7,45,10.8,0.00,0,0,7.1,105,377.9,1
2024-12-15T16:00,12.8,50,9.8,0.00,3,85,9.1,117,196.4,1
2024-12-15T17:00,11.5,58,8.6,0.00,3,94,9.6,123,14.4,1
2024-12-15T18:00,10.7,64,8.5,0.00,1,42,5.2,115,0.0,0
2024-12-15T19:00,10.0,68,8.4,0.00,0,4,1.8,96,0.0,0
2024-12-15T20:00,9.3,68,7.6,0.00,0,0,1.3,56,0.0,0
2024-12-15T21:00,9.1,70,7.4,0.00,0,1,1.7,41,0.0,0
2024-12-15T22:00,8.3,77,6.5,0.00,3,90,3.7,346,0.0,0
2024-12-15T23:00,8.8,81,7.2,0.00,2,60,3.8,315,0.0,0
2024-12-16T00:00,7.9,87,6.4,0.00,3,100,3.2,317,0.0,0
2024-12-16T01:00,8.6,87,7.4,0.00,3,96,2.6,295,0.0,0
2024-12-16T02:00,8.6,86,7.4,0.00,3,99,2.0,315,0.0,0
2024-12-16T03:00,8.6,86,7.3,0.00,3,84,2.5,315,0.0,0
2024-12-16T04:00,8.5,85,7.4,0.00,3,100,1.0,301,0.0,0
2024-12-16T05:00,8.4,86,7.2,0.00,3,100,1.9,292,0.0,0
2024-12-16T06:00,8.4,88,7.3,0.00,1,48,1.9,299,0.0,0
2024-12-16T07:00,7.6,91,6.2,0.00,1,36,3.5,305,5.9,1
2024-12-16T08:00,9.4,84,8.1,0.00,1,25,4.0,288,145.3,1
2024-12-16T09:00,10.7,73,9.3,0.00,0,3,3.6,333,239.7,1
2024-12-16T10:00,12.5,60,11.0,0.00,2,55,2.0,355,516.3,1
2024-12-16T11:00,13.5,53,11.8,0.00,2,62,2.5,60,528.7,1
2024-12-16T12:00,14.1,50,12.1,0.00,2,57,4.0,98,482.5,1
2024-12-16T13:00,14.7,49,12.3,0.00,0,0,7.0,125,525.7,1
2024-12-16T14:00,14.9,49,12.5,0.00,0,0,8.8,118,540.7,1
2024-12-16T15:00,14.4,49,11.4,0.00,0,0,10.3,112,385.8,1
2024-12-16T16:00,13.5,49,10.6,0.00,0,0,8.8,105,200.4,1
2024-12-16T17:00,11.9,58,9.7,0.00,0,0,5.3,108,23.6,1
2024-12-16T18:00,10.5,64,8.7,0.00,0,0,3.1,126,0.0,0
2024-12-16T19:00,10.4,62,8.8,0.00,0,0,0.8,135,0.0,0
2024-12-16T20:00,9.8,67,8.3,0.00,0,0,0.4,27,0.0,0
2024-12-16T21:00,8.8,80,7.4,0.00,0,0,2.1,329,0.0,0
2024-12-16T22:00,7.9,87,6.4,0.00,0,2,3.7,313,0.0,0
2024-12-16T23:00,7.4,91,5.8,0.00,0,16,4.0,300,0.0,0
2024-12-17T00:00,6.9,93,5.3,0.00,0,8,4.0,297,0.0,0
2024-12-17T01:00,6.6,91,5.0,0.00,0,3,3.5,298,0.0,0
2024-12-17T02:00,6.5,90,4.9,0.00,0,2,3.0,295,0.0,0
2024-12-17T03:00,6.0,94,4.3,0.00,0,4,3.7,299,0.0,0
2024-12-17T04:00,5.9,92,4.0,0.00,0,7,4.4,291,0.0,0
2024-12-17T05:00,5.6,90,3.6,0.00,0,7,4.4,289,0.0,0
2024-12-17T06:00,5.1,91,3.2,0.00,0,6,3.4,276,0.0,0
2024-12-17T07:00,5.1,91,3.1,0.00,0,6,3.8,278,6.0,1
2024-12-17T08:00,7.7,80,5.6,0.00,0,5,5.7,281,161.2,1
2024-12-17T09:00,9.7,75,7.9,0.00,0,13,5.0,300,342.5,1
2024-12-17T10:00,12.5,60,10.9,0.00,0,2,2.6,286,511.0,1
2024-12-17T11:00,14.4,52,13.1,0.00,0,1,1.5,76,620.3,1
2024-12-17T12:00,15.6,51,14.8,0.00,0,3,2.7,82,658.1,1
2024-12-17T13:00,16.5,50,15.7,0.00,1,41,3.8,95,627.7,1
2024-12-17T14:00,17.0,49,15.2,0.00,1,21,6.7,104,528.0,1
2024-12-17T15:00,16.5,52,14.3,0.00,0,0,9.7,106,380.9,1
2024-12-17T16:00,15.3,56,13.2,0.00,0,0,8.9,109,197.8,1
2024-12-17T17:00,13.4,67,12.0,0.00,0,0,4.6,103,24.0,1
2024-12-17T18:00,12.0,69,10.9,0.00,0,1,1.9,107,0.0,0
2024-12-17T19:00,11.3,72,10.3,0.00,0,1,0.5,135,0.0,0
2024-12-17T20:00,10.2,82,9.3,0.00,0,0,1.2,321,0.0,0
2024-12-17T21:00,9.8,90,9.1,0.00,0,0,1.7,319,0.0,0
2024-12-17T22:00,8.8,94,7.8,0.00,0,1,3.1,301,0.0,0
2024-12-17T23:00,8.3,95,7.2,0.00,0,0,3.7,299,0.0,0
2024-12-18T00:00,7.8,96,6.5,0.00,0,2,4.2,310,0.0,0
2024-12-18T01:00,7.4,96,6.0,0.00,0,1,4.0,306,0.0,0
2024-12-18T02:00,7.2,95,5.6,0.00,0,0,4.5,310,0.0,0
2024-12-18T03:00,7.0,92,5.4,0.00,0,0,4.2,301,0.0,0
2024-12-18T04:00,6.9,91,5.1,0.00,0,0,4.5,299,0.0,0
2024-12-18T05:00,6.6,91,4.8,0.00,0,0,4.1,293,0.0,0
2024-12-18T06:00,6.3,91,4.4,0.00,0,0,4.9,287,0.0,0
2024-12-18T07:00,6.3,89,4.3,0.00,0,0,4.9,287,6.2,1
2024-12-18T08:00,8.6,83,6.7,0.00,0,0,6.2,285,157.0,1
2024-12-18T09:00,10.8,73,9.2,0.00,0,9,4.4,291,336.7,1
2024-12-18T10:00,13.4,60,12.0,0.00,0,3,2.2,294,496.6,1
2024-12-18T11:00,14.9,49,13.4,0.00,0,1,2.3,61,606.8,1
2024-12-18T12:00,16.1,43,14.6,0.00,0,0,4.0,82,648.2,1
2024-12-18T13:00,16.9,39,14.8,0.00,0,2,6.7,87,612.4,1
2024-12-18T14:00,16.8,39,13.9,0.00,0,3,8.8,86,514.4,1
2024-12-18T15:00,16.2,40,13.0,0.00,0,5,10.1,94,368.4,1
2024-12-18T16:00,14.8,48,12.0,0.00,0,2,9.4,102,184.3,1
2024-12-18T17:00,13.0,60,10.9,0.00,0,3,6.8,117,23.5,1
2024-12-18T18:00,11.5,67,9.8,0.00,0,2,4.9,88,0.0,0
2024-12-18T19:00,11.2,65,9.9,0.00,0,0,0.5,315,0.0,0
2024-12-18T20:00,10.7,67,9.4,0.00,0,0,0.5,315,0.0,0
2024-12-18T21:00,10.4,71,8.5,0.00,0,10,4.8,45,0.0,0
2024-12-18T22:00,10.3,53,7.3,0.00,0,15,7.8,46,0.0,0
2024-12-18T23:00,9.5,56,6.6,0.00,0,17,6.7,34,0.0,0
2024-12-19T00:00,8.8,58,5.9,0.00,2,79,6.5,24,0.0,0
2024-12-19T01:00,8.2,61,5.4,0.00,3,81,5.9,27,0.0,0
2024-12-19T02:00,7.4,66,4.8,0.00,0,0,5.2,34,0.0,0
2024-12-19T03:00,6.5,67,4.0,0.00,2,65,4.0,30,0.0,0
2024-12-19T04:00,6.0,68,3.4,0.00,0,0,3.6,18,0.0,0
2024-12-19T05:00,5.7,65,3.0,0.00,0,0,4.2,12,0.0,0
2024-12-19T06:00,5.5,62,2.5,0.00,0,0,4.8,13,0.0,0
2024-12-19T07:00,5.1,63,2.2,0.00,0,0,4.3,17,3.2,1
2024-12-19T08:00,6.7,54,3.4,0.00,0,0,6.4,32,163.0,1
2024-12-19T09:00,8.2,49,4.2,0.00,0,7,10.7,37,289.5,1
2024-12-19T10:00,9.2,46,5.2,0.00,0,16,11.4,13,471.0,1
2024-12-19T11:00,10.4,40,6.2,0.00,2,50,12.0,7,556.0,1
2024-12-19T12:00,11.6,36,7.6,0.00,3,94,10.0,9,550.0,1
2024-12-19T13:00,12.7,34,8.9,0.00,3,100,8.5,38,534.0,1
2024-12-19T14:00,12.7,39,9.2,0.00,3,100,8.7,66,387.4,1
2024-12-19T15:00,12.0,49,8.8,0.00,3,100,9.4,73,167.6,1
2024-12-19T16:00,11.4,52,8.3,0.00,3,100,8.7,76,75.2,1
2024-12-19T17:00,10.9,57,8.5,0.00,3,100,5.0,71,8.2,1
2024-12-19T18:00,10.5,62,8.5,0.00,3,100,3.5,62,0.0,0
2024-12-19T19:00,10.3,69,8.7,0.00,3,100,2.0,63,0.0,0
2024-12-19T20:00,10.3,71,8.9,0.00,3,100,1.6,27,0.0,0
2024-12-19T21:00,10.3,74,9.2,0.00,3,100,0.8,315,0.0,0
2024-12-19T22:00,10.0,74,8.7,0.00,3,100,1.4,320,0.0,0
2024-12-19T23:00,9.8,74,8.2,0.00,3,100,3.7,313,0.0,0
2024-12-20T00:00,9.7,80,8.2,0.00,3,100,4.3,338,0.0,0
2024-12-20T01:00,9.5,84,8.1,0.00,3,100,3.9,326,0.0,0
2024-12-20T02:00,9.3,84,7.9,0.00,3,100,3.9,323,0.0,0
2024-12-20T03:00,9.0,86,7.7,0.00,3,100,3.4,313,0.0,0
2024-12-20T04:00,8.9,86,7.6,0.00,3,100,3.1,306,0.0,0
2024-12-20T05:00,8.5,87,7.3,0.00,3,81,2.2,284,0.0,0
2024-12-20T06:00,7.9,88,6.4,0.00,3,96,3.5,291,0.0,0
2024-12-20T07:00,7.3,91,5.8,0.00,3,100,3.9,294,3.3,1
2024-12-20T08:00,9.5,84,8.1,0.00,3,100,4.4,300,92.2,1
2024-12-20T09:00,10.8,76,9.5,0.00,2,77,3.1,291,224.6,1
2024-12-20T10:00,12.9,62,11.2,0.00,0,14,4.8,331,405.7,1
2024-12-20T11:00,14.5,57,12.9,0.00,0,7,5.2,346,608.3,1
2024-12-20T12:00,15.8,55,14.8,0.00,0,11,4.6,347,645.6,1
2024-12-20T13:00,17.2,52,17.0,0.00,0,12,0.7,284,607.0,1
2024-12-20T14:00,18.1,49,17.3,0.00,2,50,0.9,180,488.1,1
2024-12-20T15:00,18.0,48,16.7,0.00,1,20,3.2,109,295.3,1
2024-12-20T16:00,16.8,52,14.7,0.00,0,8,9.3,114,184.3,1
2024-12-20T17:00,14.1,65,11.9,0.00,0,3,10.6,132,27.2,1
2024-12-20T18:00,12.0,77,10.8,0.00,0,4,4.6,162,0.0,0
2024-12-20T19:00,11.4,79,10.7,0.00,0,7,0.9,233,0.0,0
2024-12-20T20:00,10.9,81,10.3,0.00,0,1,0.6,304,0.0,0
2024-12-20T21:00,10.7,86,10.0,0.00,1,28,1.7,311,0.0,0
2024-12-20T22:00,10.1,90,9.2,0.00,2,59,3.2,297,0.0,0
2024-12-20T23:00,10.2,91,9.5,0.00,3,95,2.7,293,0.0,0
2024-12-21T00:00,10.2,93,9.6,0.00,3,100,2.7,302,0.0,0
2024-12-21T01:00,10.1,94,9.5,0.00,3,100,2.6,326,0.0,0
2024-12-21T02:00,10.4,90,9.6,0.00,3,100,3.6,311,0.0,0
2024-12-21T03:00,10.6,89,9.8,0.00,3,100,3.6,311,0.0,0
2024-12-21T04:00,10.6,89,9.8,0.00,3,100,3.7,313,0.0,0
2024-12-21T05:00,10.7,88,9.9,0.00,3,100,3.2,286,0.0,0
2024-12-21T06:00,10.6,87,9.8,0.00,3,100,3.5,279,0.0,0
2024-12-21T07:00,10.5,87,9.5,0.00,3,95,4.3,298,3.4,1
2024-12-21T08:00,11.3,79,9.8,0.00,2,58,6.2,306,97.8,1
2024-12-21T09:00,12.5,74,11.3,0.00,1,27,5.1,306,245.0,1
2024-12-21T10:00,14.3,65,13.2,0.00,1,33,3.5,325,384.5,1
2024-12-21T11:00,15.4,60,14.7,0.00,2,58,1.0,31,440.5,1
2024-12-21T12:00,16.3,57,15.2,0.00,1,29,4.0,117,443.8,1
2024-12-21T13:00,16.8,56,15.3,0.00,0,15,7.2,129,450.8,1
2024-12-21T14:00,17.0,56,15.0,0.00,1,36,10.5,110,459.7,1
2024-12-21T15:00,15.6,61,13.1,0.00,1,26,13.3,106,328.1,1
2024-12-21T16:00,14.3,64,12.2,0.00,0,3,10.1,101,186.1,1
2024-12-21T17:00,13.1,69,11.7,0.00,0,19,5.7,99,26.5,1
2024-12-21T18:00,12.1,74,10.9,0.00,2,68,3.8,87,0.0,0
2024-12-21T19:00,11.9,74,10.8,0.00,3,100,3.1,87,0.0,0
2024-12-21T20:00,12.3,72,11.5,0.00,3,100,1.0,31,0.0,0
2024-12-21T21:00,12.7,72,11.7,0.00,3,100,2.7,48,0.0,0
2024-12-21T22:00,12.4,62,10.2,0.00,3,100,7.1,69,0.0,0
2024-12-21T23:00,11.9,55,9.2,0.00,3,100,7.7,74,0.0,0
2024-12-22T00:00,11.3,47,8.2,0.00,3,100,7.8,75,0.0,0
2024-12-22T01:00,10.7,45,7.6,0.00,3,98,6.5,66,0.0,0
2024-12-22T02:00,10.1,47,7.3,0.00,3,100,3.9,66,0.0,0
2024-12-22T03:00,9.5,48,6.7,0.00,3,100,3.4,65,0.0,0
2024-12-22T04:00,9.0,51,6.4,0.00,1,33,2.9,60,0.0,0
2024-12-22T05:00,7.9,56,5.4,0.00,0,9,2.8,50,0.0,0
2024-12-22T06:00,7.4,56,4.9,0.00,0,2,1.9,73,0.0,0
2024-12-22T07:00,6.9,58,4.4,0.00,0,6,2.1,75,3.5,1
2024-12-22T08:00,8.2,51,5.4,0.00,1,26,3.3,61,151.8,1
2024-12-22T09:00,9.7,50,6.6,0.00,2,62,6.7,63,230.2,1
2024-12-22T10:00,10.8,46,7.8,0.00,3,90,6.0,63,446.9,1
2024-12-22T11:00,12.0,42,8.7,0.00,1,28,7.8,81,592.9,1
2024-12-22T12:00,12.6,40,9.5,0.00,3,88,10.3,89,651.1,1
2024-12-22T13:00,12.6,38,9.0,0.00,3,96,12.8,90,627.9,1
2024-12-22T14:00,12.2,38,8.1,0.00,3,97,13.5,92,534.8,1
2024-12-22T15:00,11.6,40,7.2,0.00,3,89,13.7,92,388.4,1
2024-12-22T16:00,10.6,45,6.6,0.00,3,87,12.1,88,204.9,1
