date,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,cloud_cover,weather_code,wind_speed_10m,wind_direction_10m,shortwave_radiation_instant,is_day
2024-06-02T16:00,19.6°C,85%,21.6°C,0.0mm,100%,3,3.4km/h,252°,0.0W/m²,0
2024-06-02T17:00,19.7°C,84%,21.8°C,0.0mm,100%,3,2.5km/h,262°,0.0W/m²,0
2024-06-02T18:00,19.4°C,88%,21.7°C,0.0mm,100%,3,2.3km/h,252°,0.0W/m²,0
2024-06-02T19:00,19.5°C,85%,21.7°C,0.0mm,100%,3,1.6km/h,243°,0.0W/m²,0
2024-06-02T20:00,19.5°C,85%,21.9°C,0.0mm,100%,3,0.8km/h,333°,0.0W/m²,0
2024-06-02T21:00,19.7°C,82%,21.8°C,0.0mm,100%,3,1.4km/h,360°,0.0W/m²,0
2024-06-02T22:00,19.9°C,81%,22.2°C,0.0mm,99%,3,0.0km/h,270°,13.2W/m²,1
2024-06-02T23:00,20.0°C,81%,21.9°C,0.0mm,100%,3,3.0km/h,284°,41.9W/m²,1
2024-06-03T00:00,20.1°C,84%,22.3°C,0.0mm,100%,3,2.5km/h,262°,63.9W/m²,1
2024-06-03T01:00,20.3°C,84%,22.5°C,0.0mm,100%,3,3.6km/h,270°,73.1W/m²,1
2024-06-03T02:00,20.5°C,83%,22.6°C,0.0mm,100%,3,3.8km/h,287°,86.1W/m²,1
2024-06-03T03:00,20.5°C,81%,22.2°C,0.2mm,100%,61,5.6km/h,315°,110.3W/m²,1
2024-06-03T04:00,20.6°C,75%,21.9°C,0.1mm,98%,61,5.7km/h,325°,190.9W/m²,1
2024-06-03T05:00,20.7°C,71%,21.7°C,0.0mm,100%,3,5.4km/h,318°,187.5W/m²,1
2024-06-03T06:00,21.7°C,61%,22.5°C,0.1mm,100%,61,3.6km/h,307°,188.4W/m²,1
2024-06-03T07:00,21.9°C,60%,22.8°C,0.0mm,99%,3,2.9km/h,300°,175.0W/m²,1
2024-06-03T08:00,22.0°C,60%,22.9°C,0.0mm,97%,3,2.8km/h,310°,124.2W/m²,1
2024-06-03T09:00,21.8°C,61%,22.7°C,0.0mm,100%,3,3.1km/h,315°,64.1W/m²,1
2024-06-03T10:00,21.0°C,69%,22.1°C,0.1mm,100%,61,4.3km/h,294°,11.0W/m²,1
2024-06-03T11:00,20.4°C,73%,21.6°C,0.1mm,98%,61,4.8km/h,257°,0.0W/m²,0
2024-06-03T12:00,20.3°C,73%,21.3°C,0.0mm,98%,3,5.5km/h,247°,0.0W/m²,0
2024-06-03T13:00,19.9°C,76%,21.0°C,0.0mm,94%,3,6.0km/h,253°,0.0W/m²,0
2024-06-03T14:00,19.6°C,78%,20.8°C,0.0mm,92%,3,5.4km/h,250°,0.0W/m²,0
2024-06-03T15:00,19.2°C,81%,20.5°C,0.0mm,87%,3,5.2km/h,245°,0.0W/m²,0
2024-06-03T16:00,18.9°C,82%,20.3°C,0.0mm,76%,2,4.6km/h,252°,0.0W/m²,0
2024-06-03T17:00,18.6°C,83%,19.8°C,0.0mm,77%,2,5.5km/h,247°,0.0W/m²,0
2024-06-03T18:00,18.7°C,82%,19.7°C,0.0mm,79%,3,6.2km/h,260°,0.0W/m²,0
2024-06-03T19:00,18.3°C,82%,19.2°C,0.0mm,75%,2,5.9km/h,256°,0.0W/m²,0
2024-06-03T20:00,17.9°C,84%,18.8°C,0.0mm,83%,3,5.7km/h,252°,0.0W/m²,0
2024-06-03T21:00,17.7°C,85%,18.6°C,0.0mm,77%,2,5.5km/h,247°,0.0W/m²,0
2024-06-03T22:00,18.0°C,85%,19.0°C,0.0mm,96%,3,5.8km/h,248°,41.9W/m²,1
2024-06-03T23:00,19.3°C,81%,20.7°C,0.0mm,95%,3,5.0km/h,249°,120.0W/m²,1
2024-06-04T00:00,22.3°C,63%,23.3°C,0.0mm,84%,3,4.7km/h,270°,237.5W/m²,1
2024-06-04T01:00,23.4°C,55%,24.2°C,0.0mm,89%,3,3.3km/h,276°,419.6W/m²,1
2024-06-04T02:00,24.4°C,52%,25.2°C,0.0mm,83%,3,3.0km/h,284°,489.7W/m²,1
2024-06-04T03:00,25.2°C,51%,26.4°C,0.0mm,90%,3,1.6km/h,297°,482.8W/m²,1
2024-06-04T04:00,26.3°C,51%,28.3°C,0.0mm,97%,3,1.5km/h,45°,616.2W/m²,1
2024-06-04T05:00,26.7°C,47%,27.7°C,0.0mm,98%,3,3.7km/h,29°,376.9W/m²,1
2024-06-04T06:00,26.8°C,45%,27.6°C,0.0mm,99%,3,3.3km/h,13°,275.9W/m²,1
2024-06-04T07:00,26.7°C,42%,27.3°C,0.0mm,100%,3,2.4km/h,27°,153.0W/m²,1
2024-06-04T08:00,25.7°C,42%,25.6°C,0.0mm,100%,3,4.6km/h,45°,64.3W/m²,1
2024-06-04T09:00,24.7°C,47%,24.7°C,0.0mm,100%,3,5.9km/h,52°,57.8W/m²,1
2024-06-04T10:00,24.2°C,51%,25.0°C,0.0mm,93%,3,2.3km/h,51°,27.7W/m²,1
2024-06-04T11:00,24.2°C,47%,24.5°C,0.0mm,100%,3,2.6km/h,146°,0.0W/m²,0
2024-06-04T12:00,23.3°C,58%,24.4°C,0.0mm,97%,3,2.7km/h,247°,0.0W/m²,0
2024-06-04T13:00,21.8°C,73%,23.6°C,0.0mm,93%,3,4.0km/h,265°,0.0W/m²,0
2024-06-04T14:00,21.4°C,76%,23.2°C,0.0mm,100%,3,4.3km/h,265°,0.0W/m²,0
2024-06-04T15:00,21.0°C,78%,22.8°C,0.0mm,98%,3,4.8km/h,257°,0.0W/m²,0
2024-06-04T16:00,20.8°C,78%,22.6°C,0.0mm,96%,3,4.6km/h,252°,0.0W/m²,0
2024-06-04T17:00,20.6°C,79%,22.2°C,0.0mm,99%,3,5.2km/h,258°,0.0W/m²,0
2024-06-04T18:00,20.9°C,76%,22.5°C,0.0mm,99%,3,4.3km/h,275°,0.0W/m²,0
2024-06-04T19:00,21.0°C,73%,22.5°C,0.0mm,99%,3,4.4km/h,279°,0.0W/m²,0
2024-06-04T20:00,21.2°C,70%,22.4°C,0.0mm,100%,3,4.4km/h,305°,0.0W/m²,0
2024-06-04T21:00,20.6°C,70%,21.1°C,0.3mm,100%,61,8.1km/h,283°,0.0W/m²,0
2024-06-04T22:00,19.8°C,75%,21.1°C,0.8mm,97%,61,3.2km/h,270°,4.4W/m²,1
2024-06-04T23:00,19.9°C,78%,21.4°C,0.0mm,96%,3,4.3km/h,265°,41.8W/m²,1
2024-06-05T00:00,20.1°C,79%,21.7°C,0.0mm,99%,3,4.3km/h,294°,109.7W/m²,1
2024-06-05T01:00,20.6°C,77%,22.1°C,0.0mm,97%,3,4.8km/h,312°,132.8W/m²,1
2024-06-05T02:00,20.8°C,79%,22.8°C,0.0mm,97%,3,3.9km/h,338°,143.2W/m²,1
2024-06-05T03:00,21.2°C,80%,23.5°C,0.0mm,95%,3,2.9km/h,353°,176.9W/m²,1
2024-06-05T04:00,21.8°C,79%,24.1°C,0.0mm,100%,3,4.2km/h,290°,186.9W/m²,1
2024-06-05T05:00,22.2°C,79%,25.0°C,0.0mm,100%,3,2.0km/h,315°,139.4W/m²,1
2024-06-05T06:00,21.4°C,84%,24.1°C,0.0mm,100%,3,3.6km/h,315°,53.3W/m²,1
2024-06-05T07:00,21.4°C,87%,24.3°C,0.3mm,100%,61,3.3km/h,319°,34.8W/m²,1
2024-06-05T08:00,21.0°C,92%,24.1°C,2.8mm,100%,63,3.7km/h,299°,39.1W/m²,1
2024-06-05T09:00,21.0°C,93%,24.4°C,1.2mm,100%,61,3.1km/h,315°,25.4W/m²,1
2024-06-05T10:00,21.0°C,95%,24.5°C,1.1mm,99%,61,2.9km/h,300°,8.0W/m²,1
2024-06-05T11:00,21.0°C,94%,24.5°C,0.6mm,99%,61,2.6km/h,286°,0.0W/m²,0
2024-06-05T12:00,21.3°C,94%,25.2°C,0.0mm,97%,3,1.3km/h,304°,0.0W/m²,0
2024-06-05T13:00,21.2°C,95%,24.9°C,0.3mm,100%,61,3.0km/h,284°,0.0W/m²,0
2024-06-05T14:00,21.1°C,96%,24.8°C,0.8mm,100%,61,3.0km/h,284°,0.0W/m²,0
2024-06-05T15:00,21.0°C,96%,24.8°C,1.6mm,99%,61,1.8km/h,281°,0.0W/m²,0
2024-06-05T16:00,20.9°C,97%,24.8°C,1.4mm,100%,61,1.8km/h,323°,0.0W/m²,0
2024-06-05T17:00,20.9°C,96%,24.6°C,0.2mm,99%,61,2.1km/h,329°,0.0W/m²,0
2024-06-05T18:00,21.0°C,97%,25.0°C,0.0mm,100%,45,1.4km/h,360°,0.0W/m²,0
2024-06-05T19:00,21.0°C,96%,24.9°C,0.0mm,100%,45,1.5km/h,346°,0.0W/m²,0
2024-06-05T20:00,21.1°C,96%,25.1°C,0.0mm,100%,45,0.8km/h,297°,0.0W/m²,0
2024-06-05T21:00,21.1°C,96%,25.0°C,0.0mm,100%,45,1.4km/h,360°,0.0W/m²,0
2024-06-05T22:00,21.1°C,97%,25.1°C,1.6mm,100%,61,1.3km/h,304°,4.4W/m²,1
2024-06-05T23:00,21.2°C,96%,25.2°C,1.0mm,99%,61,1.0km/h,225°,26.5W/m²,1
2024-06-06T00:00,21.2°C,97%,25.2°C,0.0mm,100%,45,1.4km/h,360°,35.0W/m²,1
2024-06-06T01:00,21.5°C,96%,25.7°C,0.0mm,100%,45,0.8km/h,27°,64.1W/m²,1
2024-06-06T02:00,21.6°C,96%,25.6°C,0.0mm,100%,45,1.9km/h,68°,48.4W/m²,1
2024-06-06T03:00,21.8°C,95%,25.9°C,0.0mm,100%,45,1.9km/h,68°,63.5W/m²,1
2024-06-06T04:00,21.9°C,94%,25.9°C,0.0mm,100%,3,1.8km/h,90°,56.6W/m²,1
2024-06-06T05:00,22.0°C,93%,26.0°C,0.0mm,100%,3,1.9km/h,68°,56.0W/m²,1
2024-06-06T06:00,22.1°C,93%,25.8°C,0.0mm,100%,3,4.3km/h,66°,68.5W/m²,1
2024-06-06T07:00,22.2°C,92%,25.9°C,0.0mm,100%,3,4.5km/h,76°,68.8W/m²,1
2024-06-06T08:00,22.2°C,92%,25.8°C,0.0mm,100%,3,5.1km/h,86°,27.8W/m²,1
2024-06-06T09:00,22.3°C,91%,25.8°C,0.0mm,100%,3,5.1km/h,94°,25.4W/m²,1
2024-06-06T10:00,22.3°C,89%,25.7°C,0.0mm,100%,3,4.7km/h,113°,12.4W/m²,1
2024-06-06T11:00,22.1°C,89%,25.5°C,0.0mm,97%,3,4.2km/h,121°,0.0W/m²,0
2024-06-06T12:00,21.9°C,90%,25.4°C,0.0mm,96%,3,3.9km/h,124°,0.0W/m²,0
2024-06-06T13:00,21.8°C,91%,25.5°C,0.0mm,100%,3,2.5km/h,172°,0.0W/m²,0
2024-06-06T14:00,21.6°C,94%,25.4°C,0.0mm,96%,3,2.9km/h,210°,0.0W/m²,0
2024-06-06T15:00,21.4°C,96%,25.2°C,0.0mm,97%,45,3.5km/h,246°,0.0W/m²,0
2024-06-06T16:00,21.4°C,96%,25.1°C,0.0mm,100%,45,3.7km/h,259°,0.0W/m²,0
2024-06-06T17:00,21.3°C,95%,24.9°C,0.0mm,99%,3,3.8km/h,253°,0.0W/m²,0
2024-06-06T18:00,21.3°C,95%,25.0°C,0.0mm,100%,3,2.9km/h,263°,0.0W/m²,0
2024-06-06T19:00,21.3°C,95%,25.0°C,0.0mm,100%,3,2.9km/h,270°,0.0W/m²,0
2024-06-06T20:00,21.3°C,95%,25.0°C,0.0mm,99%,3,2.5km/h,262°,0.0W/m²,0
2024-06-06T21:00,21.2°C,95%,24.9°C,0.0mm,89%,3,2.5km/h,270°,0.0W/m²,0
2024-06-06T22:00,21.2°C,96%,24.9°C,0.0mm,93%,45,2.9km/h,270°,37.5W/m²,1
2024-06-06T23:00,21.9°C,95%,26.1°C,0.0mm,88%,3,1.6km/h,243°,112.9W/m²,1
2024-06-07T00:00,22.5°C,89%,26.4°C,0.0mm,97%,3,1.4km/h,270°,223.0W/m²,1
2024-06-07T01:00,22.8°C,87%,26.8°C,0.0mm,95%,3,0.8km/h,117°,190.1W/m²,1
2024-06-07T02:00,23.2°C,88%,27.3°C,0.0mm,96%,3,2.2km/h,99°,193.8W/m²,1
2024-06-07T03:00,23.8°C,85%,28.1°C,0.0mm,96%,3,1.5km/h,104°,285.1W/m²,1
2024-06-07T04:00,24.4°C,83%,28.6°C,0.0mm,96%,3,2.9km/h,83°,369.8W/m²,1
2024-06-07T05:00,24.8°C,81%,28.9°C,0.0mm,95%,3,3.6km/h,84°,274.9W/m²,1
2024-06-07T06:00,26.3°C,73%,30.1°C,0.0mm,90%,3,4.8km/h,77°,307.5W/m²,1
2024-06-07T07:00,26.0°C,75%,29.6°C,0.0mm,95%,3,6.3km/h,77°,337.4W/m²,1
2024-06-07T08:00,25.9°C,75%,29.4°C,0.0mm,94%,3,7.2km/h,90°,216.6W/m²,1
2024-06-07T09:00,25.3°C,78%,28.7°C,0.0mm,92%,3,8.1km/h,111°,90.5W/m²,1
2024-06-07T10:00,24.7°C,80%,28.2°C,0.0mm,92%,3,6.5km/h,109°,40.4W/m²,1
2024-06-07T11:00,24.1°C,82%,27.7°C,0.0mm,86%,3,5.0km/h,120°,0.0W/m²,0
2024-06-07T12:00,23.9°C,84%,27.6°C,0.0mm,71%,3,4.4km/h,99°,0.0W/m²,0
2024-06-07T13:00,23.4°C,86%,27.3°C,0.0mm,77%,2,3.5km/h,114°,0.0W/m²,0
2024-06-07T14:00,23.0°C,89%,26.9°C,0.0mm,86%,3,3.6km/h,135°,0.0W/m²,0
2024-06-07T15:00,22.7°C,92%,26.8°C,0.0mm,96%,3,3.1km/h,144°,0.0W/m²,0
2024-06-07T16:00,22.5°C,93%,26.8°C,0.0mm,100%,3,2.1km/h,149°,0.0W/m²,0
2024-06-07T17:00,22.4°C,93%,26.8°C,0.0mm,100%,3,0.7km/h,180°,0.0W/m²,0
2024-06-07T18:00,22.4°C,94%,26.8°C,0.0mm,97%,3,1.0km/h,45°,0.0W/m²,0
2024-06-07T19:00,22.5°C,93%,27.0°C,0.0mm,95%,3,0.4km/h,360°,0.0W/m²,0
2024-06-07T20:00,22.3°C,93%,26.7°C,0.0mm,85%,3,0.8km/h,297°,0.0W/m²,0
2024-06-07T21:00,22.1°C,94%,26.4°C,0.0mm,94%,3,1.0km/h,315°,0.0W/m²,0
2024-06-07T22:00,22.0°C,94%,26.0°C,0.0mm,86%,3,2.2km/h,270°,53.0W/m²,1
2024-06-07T23:00,22.9°C,94%,27.7°C,0.0mm,90%,3,1.1km/h,288°,171.5W/m²,1
2024-06-08T00:00,24.4°C,84%,29.0°C,0.0mm,94%,3,0.5km/h,45°,272.4W/m²,1
2024-06-08T01:00,25.0°C,82%,29.7°C,0.0mm,95%,3,0.5km/h,135°,354.4W/m²,1
2024-06-08T02:00,25.9°C,80%,30.7°C,0.0mm,85%,3,2.2km/h,81°,394.0W/m²,1
2024-06-08T03:00,26.8°C,78%,31.5°C,0.0mm,94%,3,3.7km/h,79°,525.6W/m²,1
2024-06-08T04:00,27.5°C,75%,32.4°C,0.0mm,93%,3,3.3km/h,84°,504.3W/m²,1
2024-06-08T05:00,28.2°C,75%,33.6°C,0.0mm,100%,3,1.8km/h,101°,485.1W/m²,1
2024-06-08T06:00,29.6°C,67%,34.6°C,0.0mm,99%,3,2.5km/h,172°,283.7W/m²,1
2024-06-08T07:00,29.8°C,67%,35.0°C,0.0mm,99%,3,2.6km/h,196°,189.9W/m²,1
2024-06-08T08:00,28.9°C,74%,34.5°C,0.0mm,100%,3,3.1km/h,159°,43.5W/m²,1
2024-06-08T09:00,27.9°C,80%,33.7°C,0.1mm,100%,3,2.6km/h,106°,25.4W/m²,1
2024-06-08T10:00,26.6°C,87%,32.3°C,0.6mm,100%,80,4.0km/h,90°,12.5W/m²,1
2024-06-08T11:00,25.5°C,91%,30.9°C,1.3mm,100%,61,4.8km/h,77°,0.0W/m²,0
2024-06-08T12:00,25.4°C,86%,30.1°C,0.4mm,100%,61,5.4km/h,94°,0.0W/m²,0
2024-06-08T13:00,24.8°C,87%,29.3°C,0.1mm,100%,3,5.0km/h,90°,0.0W/m²,0
2024-06-08T14:00,24.4°C,88%,28.8°C,0.0mm,98%,3,4.3km/h,95°,0.0W/m²,0
2024-06-08T15:00,24.0°C,89%,28.3°C,0.0mm,97%,3,5.0km/h,90°,0.0W/m²,0
2024-06-08T16:00,23.7°C,90%,28.0°C,0.0mm,96%,3,4.8km/h,103°,0.0W/m²,0
2024-06-08T17:00,23.6°C,90%,27.8°C,0.0mm,95%,3,4.0km/h,100°,0.0W/m²,0
2024-06-08T18:00,23.7°C,91%,28.0°C,0.1mm,99%,3,4.7km/h,94°,0.0W/m²,0
2024-06-08T19:00,23.5°C,91%,27.8°C,0.1mm,98%,3,4.3km/h,85°,0.0W/m²,0
2024-06-08T20:00,23.4°C,92%,27.8°C,0.3mm,98%,80,4.0km/h,85°,0.0W/m²,0
2024-06-08T21:00,23.4°C,92%,27.9°C,0.0mm,99%,3,3.2km/h,90°,0.0W/m²,0
2024-06-08T22:00,23.3°C,93%,27.9°C,0.0mm,96%,3,3.0km/h,104°,26.5W/m²,1
2024-06-08T23:00,23.8°C,90%,28.4°C,0.0mm,94%,3,2.2km/h,81°,97.6W/m²,1
2024-06-09T00:00,24.5°C,89%,29.2°C,0.0mm,95%,3,4.3km/h,95°,161.5W/m²,1
2024-06-09T01:00,25.6°C,84%,30.5°C,0.0mm,100%,3,3.0km/h,104°,348.8W/m²,1
2024-06-09T02:00,26.8°C,79%,31.7°C,0.0mm,94%,3,4.0km/h,117°,372.5W/m²,1
2024-06-09T03:00,27.6°C,77%,32.7°C,0.0mm,95%,3,3.6km/h,127°,370.5W/m²,1
2024-06-09T04:00,28.1°C,76%,33.2°C,0.0mm,100%,3,4.7km/h,99°,367.9W/m²,1
2024-06-09T05:00,29.2°C,71%,34.1°C,0.0mm,100%,3,5.2km/h,106°,469.5W/m²,1
2024-06-09T06:00,29.7°C,68%,34.0°C,0.0mm,100%,3,8.9km/h,111°,342.8W/m²,1
2024-06-09T07:00,29.2°C,71%,33.5°C,0.2mm,100%,3,9.9km/h,123°,230.3W/m²,1
2024-06-09T08:00,28.3°C,77%,32.7°C,1.0mm,100%,95,11.3km/h,112°,165.4W/m²,1
2024-06-09T09:00,27.4°C,81%,32.1°C,0.8mm,100%,80,9.3km/h,103°,75.6W/m²,1
2024-06-09T10:00,26.7°C,84%,31.3°C,0.0mm,100%,3,9.1km/h,99°,28.8W/m²,1
2024-06-09T11:00,26.0°C,87%,30.8°C,0.6mm,100%,80,7.2km/h,90°,0.0W/m²,0
2024-06-09T12:00,25.8°C,90%,31.0°C,0.3mm,100%,80,6.5km/h,93°,0.0W/m²,0
2024-06-09T13:00,25.5°C,91%,30.8°C,0.1mm,100%,3,5.9km/h,79°,0.0W/m²,0
2024-06-09T14:00,25.2°C,92%,30.5°C,0.7mm,100%,80,5.1km/h,86°,0.0W/m²,0
2024-06-09T15:00,25.0°C,93%,30.2°C,0.0mm,100%,3,5.1km/h,86°,0.0W/m²,0
2024-06-09T16:00,24.8°C,94%,30.1°C,0.0mm,100%,3,4.7km/h,94°,0.0W/m²,0
2024-06-09T17:00,24.7°C,95%,30.2°C,0.0mm,100%,45,4.1km/h,105°,0.0W/m²,0
2024-06-09T18:00,24.4°C,95%,29.7°C,0.0mm,100%,45,3.3km/h,96°,0.0W/m²,0
2024-06-09T19:00,24.3°C,96%,29.7°C,0.0mm,100%,45,3.4km/h,72°,0.0W/m²,0
2024-06-09T20:00,24.1°C,96%,29.5°C,0.0mm,100%,45,2.9km/h,97°,0.0W/m²,0
2024-06-09T21:00,24.1°C,97%,29.8°C,1.3mm,100%,80,1.5km/h,104°,0.0W/m²,0
2024-06-09T22:00,24.2°C,97%,29.8°C,0.0mm,100%,45,2.3km/h,72°,24.3W/m²,1
2024-06-09T23:00,24.7°C,95%,30.3°C,0.0mm,100%,45,2.5km/h,135°,76.7W/m²,1
2024-06-10T00:00,26.2°C,89%,32.0°C,0.0mm,99%,3,3.1km/h,126°,165.2W/m²,1
2024-06-10T01:00,27.0°C,87%,33.0°C,0.0mm,100%,3,3.2km/h,90°,212.7W/m²,1
2024-06-10T02:00,28.2°C,83%,34.4°C,0.0mm,100%,3,3.6km/h,143°,317.6W/m²,1
2024-06-10T03:00,29.7°C,76%,35.8°C,0.0mm,100%,3,4.3km/h,185°,422.6W/m²,1
2024-06-10T04:00,30.6°C,70%,36.2°C,0.0mm,100%,3,5.3km/h,208°,412.4W/m²,1
2024-06-10T05:00,30.3°C,70%,35.9°C,0.1mm,100%,61,5.0km/h,201°,322.2W/m²,1
2024-06-10T06:00,29.8°C,74%,35.6°C,0.1mm,100%,3,5.0km/h,180°,329.5W/m²,1
2024-06-10T07:00,29.7°C,74%,35.6°C,0.1mm,100%,61,4.0km/h,207°,273.4W/m²,1
2024-06-10T08:00,28.5°C,81%,35.1°C,0.8mm,100%,61,0.4km/h,180°,149.8W/m²,1
2024-06-10T09:00,28.6°C,81%,35.3°C,0.0mm,100%,3,1.0km/h,135°,119.4W/m²,1
2024-06-10T10:00,28.5°C,83%,35.1°C,0.0mm,100%,3,2.1km/h,121°,41.4W/m²,1
2024-06-10T11:00,27.9°C,86%,34.6°C,0.0mm,100%,3,2.1km/h,121°,0.0W/m²,0
2024-06-10T12:00,27.4°C,91%,34.2°C,0.2mm,100%,61,3.6km/h,143°,0.0W/m²,0
2024-06-10T13:00,27.0°C,93%,33.8°C,0.2mm,100%,61,3.3km/h,167°,0.0W/m²,0
2024-06-10T14:00,26.6°C,93%,33.1°C,0.0mm,100%,3,3.8km/h,163°,0.0W/m²,0
2024-06-10T15:00,26.4°C,93%,32.7°C,0.0mm,100%,3,3.5km/h,156°,0.0W/m²,0
2024-06-10T16:00,26.1°C,94%,32.4°C,0.0mm,100%,3,3.4km/h,162°,0.0W/m²,0
2024-06-10T17:00,25.9°C,94%,32.3°C,0.0mm,100%,3,1.9km/h,158°,0.0W/m²,0
2024-06-10T18:00,26.0°C,93%,32.2°C,0.0mm,100%,3,2.5km/h,135°,0.0W/m²,0
2024-06-10T19:00,25.7°C,94%,31.8°C,0.0mm,100%,3,3.1km/h,159°,0.0W/m²,0
2024-06-10T20:00,25.7°C,94%,31.9°C,0.0mm,100%,3,1.8km/h,143°,0.0W/m²,0
2024-06-10T21:00,25.5°C,94%,31.6°C,0.0mm,100%,3,2.3km/h,162°,0.0W/m²,0
2024-06-10T22:00,25.5°C,94%,31.5°C,0.0mm,100%,3,3.4km/h,162°,46.4W/m²,1
2024-06-10T23:00,26.3°C,93%,32.7°C,0.0mm,100%,3,2.3km/h,141°,118.6W/m²,1
2024-06-11T00:00,28.3°C,86%,34.9°C,0.0mm,100%,3,3.9km/h,146°,246.0W/m²,1
2024-06-11T01:00,29.2°C,82%,35.9°C,0.0mm,100%,3,4.7km/h,157°,416.4W/m²,1
2024-06-11T02:00,30.4°C,76%,36.8°C,0.0mm,100%,3,5.1km/h,172°,457.6W/m²,1
2024-06-11T03:00,31.7°C,69%,38.3°C,0.0mm,100%,3,6.6km/h,189°,659.0W/m²,1
2024-06-11T04:00,32.3°C,66%,38.1°C,0.0mm,100%,3,6.9km/h,189°,555.9W/m²,1
2024-06-11T05:00,32.6°C,65%,38.8°C,0.0mm,100%,3,7.4km/h,203°,598.2W/m²,1
2024-06-11T06:00,31.8°C,71%,37.5°C,0.0mm,100%,3,11.8km/h,192°,488.7W/m²,1
2024-06-11T07:00,31.7°C,73%,38.1°C,0.7mm,100%,80,8.0km/h,172°,357.0W/m²,1
2024-06-11T08:00,30.8°C,76%,37.4°C,1.1mm,100%,80,6.6km/h,167°,227.4W/m²,1
2024-06-11T09:00,30.3°C,77%,36.8°C,0.1mm,100%,3,5.9km/h,137°,93.2W/m²,1
2024-06-11T10:00,29.7°C,79%,36.1°C,0.0mm,100%,3,5.6km/h,153°,39.0W/m²,1
2024-06-11T11:00,28.9°C,82%,35.3°C,0.0mm,100%,3,5.4km/h,138°,0.0W/m²,0
2024-06-11T12:00,28.4°C,87%,35.1°C,0.0mm,100%,3,5.1km/h,141°,0.0W/m²,0
2024-06-11T13:00,27.8°C,88%,34.2°C,0.0mm,100%,3,4.8km/h,138°,0.0W/m²,0
2024-06-11T14:00,27.4°C,90%,33.9°C,0.0mm,100%,3,4.6km/h,141°,0.0W/m²,0
2024-06-11T15:00,27.2°C,91%,33.7°C,0.0mm,100%,3,4.4km/h,145°,0.0W/m²,0
2024-06-11T16:00,26.9°C,91%,33.3°C,0.0mm,100%,3,4.2km/h,149°,0.0W/m²,0
2024-06-11T17:00,26.8°C,91%,33.1°C,0.0mm,100%,3,4.5km/h,151°,0.0W/m²,0
2024-06-11T18:00,26.7°C,92%,33.2°C,0.0mm,99%,3,3.4km/h,148°,0.0W/m²,0
2024-06-11T19:00,26.5°C,93%,33.0°C,0.0mm,100%,3,2.6km/h,146°,0.0W/m²,0
2024-06-11T20:00,26.2°C,93%,32.6°C,0.0mm,100%,3,2.6km/h,164°,0.0W/m²,0
2024-06-11T21:00,26.0°C,93%,32.2°C,0.0mm,65%,2,3.3km/h,167°,0.0W/m²,0
2024-06-11T22:00,26.1°C,93%,32.3°C,0.0mm,58%,2,3.0km/h,166°,53.0W/m²,1
2024-06-11T23:00,27.2°C,91%,33.9°C,0.0mm,100%,3,2.7km/h,157°,154.9W/m²,1
2024-06-12T00:00,28.8°C,84%,35.5°C,0.0mm,100%,3,3.9km/h,146°,115.8W/m²,1
2024-06-12T01:00,29.6°C,81%,36.4°C,0.0mm,100%,3,4.7km/h,148°,342.2W/m²,1
2024-06-12T02:00,31.0°C,76%,37.8°C,0.0mm,100%,3,5.4km/h,160°,480.3W/m²,1
2024-06-12T03:00,32.2°C,69%,38.6°C,0.0mm,100%,3,7.6km/h,172°,610.1W/m²,1
2024-06-12T04:00,33.3°C,64%,39.7°C,0.0mm,100%,3,7.9km/h,177°,642.9W/m²,1
2024-06-12T05:00,33.1°C,65%,39.0°C,0.1mm,100%,3,8.5km/h,192°,534.5W/m²,1
2024-06-12T06:00,32.8°C,65%,38.3°C,0.5mm,100%,80,10.2km/h,198°,420.1W/m²,1
2024-06-12T07:00,31.6°C,72%,37.5°C,0.5mm,100%,80,10.1km/h,176°,260.7W/m²,1
2024-06-12T08:00,30.9°C,75%,37.2°C,1.5mm,100%,80,8.0km/h,162°,235.3W/m²,1
2024-06-12T09:00,30.6°C,76%,37.3°C,0.0mm,100%,3,4.3km/h,138°,94.9W/m²,1
2024-06-12T10:00,30.0°C,79%,36.8°C,0.0mm,100%,3,4.3km/h,132°,42.3W/m²,1
2024-06-12T11:00,29.1°C,84%,35.9°C,0.0mm,100%,3,4.9km/h,126°,0.0W/m²,0
2024-06-12T12:00,28.4°C,88%,35.3°C,0.0mm,100%,3,4.1km/h,128°,0.0W/m²,0
2024-06-12T13:00,27.9°C,89%,34.6°C,0.0mm,100%,3,4.1km/h,142°,0.0W/m²,0
2024-06-12T14:00,27.5°C,90%,34.2°C,0.0mm,100%,3,4.2km/h,149°,0.0W/m²,0
2024-06-12T15:00,27.2°C,91%,33.7°C,0.0mm,100%,3,4.3km/h,156°,0.0W/m²,0
2024-06-12T16:00,27.0°C,91%,33.4°C,0.0mm,100%,3,4.3km/h,156°,0.0W/m²,0
2024-06-12T17:00,26.8°C,92%,33.3°C,0.0mm,100%,3,4.0km/h,153°,0.0W/m²,0
2024-06-12T18:00,26.7°C,93%,33.3°C,0.0mm,100%,3,3.3km/h,139°,0.0W/m²,0
2024-06-12T19:00,26.6°C,94%,33.4°C,0.0mm,100%,3,2.3km/h,141°,0.0W/m²,0
