notifier,title,date,url,attachment_cnt,file_title,download_times,file_url
综合科,关于组织教师参加第61届中国高等教育博览会的通知,2024-04-02,https://jwch.fzu.edu.cn/../content.jsp?urltype=news.NewsContentUrl&wbtreeid=1035&wbnewsid=13347,4,"['附件4：参会教师名单收集汇总表.xls', '附件2：高博会日程总览.jpg', '附件3：报名二维码.doc', '附件1：各单位选派教师参会名额安排表.xlsx']","['462', '431', '370', '445']","['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14590885', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14590884', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14590883', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14590882']"
教学运行,关于2024年清明节放假课程调整的通知,2024-04-01,https://jwch.fzu.edu.cn/../info/1036/13343.htm,0,['无'],[0],['无']
实践科,关于举办福州大学第十五届企业经营模拟沙盘对抗赛的通知,2024-03-27,https://jwch.fzu.edu.cn/../info/1039/13335.htm,1,['附件：福州大学第十五届企业经营模拟沙盘对抗赛报名表.doc'],['997'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14589204']
实践科,关于组织开展第十七届中国大学生计算机设计大赛福州大学校内预选赛的通知,2024-03-27,https://jwch.fzu.edu.cn/../info/1039/13334.htm,2,"['附件2 2024年（第17届）中国大学生计算机设计大赛——校内选拔赛报名表.xlsx', '附件1：中大计赛函[2024]1 号 关于举办“2024 年（第 17 届）中国大学生计算机设计大赛”的 通 知.pdf']","['888', '1205']","['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14589111', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14589112']"
实践科,关于举办福州大学第四届大学生先进成图技术与产品信息建模创新大赛的通知,2024-03-27,https://jwch.fzu.edu.cn/../info/1039/13333.htm,1,['附件2：福州大学第四届大学生先进成图技术与产品信息建模创新大赛报名表.xls'],['873'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14589086']
实践科,关于举办福州大学第十四届大学生节能减排社会实践与科技竞赛暨第十届材料创新、设计及应用竞赛的通知,2024-03-22,https://jwch.fzu.edu.cn/../info/1039/13331.htm,1,['附件1-4.doc'],['845'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14587055']
实践科,关于举办福州大学第八届网络信息安全竞赛的通知,2024-03-21,https://jwch.fzu.edu.cn/../info/1039/13329.htm,0,['无'],[0],['无']
教学运行,关于做好2024-2025学年第一学期排课准备工作的通知,2024-03-18,https://jwch.fzu.edu.cn/../info/1036/13322.htm,0,['无'],[0],['无']
综合科,关于更改2023-2024学年春季学期期初本科教育教学工作会议时间的通知,2024-03-14,https://jwch.fzu.edu.cn/../content.jsp?urltype=news.NewsContentUrl&wbtreeid=1035&wbnewsid=13313,0,['无'],[0],['无']
实践科,关于举办福州大学第十三届大学生软件设计与服务外包创新创业竞赛的通知,2024-03-13,https://jwch.fzu.edu.cn/../info/1039/13312.htm,0,['无'],[0],['无']
计划科,关于通识选修课《爱课程：美化嗓音 轻松讲课》开课的友情提示 ,2024-03-13,https://jwch.fzu.edu.cn/../info/1038/13310.htm,0,['无'],[0],['无']
综合科,关于召开2023-2024学年春季学期期初本科教育教学工作会议的通知,2024-03-13,https://jwch.fzu.edu.cn/../content.jsp?urltype=news.NewsContentUrl&wbtreeid=1035&wbnewsid=13309,0,['无'],[0],['无']
实践科,关于转发《关于邀请省内高校大学生参与2024数字中国创新大赛的函》的通知,2024-03-12,https://jwch.fzu.edu.cn/../info/1039/13308.htm,1,['附件：数字中国建设峰会组委会秘书处关于商请邀请省内高校学生参与2024数字中国创新大赛的函.pdf'],['1294'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14583438']
教学运行,关于2023-2024学年第二学期重新学习选课、缴费的通知,2024-03-11,https://jwch.fzu.edu.cn/../info/1036/13306.htm,0,['无'],[0],['无']
计划科,关于2023-2024学年第二学期爱课程平台参加通识教育选修课学习的重要提示,2024-03-11,https://jwch.fzu.edu.cn/../info/1038/13305.htm,0,['无'],[0],['无']
质量办,关于组织教师参加第四届福建省教师教学创新大赛产教融合赛道的通知,2024-03-06,https://jwch.fzu.edu.cn/../info/1040/13301.htm,2,"['附件2 福州大学教师教学创新大赛产教融合赛道 学院推荐名单汇总表.docx', '附件1 关于举办第第四届全国高校教师教学创新大赛产教融合赛道赛事的通知.pdf']","['742', '1438']","['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14581598', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14581597']"
实践科,关于参加2024年（第十届）全国大学生统计建模大赛的通知,2024-03-05,https://jwch.fzu.edu.cn/../info/1039/13296.htm,0,['无'],[0],['无']
实践科,关于做好第三十期本科生科研训练计划项目立项申报工作的通知,2024-03-05,https://jwch.fzu.edu.cn/../info/1039/13294.htm,1,['第30期SRTP附件.zip'],['3910'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14581442']
计划科,关于公布2023-2024学年第二学期通选课取消开课名单的通知,2024-03-04,https://jwch.fzu.edu.cn/../info/1038/13293.htm,0,['无'],[0],['无']
综合科,关于2023-2024学年第二学期本科生学生证和火车票优惠卡补办及火车票优惠卡更改区间的通知,2024-02-29,https://jwch.fzu.edu.cn/../info/1035/13280.htm,0,['无'],[0],['无']
教学运行,关于做好2024年3月退役复学学生转专业的通知,2024-02-27,https://jwch.fzu.edu.cn/../info/1036/13284.htm,2,"['福州大学参军退伍复学后学生转专业审批表.doc', '福州大学本科生转专业管理实施办法（暂行）.docx']","['728', '960']","['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14580283', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14580282']"
计划科,关于通识教育选修课《国际化拔尖创新人才科研训练》宣讲会及选课的通知,2024-02-27,https://jwch.fzu.edu.cn/../info/1038/13283.htm,1,['附件1国际化拔尖创新人才科研训练具体课程清单.xlsx'],['2882'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14580133']
实践科,关于2024届本科毕业生创新创业实践与素质拓展学分认定工作的通知,2024-02-26,https://jwch.fzu.edu.cn/../info/1039/13281.htm,1,['福州大学本科生创新创业实践与素质拓展学分申报汇总表、申请表.doc'],['2654'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14579917']
计划科,关于2023-2024学年第二学期港澳台侨学生思政课和军事课程退选替代的通知,2024-02-25,https://jwch.fzu.edu.cn/../info/1038/13279.htm,1,['2023-2024学年第二学期国情课列表.docx'],['1133'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14579883']
实践科,关于对2023年学院教学有关数据进行统计的通知,2024-02-25,https://jwch.fzu.edu.cn/../info/1039/13278.htm,1,['2023年学院教学有关数据统计表格下载.zip'],['1001'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14579832']
计划科,关于2023-2024学年第二学期通识教育选修课选课的通知,2024-02-25,https://jwch.fzu.edu.cn/../info/1038/13277.htm,3,"['超星尔雅使用手册（学生版）.pdf', '24春夏智慧树学生手册更新（可导学用）最新E(2).pptx', '慕课堂学生操作手册.pdf']","['2609', '738', '2547']","['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14579829', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14583720', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14579831']"
质量办,关于开学第一周集中听课的通知,2024-02-25,https://jwch.fzu.edu.cn/../info/1040/13276.htm,3,"['附件1：福州大学课堂教学质量评估表.doc', '附件2：2023-2024学年第二学期第一周课表.xlsx', '附件3：福州大学党政领导听课管理实施办法（福大教〔2022〕27号）.doc']","['630', '677', '562']","['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14579817', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14579818', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14579819']"
教学运行,关于2023-2024第二学期学期选课、辅修选课补退选的通知,2024-02-25,https://jwch.fzu.edu.cn/../info/1036/13275.htm,0,['无'],[0],['无']
实践科,关于推荐申报实验教学和教学实验室建设研究项目的通知,2024-02-06,https://jwch.fzu.edu.cn/../info/1039/13272.htm,3,"['附件1：实验教学和教学实验室建设研究项目申报书.docx', '附件2：实验教学和教学实验室建设研究项目推荐汇总表（福建省）.xls', '附件3：教高司函〔2024〕1号教育部高等教育司关于开展实验教学和教学实验室建设研究工作的通知（3月29日前）.pdf']","['950', '848', '1000']","['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14578976', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14578975', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14578977']"
教学运行,关于2024年春季学期《大学物理实验》绪论课程教室安排的通知,2024-01-20,https://jwch.fzu.edu.cn/../info/1036/13254.htm,1,['2024大物实验（上）绪论排课.xlsx'],['1140'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14576449']
综合科,教务处关于2024年寒假用印安排的通知,2024-01-20,https://jwch.fzu.edu.cn/../content.jsp?urltype=news.NewsContentUrl&wbtreeid=1035&wbnewsid=13252,0,['无'],[0],['无']
教材中心,关于组织申报福建省“十四五”普通高等教育本科规划教材建设项目的通知,2024-01-18,https://jwch.fzu.edu.cn/../info/1042/13251.htm,4,"['福建省教育厅关于开展福建省“十四五”普通高等教育本科规划教材建设工作的通知.pdf', '附件1.福建省普通高等教育“十四五”规划教材建设立项申报书.docx', '附件2.福建省普通高等学校“十四五”规划教材建设项目申报汇总表.docx', '单位审核意见书（参考模板）.docx']","['1051', '960', '773', '890']","['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14575797', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14575798', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14575799', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14575800']"
质量办,关于上报学院本科教育教学质量保障2023年工作总结和2024年工作计划的通知,2024-01-12,https://jwch.fzu.edu.cn/../info/1040/13248.htm,0,['无'],[0],['无']
计划科,关于核对2023-2024学年第二学期通识教育选修课开课信息的通知,2024-01-11,https://jwch.fzu.edu.cn/../info/1038/13245.htm,0,['无'],[0],['无']
综合科,关于召开2023-2024学年秋季学期期末本科教育教学工作会议的通知,2024-01-10,https://jwch.fzu.edu.cn/../info/1035/13242.htm,0,['无'],[0],['无']
教学运行,关于2023-2024学年第二学期辅修专业选课的通知,2024-01-09,https://jwch.fzu.edu.cn/../info/1036/13241.htm,0,['无'],[0],['无']
实践科,关于组织参加2024年美国大学生数学建模竞赛通知,2024-01-08,https://jwch.fzu.edu.cn/../info/1039/13231.htm,1,['附录：2024年2月美国大学生数学建模竞赛介绍及参赛流程.pdf'],['5306'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14573632']
教学运行,关于做好期末复习考试及下学期开学等工作的通知,2024-01-03,https://jwch.fzu.edu.cn/../info/1036/13221.htm,0,['无'],[0],['无']
教学运行,关于2023-2024学年第一学期《高等数学C（上）》、《高等数学D》课程期末考试安排的通知,2024-01-02,https://jwch.fzu.edu.cn/../info/1036/13213.htm,1,['2301高等数学C（上）、D期末考试 1.19下午.xlsx'],['1006'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14571714']
教学运行,关于2023-2024学年第一学期《高等数学A（上）》、《高等数学B（上）》课程期末考试安排的通知,2024-01-02,https://jwch.fzu.edu.cn/../info/1036/13212.htm,1,['2301高等数学A（上）、B（上）期末考试 1.19上午.xlsx'],['1133'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14571713']
教学运行,关于2023-2024学年第一学期《大学物理A（下）》课程期末考试安排的通知,2024-01-02,https://jwch.fzu.edu.cn/../info/1036/13211.htm,1,['2301大学物理A（下）期末考试 1.18上午.xlsx'],['830'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14571712']
教学运行,关于2023-2024学年第一学期《大学英语（二）》课程期末考试安排的通知,2024-01-02,https://jwch.fzu.edu.cn/../info/1036/13210.htm,1,['2301大学英语（二）期末考试 1.15上午、下午.xlsx'],['982'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14571711']
教学运行,关于2023-2024学年第一学期《大学英语（一）》、《大学英语（三）》课程期末考试安排的通知,2024-01-02,https://jwch.fzu.edu.cn/../info/1036/13209.htm,1,['2301大学英语（一）、（三）期末考试 1.14上午.xlsx'],['724'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14571710']
教学运行,关于2023-2024学年第一学期《工程制图A（上）》、《工程制图C（上）》、《工程制图D》、《工程制图F》课程期末考试安排的通知,2024-01-02,https://jwch.fzu.edu.cn/../info/1036/13208.htm,1,['2301制图A(上）、C（上）、D、F期末考试 1.13上午.xlsx'],['754'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14571709']
实践科,关于公布大学生校外实践教学基地检查结果的通知,2023-12-29,https://jwch.fzu.edu.cn/../info/1039/13207.htm,1,['附件：福州大学大学生校外实践教学基地检查评估结果汇总表.xlsx'],['1233'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=14569528']
实践科,关于公布首批大学生示范性校外实践教学基地名单的通知,2023-12-28,https://jwch.fzu.edu.cn/../info/1039/13206.htm,0,['无'],[0],['无']
教研教改,关于开展福建省第二批新工科教育优秀教学案例征集、实践平台共建共享推荐工作的通知,2023-12-26,https://jwch.fzu.edu.cn/../info/1037/13204.htm,2,"['第二批福建省新工科教育联盟新工科教育优秀教学案例征集、实践平台共建共享工作附件3——附件6.rar', '福建省新工科教育联盟关于开展第二批新工科教育优秀教学案例征集、实践平台共建共享工作的通知（含章）.pdf']","['815', '1124']","['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13183994', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13183995']"
教研教改,关于开展福建省高校第二批课程思政优秀教学案例推荐工作的通知,2023-12-26,https://jwch.fzu.edu.cn/../info/1037/13203.htm,2,"['福建省高校课程思政教育联盟关于开展第二批课程思政优秀教学案例征集工作的通知20231127.docx', '福建省高校课程思政教育联盟关于开展第二批课程思政优秀教学案例征集工作的通知（含章）.pdf']","['1073', '1394']","['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13183975', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13183976']"
质量办,福州大学关于公布2023年教师教学创新大赛获奖名单的通知,2023-12-26,https://jwch.fzu.edu.cn/../info/1040/13201.htm,0,['无'],[0],['无']
教学运行,关于2023-2024学年第二学期本科生学期选课的通知,2023-12-25,https://jwch.fzu.edu.cn/../info/1036/13198.htm,0,['无'],[0],['无']
教学运行,关于2024年元旦放假课程调整的通知,2023-12-25,https://jwch.fzu.edu.cn/../info/1036/13197.htm,0,['无'],[0],['无']
教研教改,关于转发教育部高等教育司《关于公布2023年产学合作协同育人项目立项名单的通知》的通知,2023-12-21,https://jwch.fzu.edu.cn/../info/1037/13196.htm,0,['无'],[0],['无']
教学运行,关于2023-2024学年第一学期《大学英语（四）》课程期末考试安排的通知,2023-12-21,https://jwch.fzu.edu.cn/../info/1036/13195.htm,1,['2301英语四期末考试 1.7下午.xlsx'],['946'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13182804']
教学运行,关于2023-2024学年第一学期《线性代数》、《线性代数与解析几何》课程期末考试安排的通知,2023-12-21,https://jwch.fzu.edu.cn/../info/1036/13194.htm,1,['2301线代期末考试 1.7上午.xlsx'],['835'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13182803']
教学运行,关于2023-2024学年第一学期计算机语言类课程期末考试安排的通知,2023-12-21,https://jwch.fzu.edu.cn/../info/1036/13193.htm,1,['2301 计算机语言期末考试 1.6上午.xlsx'],['725'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13182800']
实践科,关于做好2023年省级以上大学生创新创业训练计划项目和第二十九期本科生科研训练计划项目中期检查工作的通知,2023-12-19,https://jwch.fzu.edu.cn/../info/1039/13191.htm,1,['附件.zip'],['2399'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13181295']
教学运行,关于2023-2024学年第一学期《思想道德与法治》课程期末考试安排的通知,2023-12-18,https://jwch.fzu.edu.cn/../info/1036/13182.htm,1,['2301思法随堂考.xlsx'],['1394'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13180641']
教学运行,关于2023-2024学年第一学期《中国近现代史纲要》课程期末考试安排的通知,2023-12-18,https://jwch.fzu.edu.cn/../info/1036/13181.htm,1,['2301 近现代史纲要期末考 .xlsx'],['1189'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13180640']
质量办,关于2023年新上岗教师教学达标培训班教师配备导师的通知,2023-12-15,https://jwch.fzu.edu.cn/../info/1040/13173.htm,1,['2023年福州大学新上岗教师教学达标培训班名单（配导师）.xlsx'],['1514'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13179265']
实践科,关于举办福州大学第十届桥梁设计大赛的通知,2023-12-06,https://jwch.fzu.edu.cn/../info/1039/13167.htm,3,"['附件1：福州大学第十届桥梁设计大赛报名表20231126.doc', '附件2：福州大学第十届桥梁设计大赛-竞赛细则20231126.doc', '附件3：福州大学第十届桥梁设计大赛-桥址信息20231126.docx']","['820', '875', '936']","['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13176359', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13178630', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13176358']"
教研教改,福州大学关于开展第三批国家级一流本科课程申报推荐工作的通知,2023-12-06,https://jwch.fzu.edu.cn/../info/1037/13166.htm,9,"['附件2：教育部关于一流本科课程建设的实施意见（教高〔2019〕8号）.doc', '附件1：教育部办公厅关于开展第三批国家级 一流本科课程认定工作的通知（教高厅函〔2023〕24 号）.pdf', '附件3：第三批国家级一流本科课程申报说明.pdf', '附件4：社会实践课程申报书（第三批）.docx', '附件4：课程数据信息表（线上课程申报书附件）.docx', '附件4：线上课程申报书（第三批）.docx', '附件4：线下课程申报书（第三批）.docx', '附件4：虚拟仿真实验教学课程申报书（第三批）.docx', '附件4；线上线下混合式课程申报书（第三批）.docx']","['933', '793', '1979', '745', '889', '1055', '851', '1031', '873']","['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13176112', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13176113', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13176114', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13176115', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13176116', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13176117', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13176118', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13176119', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13176120']"
教材中心,转发教育部办公厅关于印发《 “十四五”普通高等教育本科国家级规划教材建设实施方案》的通知,2023-12-05,https://jwch.fzu.edu.cn/../info/1042/13164.htm,1,['教育部办公厅关于印发《“十四五”普通高等教育本科国家级规划教材建设实施方案》的通知.pdf'],['945'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13175516']
教学运行,关于2023-2024学年第一学期《马克思主义基本原理》课程期末考试安排的通知,2023-12-05,https://jwch.fzu.edu.cn/../info/1036/13163.htm,1,['2301 马克思主义基本原理期末随堂考.xlsx'],['953'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13175500']
教学运行,关于2023-2024学年第一学期《毛泽东思想和中国特色社会主义理论体系概论》课程期末考试安排的通知,2023-12-05,https://jwch.fzu.edu.cn/../info/1036/13162.htm,1,['2301 毛概论期末随堂考.xlsx'],['1015'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13175476']
实践科,关于做好2024届本科生毕业设计（论文）工作的通知,2023-12-04,https://jwch.fzu.edu.cn/../info/1039/13155.htm,1,['附件：2024届福州大学本科生毕业设计（论文）有关表格.zip'],['4249'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13175534']
计划科,关于2023-2024学年第二学期修读辅修专业学生名单的公示,2023-12-04,https://jwch.fzu.edu.cn/../info/1038/13154.htm,0,['无'],[0],['无']
实践科,关于开展大学生校外实践教学基地抽检评审的通知,2023-11-29,https://jwch.fzu.edu.cn/../info/1039/13152.htm,1,['附件：福州大学大学生校外实践教学基地抽查评审一览表.xlsx'],['1318'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13173085']
教研教改,关于公布2023年福州大学课程思政示范项目立项建设名单的通知,2023-11-28,https://jwch.fzu.edu.cn/../info/1037/13151.htm,0,['无'],[0],['无']
教学运行,关于2023-2024学年第一学期《概率论与数理统计》课程期末考试安排的通知,2023-11-27,https://jwch.fzu.edu.cn/../info/1036/13147.htm,1,['2301概率期末考12.17上午.xlsx'],['918'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13171845']
教学运行,关于2023-2024学年第一学期《大学物理B（下）》课程期末考试安排的通知,2023-11-27,https://jwch.fzu.edu.cn/../info/1036/13146.htm,1,['2301大物B（下）期末考12.17下午.xlsx'],['965'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13171844']
教材中心,关于做好2023-2024学年第二学期教材选用及征订工作的通知,2023-11-23,https://jwch.fzu.edu.cn/../info/1042/13144.htm,2,"['附件1：已出版马克思主义理论研究和建设工程重点教材目录（截至2023年09月，共计116种）.xlsx', '附件2：全国大中专教学用书目录(2024春).xlsx']","['986', '1032']","['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13170310', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13170311']"
实践科,关于公布第十五届蓝桥杯全国软件和信息技术专业人才大赛省赛参赛资格名单的通知,2023-11-22,https://jwch.fzu.edu.cn/../info/1039/13142.htm,1,['附件1.docx'],['2269'],['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13169777']
实践科,关于举办第十四届全国大学生电子商务“三创赛”福州大学校赛的通知,2023-11-17,https://jwch.fzu.edu.cn/../info/1039/13134.htm,4,"['附件1.团队高校指导老师承诺书.doc', '附件2.参赛团队承诺与说明书.doc', '附件3.校级赛计划书模板.docx', '附件4.校级赛比赛报名表.xlsx']","['912', '874', '1101', '902']","['https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13168775', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13168776', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13168777', 'https://jwch.fzu.edu.cn/system/_content/download.jsp?urltype=news.DownloadAttachUrl&owner=1744984858&wbfileid=13168778']"
综合科,关于2023-2024学年第一学期再次开放本科生学生证和火车票优惠卡补办及火车票优惠卡更改区间的通知,2023-11-14,https://jwch.fzu.edu.cn/../info/1035/13132.htm,0,['无'],[0],['无']
教研教改,关于转发福建省高等教育研究院《“福建省高等教育改革与研究项目”申报通知》的通知,2023-11-13,https://jwch.fzu.edu.cn/../info/1037/13122.htm,0,['无'],[0],['无']
计划科,关于组织申报2023-2024学年第二学期通识教育选修课的通知,2023-11-13,https://jwch.fzu.edu.cn/../info/1038/13121.htm,0,['无'],[0],['无']
