时间,温度(2m)(°C),相对湿度(2m)(%),风速(10m)(m/s),体感温度(°C),降水量(mm),天气代码,云量(%),风速(10m)(m/s),风向(10m)(°),短波辐射(W/m²),白天/夜晚
2024-01-13T07:00,9.2,83,4.7,7.6,0.0,0,0,4.7,261,0.0,白天
2024-01-13T08:00,9.6,81,3.3,8.3,0.0,0,0,3.3,257,148.1,白天
2024-01-13T09:00,12.1,75,1.9,11.2,0.0,0,0,1.9,292,347.8,白天
2024-01-13T10:00,15.2,60,2.5,14.2,0.0,0,0,2.5,278,523.9,白天
2024-01-13T11:00,17.9,47,2.0,17.1,0.0,0,0,2.0,225,646.2,白天
2024-01-13T12:00,19.7,40,3.2,19.1,0.0,0,0,3.2,153,702.5,白天
2024-01-13T13:00,20.8,35,6.9,19.5,0.0,0,0,6.9,133,684.8,白天
2024-01-13T14:00,21.3,27,10.0,18.5,0.0,0,0,10.0,120,600.5,白天
2024-01-13T15:00,20.7,26,12.2,16.9,0.0,0,0,12.2,114,457.2,白天
2024-01-13T16:00,19.2,31,11.1,15.8,0.0,0,0,11.1,119,269.5,白天
2024-01-13T17:00,15.9,49,5.6,14.0,0.0,0,0,5.6,140,72.9,白天
2024-01-13T18:00,12.8,58,7.9,10.4,0.0,0,0,7.9,150,0.0,夜晚
2024-01-13T19:00,13.9,57,4.3,12.1,0.0,0,0,4.3,132,0.0,夜晚
2024-01-13T20:00,12.0,69,1.1,11.0,0.0,0,0,1.1,72,0.0,夜晚
2024-01-13T21:00,11.4,76,2.0,10.5,0.0,0,0,2.0,315,0.0,夜晚
2024-01-13T22:00,9.4,87,5.9,7.9,0.0,0,2,5.9,308,0.0,夜晚
2024-01-13T23:00,8.1,92,6.9,6.4,0.0,0,17,6.9,313,0.0,夜晚
2024-01-14T00:00,7.4,94,7.9,5.4,0.0,1,20,7.9,313,0.0,夜晚
2024-01-14T01:00,8.5,91,5.9,7.0,0.0,2,76,5.9,308,0.0,夜晚
2024-01-14T02:00,9.4,83,5.1,7.8,0.0,1,39,5.1,309,0.0,夜晚
2024-01-14T03:00,8.4,85,6.1,6.6,0.0,1,25,6.1,315,0.0,夜晚
2024-01-14T04:00,7.6,88,8.1,5.4,0.0,0,15,8.1,315,0.0,夜晚
2024-01-14T05:00,7.1,90,9.2,4.7,0.0,0,7,9.2,318,0.0,夜晚
2024-01-14T06:00,7.0,92,9.4,4.6,0.0,0,4,9.4,313,0.0,夜晚
2024-01-14T07:00,7.0,94,9.3,4.7,0.0,0,2,9.3,306,0.0,白天
2024-01-14T08:00,10.8,87,7.1,9.4,0.0,0,2,7.1,300,133.2,白天
2024-01-14T09:00,13.5,70,5.5,12.3,0.0,0,0,5.5,293,324.8,白天
2024-01-14T10:00,17.3,55,5.6,16.0,0.0,0,0,5.6,297,496.6,白天
2024-01-14T11:00,19.8,51,5.4,19.1,0.0,0,0,5.4,307,616.3,白天
2024-01-14T12:00,21.3,50,2.0,21.9,0.0,0,0,2.0,315,672.0,白天
2024-01-14T13:00,22.1,49,0.7,23.1,0.0,0,0,0.7,180,656.6,白天
2024-01-14T14:00,22.5,48,2.2,23.0,0.0,0,0,2.2,171,572.8,白天
2024-01-14T15:00,22.6,48,2.9,22.5,0.0,0,1,2.9,150,432.2,白天
2024-01-14T16:00,22.2,49,4.7,21.8,0.0,0,5,4.7,148,249.2,白天
2024-01-14T17:00,19.8,61,5.6,19.6,0.0,0,0,5.6,140,68.0,白天
2024-01-14T18:00,16.3,73,7.7,15.6,0.0,0,0,7.7,127,0.0,夜晚
2024-01-14T19:00,16.4,71,6.6,15.8,0.0,0,0,6.6,151,0.0,夜晚
2024-01-14T20:00,16.3,71,3.5,16.2,0.0,0,0,3.5,204,0.0,夜晚
2024-01-14T21:00,15.9,74,3.2,15.9,0.0,0,0,3.2,270,0.0,夜晚
2024-01-14T22:00,14.9,79,3.4,14.8,0.0,0,0,3.4,302,0.0,夜晚
2024-01-14T23:00,13.3,85,5.2,12.8,0.0,0,0,5.2,304,0.0,夜晚
2024-01-15T00:00,10.9,93,8.4,9.6,0.0,0,0,8.4,301,0.0,夜晚
2024-01-15T01:00,11.0,92,8.0,9.8,0.0,0,0,8.0,288,0.0,夜晚
2024-01-15T02:00,11.1,91,7.8,9.9,0.0,0,0,7.8,292,0.0,夜晚
2024-01-15T03:00,9.7,94,8.7,8.1,0.0,0,0,8.7,294,0.0,夜晚
2024-01-15T04:00,9.2,94,8.8,7.5,0.0,0,0,8.8,289,0.0,夜晚
2024-01-15T05:00,8.4,95,8.8,6.5,0.0,0,0,8.8,282,0.0,夜晚
2024-01-15T06:00,9.3,92,7.3,7.8,0.0,0,0,7.3,290,0.0,夜晚
2024-01-15T07:00,10.7,91,2.6,10.1,0.0,0,0,2.6,236,0.0,白天
2024-01-15T08:00,11.5,88,4.0,10.9,0.0,0,0,4.0,243,135.0,白天
2024-01-15T09:00,14.9,75,3.4,14.5,0.0,0,0,3.4,198,322.2,白天
2024-01-15T10:00,16.9,62,5.5,16.0,0.0,0,1,5.5,113,495.5,白天
2024-01-15T11:00,17.8,59,8.5,16.7,0.0,0,1,8.5,102,611.0,白天
2024-01-15T12:00,18.2,58,12.0,17.0,0.0,0,4,12.0,111,667.0,白天
2024-01-15T13:00,17.8,59,13.8,16.4,0.0,0,3,13.8,110,656.8,白天
2024-01-15T14:00,17.0,61,13.8,15.1,0.0,0,15,13.8,110,553.4,白天
2024-01-15T15:00,15.7,65,15.0,13.3,0.0,1,42,15.0,111,399.3,白天
2024-01-15T16:00,14.4,69,12.0,12.4,0.0,3,100,12.0,99,197.8,白天
2024-01-15T17:00,13.1,73,10.4,11.2,0.0,3,97,10.4,90,39.0,白天
2024-01-15T18:00,12.4,76,9.3,10.6,0.0,3,99,9.3,77,0.0,夜晚
2024-01-15T19:00,12.1,76,9.2,10.3,0.0,3,99,9.2,64,0.0,夜晚
2024-01-15T20:00,11.8,77,8.5,10.1,0.0,3,100,8.5,62,0.0,夜晚
2024-01-15T21:00,11.6,78,9.1,9.7,0.0,3,100,9.1,72,0.0,夜晚
2024-01-15T22:00,11.2,79,8.1,9.4,0.0,3,100,8.1,69,0.0,夜晚
2024-01-15T23:00,11.0,78,7.1,9.3,0.0,3,100,7.1,60,0.0,夜晚
2024-01-16T00:00,10.9,78,6.0,9.4,0.0,3,100,6.0,65,0.0,夜晚
2024-01-16T01:00,10.8,78,5.5,9.3,0.0,3,100,5.5,67,0.0,夜晚
2024-01-16T02:00,10.6,77,5.4,9.1,0.0,3,100,5.4,70,0.0,夜晚
2024-01-16T03:00,10.5,77,6.0,8.8,0.0,3,100,6.0,73,0.0,夜晚
2024-01-16T04:00,10.1,77,6.2,8.3,0.0,3,100,6.2,80,0.0,夜晚
2024-01-16T05:00,9.9,76,7.0,7.9,0.0,3,94,7.0,78,0.0,夜晚
2024-01-16T06:00,9.6,74,6.0,7.5,0.0,3,97,6.0,73,0.0,夜晚
2024-01-16T07:00,9.3,72,6.0,7.1,0.0,3,98,6.0,73,0.0,白天
2024-01-16T08:00,9.4,70,5.6,7.3,0.0,2,75,5.6,75,79.5,白天
2024-01-16T09:00,10.9,66,5.7,8.9,0.0,1,21,5.7,55,222.5,白天
2024-01-16T10:00,12.5,58,5.6,10.4,0.0,1,34,5.6,40,397.3,白天
2024-01-16T11:00,13.7,53,5.1,11.7,0.0,1,30,5.1,45,484.6,白天
2024-01-16T12:00,15.2,49,5.8,13.1,0.0,0,16,5.8,68,577.1,白天
2024-01-16T13:00,16.3,47,6.7,14.8,0.0,0,4,6.7,74,638.3,白天
2024-01-16T14:00,17.0,46,8.0,15.1,0.0,0,1,8.0,80,578.0,白天
2024-01-16T15:00,17.1,47,10.5,14.6,0.0,0,1,10.5,82,442.6,白天
2024-01-16T16:00,16.1,52,12.3,13.4,0.0,0,2,12.3,83,261.1,白天
2024-01-16T17:00,14.6,58,10.5,12.2,0.0,0,2,10.5,86,73.5,白天
2024-01-16T18:00,12.0,72,5.8,10.5,0.0,0,6,5.8,86,0.0,夜晚
2024-01-16T19:00,13.1,66,3.6,11.8,0.0,0,6,3.6,37,0.0,夜晚
2024-01-16T20:00,12.7,71,3.1,11.6,0.0,0,6,3.1,324,0.0,夜晚
2024-01-16T21:00,11.8,78,2.4,10.9,0.0,0,6,2.4,333,0.0,夜晚
2024-01-16T22:00,9.4,88,5.6,7.9,0.0,0,1,5.6,320,0.0,夜晚
2024-01-16T23:00,8.5,92,6.6,6.8,0.0,0,2,6.6,319,0.0,夜晚
2024-01-17T00:00,8.1,94,6.2,6.5,0.0,2,50,6.2,324,0.0,夜晚
2024-01-17T01:00,9.0,93,5.7,7.7,0.0,3,90,5.7,325,0.0,夜晚
2024-01-17T02:00,9.0,90,4.3,7.8,0.0,3,100,4.3,312,0.0,夜晚
2024-01-17T03:00,8.8,91,5.4,7.4,0.0,0,11,5.4,323,0.0,夜晚
2024-01-17T04:00,7.4,94,7.5,5.5,0.0,0,2,7.5,305,0.0,夜晚
2024-01-17T05:00,7.2,95,7.5,5.3,0.0,0,1,7.5,305,0.0,夜晚
2024-01-17T06:00,6.7,96,7.6,4.6,0.0,0,2,7.6,301,0.0,夜晚
2024-01-17T07:00,6.6,97,7.7,4.5,0.0,0,2,7.7,298,0.0,白天
2024-01-17T08:00,10.1,88,5.5,8.8,0.0,0,2,5.5,293,134.7,白天
2024-01-17T09:00,13.2,73,4.8,12.1,0.0,2,60,4.8,297,304.2,白天
2024-01-17T10:00,16.2,63,4.8,15.3,0.0,1,22,4.8,297,462.4,白天
2024-01-17T11:00,18.4,59,3.3,18.1,0.0,0,13,3.3,283,589.7,白天
2024-01-17T12:00,20.2,56,1.3,20.8,0.0,0,3,1.3,146,626.3,白天
2024-01-17T13:00,21.3,53,3.9,21.8,0.0,0,2,3.9,146,624.8,白天
2024-01-17T14:00,22.0,52,5.2,22.1,0.0,0,3,5.2,155,564.2,白天
2024-01-17T15:00,22.2,52,6.0,21.9,0.0,0,8,6.0,155,428.1,白天
2024-01-17T16:00,21.9,54,8.4,21.4,0.0,0,2,8.4,133,243.8,白天
2024-01-17T17:00,20.2,62,6.7,20.1,0.0,0,0,6.7,126,73.4,白天
2024-01-17T18:00,16.3,78,8.1,16.0,0.0,0,0,8.1,148,0.0,夜晚
2024-01-17T19:00,15.2,83,7.8,14.8,0.0,0,0,7.8,146,0.0,夜晚
2024-01-17T20:00,16.4,76,3.8,16.6,0.0,0,0,3.8,139,0.0,夜晚
2024-01-17T21:00,15.9,80,0.8,16.6,0.0,0,4,0.8,27,0.0,夜晚
2024-01-17T22:00,15.2,84,4.4,15.3,0.0,0,1,4.4,279,0.0,夜晚
2024-01-17T23:00,14.5,86,5.0,14.5,0.0,0,0,5.0,291,0.0,夜晚
2024-01-18T00:00,14.0,88,5.2,13.9,0.0,0,0,5.2,295,0.0,夜晚
2024-01-18T01:00,13.5,90,5.0,13.4,0.0,0,0,5.0,300,0.0,夜晚
2024-01-18T02:00,12.3,92,6.4,11.8,0.0,0,0,6.4,297,0.0,夜晚
2024-01-18T03:00,12.9,91,5.9,12.5,0.0,0,0,5.9,284,0.0,夜晚
2024-01-18T04:00,12.4,93,6.1,12.0,0.0,0,0,6.1,267,0.0,夜晚
2024-01-18T05:00,12.0,94,5.8,11.5,0.0,0,0,5.8,274,0.0,夜晚
2024-01-18T06:00,12.1,93,5.8,11.6,0.0,0,0,5.8,270,0.0,夜晚
2024-01-18T07:00,11.9,93,5.1,11.4,0.0,0,1,5.1,266,0.0,白天
2024-01-18T08:00,13.2,88,4.4,12.9,0.0,0,1,4.4,261,134.5,白天
2024-01-18T09:00,16.3,76,2.6,16.7,0.0,0,10,2.6,304,296.5,白天
2024-01-18T10:00,19.0,67,1.8,19.6,0.0,0,12,1.8,323,461.3,白天
2024-01-18T11:00,21.2,61,0.7,22.2,0.0,0,6,0.7,360,594.1,白天
2024-01-18T12:00,23.1,54,1.6,24.6,0.0,0,11,1.6,63,665.4,白天
2024-01-18T13:00,24.3,51,2.3,25.8,0.0,1,34,2.3,108,655.4,白天
2024-01-18T14:00,24.5,50,2.3,25.3,0.0,1,26,2.3,51,524.2,白天
2024-01-18T15:00,24.8,49,3.6,25.3,0.0,1,21,3.6,6,378.4,白天
2024-01-18T16:00,24.4,49,2.5,25.1,0.0,1,25,2.5,98,201.4,白天
2024-01-18T17:00,22.3,59,6.2,22.6,0.0,1,21,6.2,126,65.5,白天
2024-01-18T18:00,19.3,70,6.9,19.5,0.0,1,20,6.9,118,0.0,夜晚
2024-01-18T19:00,17.3,80,4.7,17.8,0.0,1,29,4.7,113,0.0,夜晚
2024-01-18T20:00,15.7,88,4.8,16.3,0.0,1,43,4.8,138,0.0,夜晚
2024-01-18T21:00,15.5,93,5.4,16.2,0.0,0,1,5.4,127,0.0,夜晚
2024-01-18T22:00,15.4,92,5.1,16.0,0.0,0,5,5.1,141,0.0,夜晚
2024-01-18T23:00,14.9,95,2.9,15.9,0.0,1,36,2.9,180,0.0,夜晚
2024-01-19T00:00,15.0,95,3.2,15.9,0.0,3,100,3.2,207,0.0,夜晚
2024-01-19T01:00,14.8,95,3.1,15.7,0.0,3,100,3.1,216,0.0,夜晚
2024-01-19T02:00,15.0,95,1.8,16.1,0.0,3,100,1.8,270,0.0,夜晚
2024-01-19T03:00,15.3,93,0.4,16.6,0.0,3,100,0.4,90,0.0,夜晚
2024-01-19T04:00,15.1,96,2.2,16.2,0.0,3,100,2.2,81,0.0,夜晚
2024-01-19T05:00,14.9,96,2.7,15.9,0.0,3,100,2.7,113,0.0,夜晚
2024-01-19T06:00,15.0,93,3.0,15.9,0.0,3,100,3.0,104,0.0,夜晚
2024-01-19T07:00,14.9,93,3.2,15.7,0.0,3,100,3.2,90,0.0,白天
2024-01-19T08:00,15.3,88,4.0,15.9,0.0,3,100,4.0,95,47.8,白天
2024-01-19T09:00,16.4,83,5.9,16.7,0.0,3,100,5.9,101,118.8,白天
2024-01-19T10:00,16.8,79,5.8,17.0,0.0,3,100,5.8,112,178.1,白天
2024-01-19T11:00,17.5,75,4.8,17.8,0.0,3,100,4.8,103,268.1,白天
2024-01-19T12:00,18.6,70,5.1,18.8,0.0,3,100,5.1,82,369.6,白天
2024-01-19T13:00,20.5,62,6.9,20.5,0.0,1,33,6.9,118,564.3,白天
2024-01-19T14:00,20.6,60,10.2,20.0,0.0,1,22,10.2,132,521.7,白天
2024-01-19T15:00,20.1,61,12.4,19.1,0.0,0,13,12.4,126,413.9,白天
2024-01-19T16:00,19.0,65,10.6,18.1,0.0,1,24,10.6,118,248.7,白天
2024-01-19T17:00,17.6,69,9.5,16.9,0.0,3,100,9.5,127,72.1,白天
2024-01-19T18:00,16.4,75,7.1,16.0,0.0,3,100,7.1,135,0.0,夜晚
2024-01-19T19:00,15.8,79,5.9,15.6,0.0,0,10,5.9,128,0.0,夜晚
2024-01-19T20:00,15.4,81,1.0,16.0,0.0,0,12,1.0,225,0.0,夜晚
2024-01-19T21:00,16.0,87,1.1,17.1,0.0,3,100,1.1,198,0.0,夜晚
2024-01-19T22:00,15.8,91,1.9,17.0,0.0,3,100,1.9,158,0.0,夜晚
2024-01-19T23:00,15.7,91,1.8,16.9,0.0,3,100,1.8,143,0.0,夜晚
2024-01-20T00:00,15.8,90,1.1,17.0,0.0,3,100,1.1,108,0.0,夜晚
2024-01-20T01:00,15.7,91,1.5,16.9,0.0,3,100,1.5,166,0.0,夜晚
2024-01-20T02:00,15.4,93,2.5,16.5,0.0,3,100,2.5,188,0.0,夜晚
2024-01-20T03:00,15.7,90,1.6,16.8,0.0,3,100,1.6,207,0.0,夜晚
2024-01-20T04:00,15.5,92,1.5,16.6,0.0,3,100,1.5,225,0.0,夜晚
2024-01-20T05:00,15.3,93,2.1,16.4,0.0,3,100,2.1,239,0.0,夜晚
2024-01-20T06:00,15.3,93,2.5,16.4,0.1,51,100,2.5,225,0.0,夜晚
2024-01-20T07:00,15.3,93,2.3,16.4,0.1,51,100,2.3,231,0.0,白天
2024-01-20T08:00,16.0,87,2.4,17.0,0.0,3,98,2.4,207,44.0,白天
2024-01-20T09:00,17.1,88,2.5,18.5,0.1,51,100,2.5,262,155.8,白天
2024-01-20T10:00,18.0,83,0.4,19.7,0.0,3,100,0.4,90,218.1,白天
2024-01-20T11:00,19.2,77,1.5,20.8,0.0,3,100,1.5,315,272.4,白天
2024-01-20T12:00,19.7,75,1.5,21.2,0.0,3,100,1.5,284,204.8,白天
2024-01-20T13:00,20.1,73,3.6,21.3,0.1,51,78,3.6,174,269.0,白天
2024-01-20T14:00,21.1,68,3.3,22.3,0.0,1,42,3.3,186,371.0,白天
2024-01-20T15:00,20.5,71,6.6,21.2,0.0,0,19,6.6,131,294.6,白天
2024-01-20T16:00,18.6,77,9.7,18.6,0.0,1,36,9.7,112,206.2,白天
2024-01-20T17:00,16.4,82,12.1,15.8,0.0,1,48,12.1,113,60.7,白天
2024-01-20T18:00,14.8,87,9.5,14.2,0.0,2,53,9.5,119,0.0,夜晚
2024-01-20T19:00,14.2,88,5.6,14.1,0.0,2,71,5.6,117,0.0,夜晚
2024-01-20T20:00,14.3,85,5.4,14.1,0.0,3,100,5.4,127,0.0,夜晚
2024-01-20T21:00,15.5,85,6.8,15.5,0.1,51,100,6.8,122,0.0,夜晚
2024-01-20T22:00,15.1,83,6.8,14.9,0.0,3,100,6.8,122,0.0,夜晚
2024-01-20T23:00,14.5,80,7.7,13.7,0.0,3,100,7.7,118,0.0,夜晚
2024-01-21T00:00,13.9,80,6.6,13.1,0.0,3,100,6.6,131,0.0,夜晚
2024-01-21T01:00,13.5,80,6.4,12.6,0.0,3,100,6.4,137,0.0,夜晚
2024-01-21T02:00,13.2,81,6.1,12.3,0.0,3,100,6.1,135,0.0,夜晚
2024-01-21T03:00,13.0,82,6.1,12.1,0.0,3,100,6.1,130,0.0,夜晚
2024-01-21T04:00,12.8,82,6.3,11.9,0.0,3,100,6.3,121,0.0,夜晚
2024-01-21T05:00,12.6,82,6.6,11.6,0.1,51,100,6.6,112,0.0,夜晚
2024-01-21T06:00,12.5,82,6.8,11.4,0.1,51,100,6.8,108,0.0,夜晚
2024-01-21T07:00,12.3,82,7.3,11.1,0.1,51,100,7.3,110,0.0,白天
2024-01-21T08:00,12.2,80,7.2,10.9,0.1,51,100,7.2,108,31.1,白天
2024-01-21T09:00,13.1,80,7.9,11.9,0.1,51,100,7.9,93,68.9,白天
2024-01-21T10:00,13.0,78,7.1,11.8,0.1,51,100,7.1,105,90.2,白天
2024-01-21T11:00,13.3,75,7.0,12.1,0.0,3,100,7.0,111,140.5,白天
2024-01-21T12:00,13.7,71,6.6,12.4,0.0,3,100,6.6,112,162.8,白天
2024-01-21T13:00,14.2,68,7.2,12.7,0.0,3,100,7.2,117,184.6,白天
2024-01-21T14:00,14.2,67,8.1,12.6,0.0,3,100,8.1,111,145.3,白天
2024-01-21T15:00,14.4,65,8.2,12.7,0.0,3,100,8.2,105,150.5,白天
2024-01-21T16:00,14.1,66,9.3,12.2,0.0,3,100,9.3,106,88.0,白天
2024-01-21T17:00,13.5,69,9.5,11.6,0.0,3,100,9.5,99,27.5,白天
2024-01-21T18:00,12.8,71,9.4,10.9,0.0,3,100,9.4,90,0.0,夜晚
2024-01-21T19:00,12.6,72,7.2,10.9,0.0,3,100,7.2,84,0.0,夜晚
2024-01-21T20:00,12.4,71,8.1,10.5,0.0,3,100,8.1,69,0.0,夜晚
2024-01-21T21:00,12.0,73,8.7,10.1,0.0,3,100,8.7,73,0.0,夜晚
2024-01-21T22:00,11.9,72,9.2,9.8,0.0,3,100,9.2,69,0.0,夜晚
2024-01-21T23:00,11.7,71,10.7,9.3,0.0,3,100,10.7,70,0.0,夜晚
2024-01-22T00:00,11.2,70,13.4,8.3,0.0,3,100,13.4,84,0.0,夜晚
2024-01-22T01:00,10.7,70,13.0,7.7,0.0,3,100,13.0,85,0.0,夜晚
2024-01-22T02:00,10.4,70,10.6,7.7,0.0,3,100,10.6,80,0.0,夜晚
2024-01-22T03:00,10.1,68,10.4,7.3,0.0,3,100,10.4,76,0.0,夜晚
2024-01-22T04:00,9.9,66,10.1,7.0,0.0,3,100,10.1,73,0.0,夜晚
2024-01-22T05:00,9.6,64,10.0,6.5,0.0,3,100,10.0,69,0.0,夜晚
2024-01-22T06:00,9.4,61,9.0,6.4,0.0,3,100,9.0,67,0.0,夜晚
2024-01-22T07:00,9.4,60,6.5,6.6,0.0,3,100,6.5,71,0.0,白天
2024-01-22T08:00,9.4,60,6.0,6.7,0.0,3,100,6.0,73,21.9,白天
2024-01-22T09:00,9.7,65,7.9,7.1,0.3,51,100,7.9,87,26.8,白天
2024-01-22T10:00,9.5,70,8.4,6.9,0.4,51,100,8.4,83,43.4,白天
2024-01-22T11:00,9.6,69,8.2,7.1,0.2,51,100,8.2,67,89.0,白天
2024-01-22T12:00,9.4,72,10.1,6.6,0.3,51,100,10.1,63,88.1,白天
2024-01-22T13:00,9.3,72,10.5,6.5,0.2,51,100,10.5,59,156.2,白天
2024-01-22T14:00,8.7,73,9.6,6.0,0.2,51,100,9.6,56,79.7,白天
2024-01-22T15:00,8.6,73,9.0,5.9,0.2,51,100,9.0,53,67.8,白天
2024-01-22T16:00,8.1,74,8.7,5.4,0.3,51,100,8.7,60,26.0,白天
2024-01-22T17:00,7.7,78,7.4,5.2,0.4,51,100,7.4,51,8.7,白天
2024-01-22T18:00,7.0,86,7.7,4.6,0.2,51,100,7.7,49,0.0,夜晚
2024-01-22T19:00,6.3,87,7.9,3.8,0.5,53,100,7.9,39,0.0,夜晚
2024-01-22T20:00,5.7,88,7.7,3.1,0.3,51,100,7.7,49,0.0,夜晚
2024-01-22T21:00,5.4,89,5.9,3.1,0.7,53,100,5.9,38,0.0,夜晚
2024-01-22T22:00,4.9,89,6.6,2.4,0.7,53,100,6.6,29,0.0,夜晚
2024-01-22T23:00,4.3,89,6.3,1.8,0.7,53,100,6.3,31,0.0,夜晚
2024-01-23T00:00,3.5,91,5.9,0.9,1.0,55,100,5.9,52,0.0,夜晚
2024-01-23T01:00,3.5,89,4.9,1.0,0.7,53,100,4.9,36,0.0,夜晚
2024-01-23T02:00,3.4,92,4.5,1.0,0.7,53,100,4.5,61,0.0,夜晚
2024-01-23T03:00,3.2,94,5.6,0.7,0.8,53,100,5.6,45,0.0,夜晚
2024-01-23T04:00,3.2,93,6.5,0.5,0.5,53,100,6.5,56,0.0,夜晚
2024-01-23T05:00,3.5,90,5.6,0.9,0.2,51,100,5.6,45,0.0,夜晚
2024-01-23T06:00,3.6,89,5.6,1.0,0.1,51,100,5.6,63,0.0,夜晚
2024-01-23T07:00,3.6,83,6.1,0.8,0.1,51,98,6.1,62,0.0,白天
2024-01-23T08:00,3.9,79,6.4,1.0,0.0,3,98,6.4,47,67.3,白天
2024-01-23T09:00,4.9,78,5.2,2.2,0.0,3,100,5.2,34,132.7,白天
2024-01-23T10:00,5.8,73,6.8,2.9,0.0,3,100,6.8,18,212.3,白天
2024-01-23T11:00,6.4,71,8.4,3.3,0.4,51,100,8.4,340,211.3,白天
2024-01-23T12:00,7.1,69,9.0,3.9,0.2,51,100,9.0,331,227.4,白天
2024-01-23T13:00,8.2,62,7.3,5.3,0.3,51,100,7.3,349,315.3,白天
2024-01-23T14:00,8.8,56,2.6,6.4,0.1,51,100,2.6,56,226.1,白天
2024-01-23T15:00,10.5,49,6.8,7.4,0.0,3,100,6.8,122,269.8,白天
2024-01-23T16:00,8.1,51,19.8,2.9,0.0,3,89,19.8,115,171.1,白天
2024-01-23T17:00,6.3,53,13.0,1.9,0.0,1,31,13.0,104,74.9,白天
2024-01-23T18:00,4.7,63,5.4,1.5,0.0,0,16,5.4,90,0.0,夜晚
2024-01-23T19:00,3.6,67,6.9,0.2,0.0,0,10,6.9,62,0.0,夜晚
2024-01-23T20:00,3.7,64,6.3,0.3,0.0,0,9,6.3,31,0.0,夜晚
2024-01-23T21:00,5.9,61,6.6,2.7,0.0,3,100,6.6,29,0.0,夜晚
2024-01-23T22:00,5.7,61,6.0,2.6,0.0,3,100,6.0,25,0.0,夜晚
2024-01-23T23:00,5.4,64,5.1,2.4,0.0,3,100,5.1,8,0.0,夜晚
2024-01-24T00:00,4.7,68,4.5,1.8,0.0,2,69,4.5,346,0.0,夜晚
2024-01-24T01:00,2.5,79,6.2,-0.6,0.0,0,10,6.2,339,0.0,夜晚
2024-01-24T02:00,1.6,84,6.4,-1.5,0.0,0,7,6.4,333,0.0,夜晚
2024-01-24T03:00,1.1,86,6.7,-2.2,0.0,0,8,6.7,324,0.0,夜晚
2024-01-24T04:00,0.7,88,6.9,-2.6,0.0,0,5,6.9,321,0.0,夜晚
2024-01-24T05:00,0.2,89,7.1,-3.2,0.0,0,3,7.1,319,0.0,夜晚
2024-01-24T06:00,-0.2,91,7.4,-3.6,0.0,0,0,7.4,313,0.0,夜晚
2024-01-24T07:00,-0.5,92,7.5,-4.0,0.0,0,0,7.5,305,0.0,白天
2024-01-24T08:00,2.8,77,6.5,-0.4,0.0,0,0,6.5,304,148.7,白天
2024-01-24T09:00,4.4,64,4.8,1.3,0.0,0,0,4.8,312,349.3,白天
2024-01-24T10:00,6.5,53,3.3,3.6,0.0,0,0,3.3,347,536.3,白天
2024-01-24T11:00,8.2,44,3.9,5.6,0.0,0,0,3.9,68,666.1,白天
2024-01-24T12:00,9.6,37,6.5,6.9,0.0,0,0,6.5,90,725.3,白天
2024-01-24T13:00,10.6,33,6.7,7.9,0.0,0,0,6.7,106,710.4,白天
2024-01-24T14:00,11.0,34,9.7,7.5,0.0,0,2,9.7,117,623.2,白天
2024-01-24T15:00,10.5,38,13.0,6.0,0.0,2,53,13.0,114,477.4,白天
2024-01-24T16:00,9.1,45,13.4,4.8,0.0,3,100,13.4,117,244.2,白天
2024-01-24T17:00,7.8,49,12.4,3.6,0.0,3,100,12.4,112,42.8,白天
2024-01-24T18:00,7.4,52,9.1,3.7,0.0,1,48,9.1,108,0.0,夜晚
2024-01-24T19:00,6.4,59,4.4,3.5,0.0,0,16,4.4,99,0.0,夜晚
2024-01-24T20:00,4.8,68,5.8,1.8,0.0,1,26,5.8,68,0.0,夜晚
2024-01-24T21:00,4.8,72,5.2,2.0,0.0,1,38,5.2,56,0.0,夜晚
2024-01-24T22:00,5.1,70,4.2,2.4,0.0,1,38,4.2,31,0.0,夜晚
2024-01-24T23:00,4.7,72,4.8,1.9,0.0,0,16,4.8,27,0.0,夜晚
2024-01-25T00:00,6.1,66,2.7,3.6,0.0,0,4,2.7,23,0.0,夜晚
2024-01-25T01:00,5.7,74,3.3,3.3,0.0,0,1,3.3,13,0.0,夜晚
2024-01-25T02:00,5.3,82,3.3,3.1,0.0,1,25,3.3,347,0.0,夜晚
2024-01-25T03:00,3.1,95,5.2,0.7,0.0,3,100,5.2,335,0.0,夜晚
2024-01-25T04:00,4.7,91,3.4,2.7,0.0,3,100,3.4,302,0.0,夜晚
2024-01-25T05:00,5.1,85,3.1,3.1,0.0,3,100,3.1,315,0.0,夜晚
2024-01-25T06:00,5.4,80,3.7,3.2,0.0,3,100,3.7,331,0.0,夜晚
2024-01-25T07:00,5.7,77,3.4,3.5,0.0,3,100,3.4,342,0.0,白天
2024-01-25T08:00,6.9,66,3.1,4.5,0.0,3,96,3.1,21,25.3,白天
2024-01-25T09:00,8.3,58,6.1,5.3,0.0,2,59,6.1,40,327.4,白天
2024-01-25T10:00,9.4,52,4.7,6.6,0.0,3,95,4.7,58,459.8,白天
2024-01-25T11:00,10.0,50,4.0,7.3,0.0,3,100,4.0,63,381.9,白天
2024-01-25T12:00,10.1,49,4.3,7.4,0.0,1,23,4.3,85,229.5,白天
2024-01-25T13:00,11.8,46,5.1,9.5,0.0,0,6,5.1,94,609.4,白天
