时刻,当前温度-2m,当前相对湿度-2m,当前降水量,当前体感温度,天气编码,当前风速-10m,当前总云量,当前风向,当前短波太阳辐射-即时,是否白天-0黑1白
2024-01-14 19:00:00,18.0,69,0.0,18.1,2,3.7,49,119,0.0,0
2024-01-14 20:00:00,16.7,79,0.0,17.2,1,2.9,50,120,0.0,0
2024-01-14 21:00:00,16.4,80,0.0,17.1,1,1.8,29,191,0.0,0
2024-01-14 22:00:00,15.4,83,0.0,15.6,1,4.3,27,228,0.0,0
2024-01-14 23:00:00,13.5,90,0.0,13.3,0,5.6,0,243,0.0,0
2024-01-15 00:00:00,12.4,92,0.0,11.8,1,6.3,8,246,0.0,0
2024-01-15 01:00:00,12.0,91,0.0,11.2,0,6.4,0,243,0.0,0
2024-01-15 02:00:00,12.1,85,0.0,11.2,0,6.0,0,253,0.0,0
2024-01-15 03:00:00,11.7,85,0.0,10.7,0,6.2,0,249,0.0,0
2024-01-15 04:00:00,11.3,85,0.0,10.2,0,6.1,0,242,0.0,0
2024-01-15 05:00:00,11.1,86,0.0,9.8,0,6.4,0,243,0.0,0
2024-01-15 06:00:00,10.9,87,0.0,9.7,0,6.3,0,239,0.0,0
2024-01-15 07:00:00,10.8,89,0.0,9.8,1,5.0,11,210,45.5,1
2024-01-15 08:00:00,12.3,83,0.0,11.5,0,4.7,7,180,144.0,1
2024-01-15 09:00:00,15.6,74,0.0,14.9,1,6.6,21,119,326.0,1
2024-01-15 10:00:00,16.8,61,0.0,15.3,1,9.0,34,95,501.1,1
2024-01-15 11:00:00,16.9,61,0.0,14.9,1,13.0,41,92,606.7,1
2024-01-15 12:00:00,16.6,64,0.0,15.0,2,14.4,56,94,653.7,1
2024-01-15 13:00:00,16.3,64,0.0,14.4,2,15.1,57,93,614.6,1
2024-01-15 14:00:00,15.9,66,0.0,13.8,2,14.5,64,104,524.5,1
2024-01-15 15:00:00,15.3,68,0.0,13.1,2,14.7,67,107,403.7,1
2024-01-15 16:00:00,14.5,71,0.0,12.2,2,14.5,70,104,221.8,1
2024-01-15 17:00:00,13.4,74,0.0,11.2,3,13.1,87,98,44.0,1
2024-01-15 18:00:00,12.8,77,0.0,10.9,3,11.6,99,97,0.0,0
2024-01-15 19:00:00,12.5,77,0.0,10.5,3,11.2,100,86,0.0,0
2024-01-15 20:00:00,12.6,77,0.0,10.9,3,8.9,99,76,0.0,0
2024-01-15 21:00:00,12.4,77,0.0,10.9,3,7.9,100,66,0.0,0
2024-01-15 22:00:00,12.4,77,0.0,10.7,3,8.5,100,62,0.0,0
2024-01-15 23:00:00,12.2,77,0.0,10.7,3,7.4,100,61,0.0,0
2024-01-16 00:00:00,12.0,77,0.0,10.3,3,8.2,100,67,0.0,0
2024-01-16 01:00:00,11.8,77,0.0,10.2,3,7.0,100,69,0.0,0
2024-01-16 02:00:00,11.4,76,0.0,9.7,3,7.1,100,60,0.0,0
2024-01-16 03:00:00,11.3,75,0.0,9.6,3,6.6,100,61,0.0,0
2024-01-16 04:00:00,11.1,75,0.0,9.4,3,6.3,97,66,0.0,0
2024-01-16 05:00:00,10.9,75,0.0,9.2,3,6.2,90,69,0.0,0
2024-01-16 06:00:00,10.6,76,0.0,8.9,2,5.2,74,74,0.0,0
2024-01-16 07:00:00,10.3,77,0.0,8.8,2,4.0,47,85,0.0,1
2024-01-16 08:00:00,10.5,75,0.0,8.6,2,6.6,90,77,118.1,1
2024-01-16 09:00:00,10.9,71,0.0,8.8,3,7.6,87,71,212.2,1
2024-01-16 10:00:00,11.8,67,0.0,9.7,2,7.2,68,63,366.4,1
2024-01-16 11:00:00,12.9,61,0.0,11.1,2,5.4,53,37,548.9,1
2024-01-16 12:00:00,14.3,55,0.0,12.7,2,6.6,62,13,637.5,1
2024-01-16 13:00:00,15.1,51,0.0,12.3,3,11.3,83,37,499.1,1
2024-01-16 14:00:00,15.9,49,0.0,12.7,3,13.8,97,51,314.3,1
2024-01-16 15:00:00,15.6,52,0.0,12.4,3,14.6,99,57,256.8,1
2024-01-16 16:00:00,15.2,54,0.0,12.0,3,14.8,83,61,171.8,1
2024-01-16 17:00:00,14.4,57,0.0,11.7,2,12.1,74,67,52.2,1
2024-01-16 18:00:00,13.5,63,0.0,11.6,2,6.9,77,81,0.0,0
2024-01-16 19:00:00,12.9,65,0.0,11.4,2,4.6,77,72,0.0,0
2024-01-16 20:00:00,12.6,71,0.0,11.6,2,2.6,44,56,0.0,0
2024-01-16 21:00:00,12.4,70,0.0,11.4,1,2.3,30,342,0.0,0
2024-01-16 22:00:00,12.0,73,0.0,10.9,1,2.8,37,310,0.0,0
2024-01-16 23:00:00,11.5,77,0.0,10.4,2,3.4,57,302,0.0,0
2024-01-17 00:00:00,11.0,79,0.0,9.6,1,5.2,22,295,0.0,0
2024-01-17 01:00:00,10.7,79,0.0,9.3,2,4.7,69,293,0.0,0
2024-01-17 02:00:00,11.0,79,0.0,9.7,2,4.8,82,283,0.0,0
2024-01-17 03:00:00,11.1,79,0.0,9.8,2,5.2,78,282,0.0,0
2024-01-17 04:00:00,11.0,79,0.0,9.8,2,4.1,71,285,0.0,0
2024-01-17 05:00:00,10.8,81,0.0,9.6,3,4.5,84,284,0.0,0
2024-01-17 06:00:00,11.1,80,0.0,9.9,3,4.5,88,284,0.0,0
2024-01-17 07:00:00,11.2,80,0.0,10.0,3,4.3,89,275,0.0,1
2024-01-17 08:00:00,11.7,77,0.0,10.5,3,4.8,87,283,92.1,1
2024-01-17 09:00:00,13.4,67,0.0,12.0,2,4.7,78,302,226.2,1
2024-01-17 10:00:00,15.1,62,0.0,13.9,2,4.1,75,322,409.8,1
2024-01-17 11:00:00,16.7,58,0.0,15.8,2,3.9,74,338,530.7,1
2024-01-17 12:00:00,18.3,55,0.0,17.7,2,4.1,65,345,593.6,1
2024-01-17 13:00:00,19.8,54,0.0,19.7,2,3.6,62,6,596.3,1
2024-01-17 14:00:00,21.0,53,0.0,20.7,2,4.6,44,51,494.1,1
2024-01-17 15:00:00,21.5,54,0.0,21.2,1,5.6,6,75,435.2,1
2024-01-17 16:00:00,21.3,55,0.0,21.0,0,6.6,0,81,255.5,1
2024-01-17 17:00:00,20.5,59,0.0,20.3,0,6.5,0,87,72.4,1
2024-01-17 18:00:00,18.8,68,0.0,19.1,0,4.1,0,105,0.0,0
2024-01-17 19:00:00,17.1,78,0.0,17.6,0,3.4,0,122,0.0,0
2024-01-17 20:00:00,16.1,85,0.0,17.0,0,1.5,0,135,0.0,0
2024-01-17 21:00:00,15.9,84,0.0,16.8,0,1.1,0,252,0.0,0
2024-01-17 22:00:00,15.4,86,0.0,15.9,0,3.0,0,256,0.0,0
2024-01-17 23:00:00,13.9,92,0.0,14.2,0,3.7,0,259,0.0,0
2024-01-18 00:00:00,12.3,97,0.0,12.1,45,4.9,49,253,0.0,0
2024-01-18 01:00:00,11.6,99,0.0,11.4,45,4.7,61,247,0.0,0
2024-01-18 02:00:00,11.7,99,0.0,11.5,45,4.7,79,261,0.0,0
2024-01-18 03:00:00,11.6,99,0.0,11.5,45,4.5,82,256,0.0,0
2024-01-18 04:00:00,11.6,98,0.0,11.5,45,4.0,85,243,0.0,0
2024-01-18 05:00:00,11.7,97,0.0,11.5,45,4.0,91,243,0.0,0
2024-01-18 06:00:00,12.2,95,0.0,12.1,3,3.5,89,246,0.0,0
2024-01-18 07:00:00,12.4,95,0.0,12.4,3,3.1,88,234,0.0,1
2024-01-18 08:00:00,13.3,94,0.0,13.6,2,3.2,88,243,88.3,1
2024-01-18 09:00:00,16.0,87,0.0,17.0,2,1.5,71,256,226.2,1
2024-01-18 10:00:00,18.6,72,0.0,19.7,2,0.5,62,315,388.1,1
2024-01-18 11:00:00,20.4,64,0.0,21.3,2,1.4,66,360,555.4,1
2024-01-18 12:00:00,21.9,58,0.0,22.7,2,1.8,65,360,571.2,1
2024-01-18 13:00:00,23.1,54,0.0,24.0,2,1.8,70,349,556.3,1
2024-01-18 14:00:00,23.5,48,0.0,23.8,2,1.4,67,90,446.6,1
2024-01-18 15:00:00,24.0,48,0.0,24.3,2,2.6,62,106,373.2,1
2024-01-18 16:00:00,24.1,48,0.0,24.1,2,5.2,52,106,235.8,1
2024-01-18 17:00:00,22.9,54,0.0,22.8,1,7.6,38,109,70.2,1
2024-01-18 18:00:00,20.4,64,0.0,20.5,1,6.7,42,106,0.0,0
2024-01-18 19:00:00,18.5,70,0.0,18.5,2,6.4,51,106,0.0,0
2024-01-18 20:00:00,17.6,76,0.0,17.9,2,5.5,60,101,0.0,0
2024-01-18 21:00:00,16.7,81,0.0,17.3,2,4.1,72,105,0.0,0
2024-01-18 22:00:00,16.0,85,0.0,16.5,2,4.5,71,104,0.0,0
2024-01-18 23:00:00,15.4,89,0.0,16.0,2,4.1,81,105,0.0,0
2024-01-19 00:00:00,15.3,91,0.0,16.0,3,3.9,90,112,0.0,0
2024-01-19 01:00:00,15.6,92,0.0,16.6,3,2.9,99,120,0.0,0
2024-01-19 02:00:00,16.0,91,0.0,17.1,3,3.1,100,69,0.0,0
2024-01-19 03:00:00,16.0,90,0.0,17.1,3,2.8,95,50,0.0,0
2024-01-19 04:00:00,15.9,91,0.0,17.1,3,2.1,85,59,0.0,0
2024-01-19 05:00:00,15.7,92,0.0,16.9,2,1.8,78,79,0.0,0
2024-01-19 06:00:00,15.3,93,0.0,16.3,3,2.2,87,99,0.0,0
2024-01-19 07:00:00,14.8,95,0.0,15.7,3,2.8,91,130,0.0,1
2024-01-19 08:00:00,15.2,95,0.0,16.1,3,4.0,90,90,91.8,1
2024-01-19 09:00:00,15.9,89,0.0,16.5,3,4.7,89,81,154.6,1
2024-01-19 10:00:00,16.3,85,0.0,16.9,3,4.7,90,81,204.3,1
2024-01-19 11:00:00,17.5,78,0.0,17.9,3,5.0,90,90,383.9,1
2024-01-19 12:00:00,18.9,71,0.0,19.2,2,5.8,73,97,532.4,1
2024-01-19 13:00:00,20.0,64,0.0,20.2,2,7.6,52,90,584.9,1
2024-01-19 14:00:00,20.2,64,0.0,19.8,1,10.1,59,88,527.3,1
2024-01-19 15:00:00,19.7,66,0.0,19.1,2,11.2,63,94,371.7,1
2024-01-19 16:00:00,18.7,70,0.0,18.2,3,10.7,82,102,194.0,1
2024-01-19 17:00:00,17.7,73,0.0,17.3,3,8.8,88,99,47.9,1
2024-01-19 18:00:00,16.7,76,0.0,16.7,3,5.8,82,112,0.0,0
2024-01-19 19:00:00,16.2,79,0.0,16.4,2,4.2,77,121,0.0,0
2024-01-19 20:00:00,16.1,81,0.0,16.7,2,2.6,84,124,0.0,0
2024-01-19 21:00:00,15.9,83,0.0,16.5,3,2.1,88,121,0.0,0
2024-01-19 22:00:00,15.6,86,0.0,16.4,3,1.8,82,169,0.0,0
2024-01-19 23:00:00,15.2,88,0.0,15.7,2,3.4,67,162,0.0,0
2024-01-20 00:00:00,14.8,90,0.0,15.6,3,2.1,86,239,0.0,0
2024-01-20 01:00:00,14.6,92,0.0,15.4,3,2.2,94,270,0.0,0
2024-01-20 02:00:00,15.0,90,0.0,15.8,3,2.2,92,279,0.0,0
2024-01-20 03:00:00,14.8,91,0.0,15.4,3,3.4,95,252,0.0,0
2024-01-20 04:00:00,14.5,93,0.0,15.3,3,2.2,95,261,0.0,0
2024-01-20 05:00:00,14.6,93,0.0,15.3,3,2.9,93,270,0.0,0
2024-01-20 06:00:00,14.7,92,0.0,15.6,3,1.5,92,256,0.0,0
2024-01-20 07:00:00,14.8,91,0.0,15.5,3,2.3,88,288,0.0,1
2024-01-20 08:00:00,15.5,93,0.0,16.6,3,2.3,94,288,78.8,1
2024-01-20 09:00:00,16.4,87,0.0,17.6,3,1.8,96,360,143.0,1
2024-01-20 10:00:00,17.7,79,0.0,18.5,3,3.4,91,32,272.8,1
2024-01-20 11:00:00,18.7,74,0.0,19.5,3,4.0,94,27,352.8,1
2024-01-20 12:00:00,19.8,69,0.0,20.5,3,4.6,85,18,360.4,1
2024-01-20 13:00:00,20.5,67,0.0,21.2,3,4.3,86,5,326.9,1
2024-01-20 14:00:00,20.5,70,0.0,21.1,2,7.0,67,69,322.3,1
2024-01-20 15:00:00,20.3,72,0.0,20.9,3,7.6,87,71,289.4,1
2024-01-20 16:00:00,19.2,76,0.0,19.3,3,10.1,81,92,153.7,1
2024-01-20 17:00:00,17.4,81,0.0,17.2,3,10.7,90,102,41.6,1
2024-01-20 18:00:00,15.9,87,0.0,15.7,3,9.6,100,103,0.0,0
2024-01-20 19:00:00,15.1,89,0.0,14.8,3,9.8,100,98,0.0,0
2024-01-20 20:00:00,14.8,90,0.0,14.9,3,6.8,100,93,0.0,0
2024-01-20 21:00:00,14.8,89,0.0,14.9,3,5.4,100,82,0.0,0
2024-01-20 22:00:00,14.8,89,0.0,15.0,3,5.0,100,90,0.0,0
2024-01-20 23:00:00,14.7,89,0.0,14.6,3,7.2,100,93,0.0,0
2024-01-21 00:00:00,14.4,87,0.0,14.0,3,8.3,100,90,0.0,0
2024-01-21 01:00:00,14.0,85,0.0,13.3,3,8.6,100,88,0.0,0
2024-01-21 02:00:00,13.7,82,0.0,12.7,3,7.9,100,87,0.0,0
2024-01-21 03:00:00,13.4,81,0.0,12.5,3,6.8,100,87,0.0,0
2024-01-21 04:00:00,13.3,81,0.0,12.3,3,6.8,100,87,0.0,0
2024-01-21 05:00:00,13.1,81,0.0,12.2,3,6.5,100,87,0.0,0
2024-01-21 06:00:00,12.9,81,0.0,11.8,3,7.6,100,87,0.0,0
2024-01-21 07:00:00,12.8,82,0.0,11.8,3,6.8,100,93,0.0,1
2024-01-21 08:00:00,12.6,83,0.0,11.7,3,6.5,100,93,14.6,1
2024-01-21 09:00:00,12.7,82,0.0,11.6,3,7.6,100,95,40.8,1
2024-01-21 10:00:00,12.9,81,0.0,11.7,3,8.0,100,95,79.9,1
2024-01-21 11:00:00,13.0,79,0.0,11.8,3,7.9,100,93,99.7,1
2024-01-21 12:00:00,12.9,78,0.0,11.3,3,9.7,100,92,73.7,1
2024-01-21 13:00:00,12.7,77,0.0,11.0,3,10.1,100,94,63.8,1
2024-01-21 14:00:00,12.0,76,0.0,10.2,3,8.7,100,85,90.0,1
2024-01-21 15:00:00,12.1,75,0.0,10.1,3,9.8,100,84,51.9,1
2024-01-21 16:00:00,12.0,75,0.0,9.9,3,10.5,100,84,33.8,1
2024-01-21 17:00:00,11.8,75,0.0,9.6,3,10.5,100,86,8.6,1
2024-01-21 18:00:00,11.6,75,0.0,9.5,3,9.7,100,88,0.0,0
2024-01-21 19:00:00,11.6,75,0.0,9.4,3,10.5,100,84,0.0,0
2024-01-21 20:00:00,11.5,76,0.0,9.4,3,9.7,100,88,0.0,0
2024-01-21 21:00:00,11.5,76,0.0,9.4,3,9.7,100,86,0.0,0
2024-01-21 22:00:00,11.4,76,0.0,9.2,3,10.9,100,84,0.0,0
2024-01-21 23:00:00,11.2,75,0.0,8.8,3,11.2,100,84,0.0,0
2024-01-22 00:00:00,11.0,75,0.0,8.5,3,11.9,100,87,0.0,0
2024-01-22 01:00:00,10.8,75,0.0,8.3,3,11.4,100,77,0.0,0
2024-01-22 02:00:00,10.7,75,0.0,8.3,3,9.9,100,71,0.0,0
2024-01-22 03:00:00,10.5,73,0.0,8.0,3,9.7,100,68,0.0,0
2024-01-22 04:00:00,10.3,73,0.0,8.0,3,9.0,100,74,0.0,0
2024-01-22 05:00:00,10.3,73,0.0,8.0,3,8.0,100,80,0.0,0
2024-01-22 06:00:00,10.2,72,0.0,8.4,3,5.2,100,65,0.0,0
2024-01-22 07:00:00,10.2,71,0.0,8.3,3,5.4,100,86,0.0,1
2024-01-22 08:00:00,10.2,73,0.0,8.3,3,5.8,100,94,9.1,1
2024-01-22 09:00:00,10.2,72,0.0,7.6,3,9.8,100,96,30.6,1
2024-01-22 10:00:00,10.1,72,0.0,7.1,3,12.6,100,90,45.7,1
2024-01-22 11:00:00,9.4,73,0.0,6.1,3,13.8,100,84,46.1,1
2024-01-22 12:00:00,8.7,77,0.2,5.9,61,11.2,100,88,43.0,1
2024-01-22 13:00:00,8.3,77,0.0,5.3,3,11.2,100,90,34.4,1
2024-01-22 14:00:00,7.9,79,0.0,5.1,3,10.2,100,98,34.7,1
2024-01-22 15:00:00,7.5,79,0.0,4.7,3,10.0,100,105,16.7,1
2024-01-22 16:00:00,7.3,81,0.4,4.8,61,8.0,100,108,11.8,1
2024-01-22 17:00:00,6.9,86,2.4,4.8,61,5.7,100,108,3.3,1
2024-01-22 18:00:00,6.8,88,2.0,4.8,61,4.9,100,107,0.0,0
2024-01-22 19:00:00,6.7,86,1.5,4.5,61,6.5,100,87,0.0,0
2024-01-22 20:00:00,6.8,86,1.1,4.6,61,6.4,100,74,0.0,0
2024-01-22 21:00:00,6.3,85,1.6,3.8,61,7.8,100,77,0.0,0
2024-01-22 22:00:00,5.7,84,1.5,2.9,61,8.6,100,75,0.0,0
2024-01-22 23:00:00,5.2,86,1.6,2.4,61,8.0,100,80,0.0,0
2024-01-23 00:00:00,4.7,87,1.7,2.1,61,6.6,100,61,0.0,0
2024-01-23 01:00:00,4.4,88,1.5,1.9,61,5.9,100,47,0.0,0
2024-01-23 02:00:00,4.2,89,1.4,1.7,61,5.9,100,52,0.0,0
2024-01-23 03:00:00,4.1,89,0.7,1.6,61,5.4,100,53,0.0,0
2024-01-23 04:00:00,4.1,89,0.4,1.5,61,6.3,100,66,0.0,0
2024-01-23 05:00:00,4.1,89,0.3,1.5,61,6.5,100,56,0.0,0
2024-01-23 06:00:00,4.2,87,0.1,1.4,61,7.1,100,75,0.0,0
2024-01-23 07:00:00,4.3,85,0.0,1.6,3,6.4,100,63,0.0,1
2024-01-23 08:00:00,4.9,89,0.0,2.6,3,5.2,98,34,43.6,1
2024-01-23 09:00:00,5.5,86,0.0,3.2,3,5.6,98,15,151.8,1
2024-01-23 10:00:00,6.3,77,0.0,3.5,3,7.7,100,349,230.5,1
2024-01-23 11:00:00,6.5,70,0.0,3.2,3,10.2,100,342,162.0,1
2024-01-23 12:00:00,6.8,67,0.0,3.4,3,10.2,100,337,190.5,1
2024-01-23 13:00:00,7.0,67,0.0,3.7,3,9.4,100,342,164.1,1
2024-01-23 14:00:00,7.4,66,0.0,4.3,3,8.0,100,342,162.3,1
2024-01-23 15:00:00,7.7,65,0.0,4.7,3,7.6,100,357,128.7,1
2024-01-23 16:00:00,7.6,66,0.0,4.8,3,7.1,100,24,77.3,1
2024-01-23 17:00:00,7.0,70,0.0,3.9,3,9.2,100,64,19.8,1
2024-01-23 18:00:00,6.1,74,0.0,2.9,3,10.0,100,77,0.0,0
2024-01-23 19:00:00,5.7,75,0.0,2.6,3,8.5,100,78,0.0,0
2024-01-23 20:00:00,5.5,74,0.0,2.8,3,5.2,100,65,0.0,0
2024-01-23 21:00:00,5.5,75,0.0,3.2,3,2.9,100,60,0.0,0
2024-01-23 22:00:00,5.5,73,0.0,3.3,3,2.3,100,39,0.0,0
2024-01-23 23:00:00,5.6,71,0.0,3.1,3,3.7,99,349,0.0,0
2024-01-24 00:00:00,5.4,71,0.0,2.5,3,6.1,92,320,0.0,0
2024-01-24 01:00:00,4.9,69,0.0,1.7,2,6.9,51,309,0.0,0
2024-01-24 02:00:00,4.4,66,0.0,1.1,2,7.1,49,311,0.0,0
2024-01-24 03:00:00,4.1,66,0.0,0.8,2,6.3,68,301,0.0,0
2024-01-24 04:00:00,3.6,67,0.0,0.4,2,5.8,58,292,0.0,0
2024-01-24 05:00:00,3.3,69,0.0,0.1,1,5.2,40,286,0.0,0
2024-01-24 06:00:00,2.9,70,0.0,-0.3,2,5.6,45,285,0.0,0
2024-01-24 07:00:00,2.6,71,0.0,-0.7,2,5.9,52,284,6.5,1
2024-01-24 08:00:00,3.0,67,0.0,-0.5,2,7.0,45,291,128.6,1
2024-01-24 09:00:00,4.0,62,0.0,0.4,1,7.6,42,301,304.6,1
2024-01-24 10:00:00,5.5,59,0.0,2.2,1,6.4,42,322,488.4,1
2024-01-24 11:00:00,6.6,58,0.0,3.4,1,6.7,34,344,586.7,1
2024-01-24 12:00:00,7.6,55,0.0,4.8,1,5.2,26,348,596.2,1
2024-01-24 13:00:00,8.6,54,0.0,5.9,1,6.4,22,27,595.5,1
2024-01-24 14:00:00,9.2,53,0.0,6.2,1,8.2,49,41,561.3,1
2024-01-24 15:00:00,9.7,53,0.0,6.5,2,7.7,72,53,443.9,1
2024-01-24 16:00:00,9.3,52,0.0,5.7,3,10.0,91,64,173.1,1
2024-01-24 17:00:00,8.4,53,0.0,4.5,3,11.2,91,88,45.1,1
2024-01-24 18:00:00,7.4,54,0.0,3.6,3,10.7,100,104,0.0,0
2024-01-24 19:00:00,6.8,57,0.1,3.4,61,8.0,97,100,0.0,0
2024-01-24 20:00:00,6.6,58,0.0,3.6,3,5.2,97,102,0.0,0
2024-01-24 21:00:00,6.7,59,0.0,4.1,3,2.2,89,81,0.0,0
2024-01-24 22:00:00,6.6,60,0.0,4.1,3,2.1,92,59,0.0,0
2024-01-24 23:00:00,6.5,62,0.0,4.0,3,2.5,98,8,0.0,0
2024-01-25 00:00:00,6.4,66,0.0,3.9,3,3.2,100,360,0.0,0
2024-01-25 01:00:00,6.4,66,0.0,3.9,3,3.0,98,14,0.0,0
2024-01-25 02:00:00,6.6,62,0.0,4.0,3,3.7,87,331,0.0,0
2024-01-25 03:00:00,6.4,65,0.0,3.8,3,3.2,83,360,0.0,0
2024-01-25 04:00:00,6.2,67,0.0,3.7,2,3.3,77,319,0.0,0
2024-01-25 05:00:00,6.1,69,0.0,3.7,2,2.9,80,330,0.0,0
2024-01-25 06:00:00,6.1,70,0.0,3.6,3,3.5,95,336,0.0,0
2024-01-25 07:00:00,6.1,70,0.0,3.6,3,3.6,92,307,5.9,1
2024-01-25 08:00:00,6.7,70,0.0,4.3,3,4.3,67,318,79.4,1
2024-01-25 09:00:00,7.4,65,0.0,4.7,2,5.4,70,323,228.0,1
2024-01-25 10:00:00,8.3,62,0.0,5.7,2,5.0,76,339,337.7,1
2024-01-25 11:00:00,8.9,59,0.0,6.2,3,5.4,82,352,337.9,1
2024-01-25 12:00:00,9.5,57,0.0,6.8,3,5.4,93,340,327.9,1
2024-01-25 13:00:00,9.7,59,0.0,7.2,3,5.1,85,356,230.0,1
2024-01-25 14:00:00,10.5,58,0.0,8.0,2,5.2,83,12,412.2,1
2024-01-25 15:00:00,10.7,59,0.0,8.3,2,5.4,77,37,280.8,1
2024-01-25 16:00:00,10.9,59,0.0,8.6,2,5.4,64,70,194.8,1
2024-01-25 17:00:00,10.5,59,0.0,7.6,2,9.0,51,95,66.3,1
2024-01-25 18:00:00,9.3,66,0.0,6.3,2,10.0,45,103,0.0,0
2024-01-25 19:00:00,8.5,71,0.0,6.0,2,7.0,61,102,0.0,0
2024-01-25 20:00:00,8.0,72,0.0,5.6,3,5.4,43,94,0.0,0
2024-01-25 21:00:00,7.7,74,0.0,5.6,2,4.0,46,95,0.0,0
2024-01-25 22:00:00,7.4,76,0.0,5.5,2,2.9,44,90,0.0,0
2024-01-25 23:00:00,7.3,76,0.0,5.5,1,2.1,35,59,0.0,0
2024-01-26 00:00:00,7.3,74,0.0,5.3,1,2.3,24,39,0.0,0
2024-01-26 01:00:00,7.0,75,0.0,5.1,1,1.8,15,11,0.0,0
2024-01-26 02:00:00,6.8,80,0.0,4.9,1,2.9,29,353,0.0,0
2024-01-26 03:00:00,6.4,82,0.0,4.6,1,2.3,42,321,0.0,0
2024-01-26 04:00:00,5.9,85,0.0,4.0,1,2.9,27,270,0.0,0
2024-01-26 05:00:00,5.0,91,0.0,2.9,2,4.0,55,260,0.0,0
2024-01-26 06:00:00,4.9,93,0.0,2.9,2,4.0,77,260,0.0,0
2024-01-26 07:00:00,5.3,91,0.0,3.2,2,4.8,76,257,5.4,1
2024-01-26 08:00:00,6.9,86,0.0,5.2,2,3.3,87,276,106.1,1
2024-01-26 09:00:00,8.0,75,0.0,6.3,3,2.2,100,351,197.3,1
2024-01-26 10:00:00,8.9,71,0.0,7.1,3,2.7,83,23,215.6,1
2024-01-26 11:00:00,9.9,66,0.0,7.7,3,5.4,93,48,353.9,1
2024-01-26 12:00:00,10.5,63,0.0,8.3,3,4.8,90,42,312.5,1
2024-01-26 13:00:00,11.1,60,0.0,8.9,3,5.0,95,60,435.5,1
2024-01-26 14:00:00,11.8,58,0.0,9.2,3,7.9,90,66,341.0,1
2024-01-26 15:00:00,11.9,58,0.0,9.4,3,7.8,85,68,289.9,1
2024-01-26 16:00:00,11.7,58,0.0,8.7,3,10.9,86,81,176.9,1
2024-01-26 17:00:00,10.8,62,0.0,7.5,3,12.6,86,90,52.2,1
2024-01-26 18:00:00,9.9,62,0.0,6.8,2,10.2,75,98,0.0,0
2024-01-26 19:00:00,9.6,61,0.0,6.7,3,8.0,83,98,0.0,0
2024-01-26 20:00:00,9.8,62,0.0,7.4,3,5.8,92,94,0.0,0
2024-01-26 21:00:00,9.8,61,0.0,7.2,3,6.1,97,90,0.0,0
2024-01-26 22:00:00,9.8,61,0.0,7.9,3,1.8,95,101,0.0,0
2024-01-26 23:00:00,9.6,62,0.0,7.1,3,5.8,91,94,0.0,0
2024-01-27 00:00:00,9.6,63,0.0,7.5,3,3.2,98,63,0.0,0
2024-01-27 01:00:00,9.6,63,0.0,7.4,3,4.0,97,5,0.0,0
2024-01-27 02:00:00,9.6,63,0.0,7.4,3,4.0,100,80,0.0,0
2024-01-27 03:00:00,9.5,63,0.0,7.4,3,3.1,100,54,0.0,0
2024-01-27 04:00:00,9.5,63,0.0,7.5,3,2.6,100,34,0.0,0
2024-01-27 05:00:00,9.3,66,0.2,7.3,61,2.6,100,56,0.0,0
2024-01-27 06:00:00,9.2,68,0.2,7.4,61,2.4,100,27,0.0,0
2024-01-27 07:00:00,9.1,70,0.1,7.2,61,3.6,100,6,0.0,1
2024-01-27 08:00:00,8.7,73,0.1,6.9,61,3.4,98,18,23.3,1
2024-01-27 09:00:00,8.8,73,0.1,7.0,61,3.4,99,32,35.6,1
2024-01-27 10:00:00,9.0,73,0.1,7.2,61,3.6,100,6,78.7,1
2024-01-27 11:00:00,9.3,73,0.0,7.6,3,3.1,95,21,114.8,1
2024-01-27 12:00:00,9.6,71,0.0,7.8,3,3.6,93,45,160.9,1
2024-01-27 13:00:00,10.1,69,0.0,8.2,3,4.3,87,42,215.3,1
2024-01-27 14:00:00,11.7,61,0.0,9.6,3,5.3,68,62,252.8,1
2024-01-27 15:00:00,12.0,61,0.0,10.1,2,4.3,77,66,320.2,1
2024-01-27 16:00:00,12.2,62,0.0,10.1,2,6.6,54,68,206.7,1
2024-01-27 17:00:00,12.0,63,0.0,9.8,2,7.3,62,79,77.9,1
2024-01-27 18:00:00,11.3,69,0.0,9.2,2,7.2,55,93,0.0,0
2024-01-27 19:00:00,10.4,75,0.0,8.2,1,8.4,32,97,0.0,0
2024-01-27 20:00:00,9.6,75,0.0,7.5,1,6.9,22,84,0.0,0
2024-01-27 21:00:00,9.2,77,0.0,7.4,2,4.9,60,107,0.0,0
2024-01-27 22:00:00,8.8,80,0.0,7.1,3,4.2,83,121,0.0,0
2024-01-27 23:00:00,8.6,81,0.0,7.1,2,3.0,81,104,0.0,0
2024-01-28 00:00:00,8.6,80,0.0,7.2,3,1.8,92,143,0.0,0
2024-01-28 01:00:00,8.8,77,0.0,7.3,3,2.0,97,45,0.0,0
2024-01-28 02:00:00,8.9,76,0.0,7.3,3,2.9,94,7,0.0,0
2024-01-28 03:00:00,8.7,78,0.0,7.1,3,3.0,100,14,0.0,0
2024-01-28 04:00:00,8.6,78,0.0,7.0,3,3.0,84,14,0.0,0
2024-01-28 05:00:00,8.5,79,0.0,7.1,3,1.4,94,360,0.0,0
