日期,时间,平均温度(2 米),最高温度(2 米),最低温度(2 米),日照时长,降水量,温度(2 米),相对湿度(2 米),体感温度,降水(雨 + 雪),天气代码,总云量,风速(10 米),风向(10 米),短波太阳辐射 GHI(即时),是否白天
,12:00,,,,,,26.8,87,32.5,0,3,100,4.9,163,0,No
,13:00,,,,,,24.9,91,30.2,0.1,51,100,3.3,347,0,No
,14:00,,,,,,25.1,91,30.4,0,3,100,3.4,328,0,No
,15:00,,,,,,25.1,91,30.7,0,3,100,1.6,297,0,No
,16:00,,,,,,23.9,94,28.9,0,3,100,3.4,238,0,No
,17:00,,,,,,24.5,92,29.7,0,3,100,2.7,203,0,No
,18:00,,,,,,23.2,96,27.8,0.2,51,100,4.5,241,0,No
,19:00,,,,,,23.9,94,28.8,0.6,53,100,3.5,156,0,No
,20:00,,,,,,23.2,98,28,0.8,53,100,4.7,99,0,No
,21:00,,,,,,22.8,98,27,1,55,100,6.8,115,0,No
,22:00,,,,,,22.7,98,26.6,0.5,53,100,8.4,130,6.9,Yes
,23:00,,,,,,22.9,96,27.4,0,3,100,4,117,65.9,Yes
2024/4/30,0:00,23.4,26.8,19.5,851.72,24.4,23.1,95,27.3,0,3,100,6,25,39.4,Yes
,1:00,,,,,,23.1,96,27,11.8,65,100,9,119,36.4,Yes
,2:00,,,,,,23.2,96,26.9,6,63,100,9.9,134,74.6,Yes
,3:00,,,,,,23.6,94,27.5,1.6,61,100,9.2,141,128.2,Yes
,4:00,,,,,,25,89,30.1,0.9,53,100,3,194,303.1,Yes
,5:00,,,,,,26.1,86,30.4,0.7,53,100,10.4,166,367.4,Yes
,6:00,,,,,,25.9,91,30.9,0.9,53,100,9.5,151,193.3,Yes
,7:00,,,,,,26.7,87,31.8,0.5,53,100,8.8,171,257.3,Yes
,8:00,,,,,,26.7,87,32.3,0.1,51,100,5.3,152,172.7,Yes
,9:00,,,,,,26.8,87,32.3,0,3,100,6.4,153,149.9,Yes
,10:00,,,,,,25.5,91,30.7,0,3,100,6.2,159,28.7,Yes
,11:00,,,,,,24.4,93,29.4,0,3,100,4.3,132,0,No
,12:00,,,,,,24.5,94,29.8,0,3,100,3.3,174,0,No
,13:00,,,,,,23.4,99,28.9,0,3,100,1.1,162,0,No
,14:00,,,,,,22.3,100,27,0,3,100,2.6,214,0,No
,15:00,,,,,,22.6,100,27.8,0,3,100,1.1,270,0,No
,16:00,,,,,,21.8,100,26.3,0,3,100,2.4,243,0,No
,17:00,,,,,,22.5,100,27.5,0,3,100,2.1,59,0,No
,18:00,,,,,,22.4,100,27.2,0.1,51,100,2.6,344,0,No
,19:00,,,,,,21.9,99,26.3,0.2,51,100,2.6,124,0,No
,20:00,,,,,,21.4,97,24.4,0.3,51,100,9.1,124,0,No
,21:00,,,,,,20.1,92,22,0.1,51,100,9.8,118,0,No
,22:00,,,,,,19.5,94,22,0.7,53,100,4.8,117,4.6,Yes
,23:00,,,,,,19.7,92,22.2,0.5,53,100,3.6,96,31.3,Yes
2024/5/1,0:00,19,21.8,17.5,465.67,4.5,19.9,87,21.8,0.1,51,100,5.9,104,92.3,Yes
,1:00,,,,,,19.9,84,21.9,0.1,51,100,4.5,76,139.7,Yes
,2:00,,,,,,20.3,82,22.4,0.1,51,100,3.4,72,167.6,Yes
,3:00,,,,,,21.6,78,23.5,0,3,100,5.9,104,404.5,Yes
,4:00,,,,,,21.8,78,23.1,0,3,100,10.3,119,325.3,Yes
,5:00,,,,,,21.3,78,22.3,0,3,100,11.6,112,237.1,Yes
,6:00,,,,,,21,78,21.7,0,3,100,11.7,108,207.5,Yes
,7:00,,,,,,20.4,78,21,0.1,51,100,11.3,107,159.1,Yes
,8:00,,,,,,19.7,79,20.2,0.1,51,100,11.2,105,94.1,Yes
,9:00,,,,,,19.1,80,19.6,0.4,51,100,10,105,55.6,Yes
,10:00,,,,,,18.6,81,19.2,0.4,51,100,8.8,99,12.2,Yes
,11:00,,,,,,18.4,82,19.3,0.2,51,100,6.1,93,0,No
,12:00,,,,,,18.3,85,19.2,0.5,53,100,6.9,99,0,No
,13:00,,,,,,17.6,92,19.5,0.2,51,100,2.2,90,0,No
,14:00,,,,,,17.8,91,19.7,0.4,51,100,1.8,101,0,No
,15:00,,,,,,17.6,92,19.4,0.2,51,100,2.6,106,0,No
,16:00,,,,,,17.7,92,19.9,0.6,53,100,0.8,27,0,No
,17:00,,,,,,17.9,89,20,1,55,100,0.7,90,0,No
,18:00,,,,,,17.9,87,19.5,0.1,51,100,2.5,90,0,No
,19:00,,,,,,17.7,89,19.3,0,3,100,2.3,108,0,No
,20:00,,,,,,17.6,90,19.3,0,3,100,1.8,101,0,No
,21:00,,,,,,17.5,88,19.1,0,3,100,2.5,82,0,No
,22:00,,,,,,17.5,88,18.7,0,3,95,4.7,94,9.2,Yes
,23:00,,,,,,17.6,85,18.5,0,3,98,5.8,94,93.6,Yes
2024/5/2,0:00,18.6,23.4,15.6,23260.78,0.1,18.1,82,19.2,0,3,100,4.3,90,238.5,Yes
,1:00,,,,,,17.9,81,18.9,0,3,100,3.3,103,194.1,Yes
,2:00,,,,,,18.6,76,19.3,0,3,99,4.7,81,290.8,Yes
,3:00,,,,,,19.4,72,20.2,0,3,98,3.8,49,290.8,Yes
,4:00,,,,,,21,69,22.3,0,3,83,2.8,50,529.3,Yes
,5:00,,,,,,23,65,26.1,0,3,100,2.3,108,747.6,Yes
,6:00,,,,,,23.4,65,25.9,0,3,100,3.6,143,631.2,Yes
,7:00,,,,,,22.9,66,23.8,0,3,98,8.9,133,385.6,Yes
,8:00,,,,,,21.3,67,20.9,0,1,46,13.9,115,292.7,Yes
,9:00,,,,,,20.5,70,20.6,0,0,19,10.6,108,217.4,Yes
,10:00,,,,,,19.6,73,20.2,0,1,43,7.1,114,59.8,Yes
,11:00,,,,,,18.3,77,19.1,0,1,32,4.5,119,0,No
,12:00,,,,,,17.3,83,18,0,3,100,5.4,127,0,No
,13:00,,,,,,17.9,78,18.8,0,2,68,2.9,97,0,No
,14:00,,,,,,17.4,78,18.1,0.1,51,100,3.1,135,0,No
,15:00,,,,,,17.3,76,17.9,0,0,15,2.4,117,0,No
,16:00,,,,,,17.4,70,17.6,0,1,43,3.1,201,0,No
,17:00,,,,,,16,82,16.3,0,3,86,4.8,257,0,No
,18:00,,,,,,16.5,76,16.7,0,3,94,3.8,287,0,No
,19:00,,,,,,16.7,77,17,0,1,40,3.6,307,0,No
,20:00,,,,,,16,84,16.3,0,0,14,5,339,0,No
,21:00,,,,,,15.6,84,15.8,0,3,80,5.8,360,0,No
,22:00,,,,,,16.8,75,17,0,3,82,3.6,6,18.3,Yes
,23:00,,,,,,17.3,68,17.3,0,0,9,3.6,360,122.8,Yes
2024/5/3,0:00,20.5,24.1,18.5,39600,1.5,18.5,59,18.3,0,0,9,2.2,351,385.5,Yes
,1:00,,,,,,19.6,56,19.2,0,1,28,4,10,598.9,Yes
,2:00,,,,,,20.8,54,21.1,0,0,11,3.8,73,685.1,Yes
,3:00,,,,,,22.2,54,24.1,0,0,1,4.7,113,873.3,Yes
,4:00,,,,,,23.2,55,25.8,0,1,31,6.4,128,935.3,Yes
,5:00,,,,,,23.8,56,26.2,0,1,30,9,127,900.5,Yes
,6:00,,,,,,24.1,58,26,0,2,50,11.1,119,812.3,Yes
,7:00,,,,,,23.8,62,25.3,0,0,6,11.4,118,656.7,Yes
,8:00,,,,,,23,69,23.9,0,3,90,11.3,117,463.3,Yes
,9:00,,,,,,22.2,73,23.4,0,1,44,9.5,115,253.6,Yes
,10:00,,,,,,21.1,79,22.8,0,3,89,6.4,117,64.5,Yes
,11:00,,,,,,19.7,87,21.7,0,3,100,4.4,145,0,No
,12:00,,,,,,19.3,88,21.3,0,3,99,4.3,138,0,No
,13:00,,,,,,20.1,78,21.9,0,3,91,1.9,292,0,No
,14:00,,,,,,19.9,79,21.8,0,3,100,1.9,338,0,No
,15:00,,,,,,19.7,81,21.7,0,3,100,1.5,14,0,No
,16:00,,,,,,18.9,91,21.1,0.4,51,100,2.6,16,0,No
,17:00,,,,,,18.7,92,21,0.7,53,100,2.3,309,0,No
,18:00,,,,,,18.8,93,21.2,0.4,51,100,2.3,321,0,No
,19:00,,,,,,18.9,91,21.3,0,3,100,1.9,292,0,No
,20:00,,,,,,18.9,93,21.5,0,3,100,1.8,307,0,No
,21:00,,,,,,18.9,90,21.3,0,3,100,1.9,292,0,No
,22:00,,,,,,19.2,87,21.6,0,3,100,0.8,333,11.4,Yes
,23:00,,,,,,19.3,88,21.9,0,3,100,0,270,44.2,Yes
2024/5/4,0:00,21.4,23.3,19.8,7769.91,11.1,19.8,88,22.5,0.1,51,100,1.1,198,142.3,Yes
,1:00,,,,,,21.6,78,24,0,3,100,2.4,117,431.9,Yes
,2:00,,,,,,22.6,76,25.1,0,3,100,3.8,131,518.5,Yes
,3:00,,,,,,23.2,75,25.6,0,3,100,5.2,146,438.7,Yes
,4:00,,,,,,23.3,75,25.8,0,3,100,5.1,141,335.3,Yes
,5:00,,,,,,22.9,78,25.5,0.1,51,100,4.7,113,198.9,Yes
,6:00,,,,,,22.7,80,25.6,0,3,100,3.9,124,177.3,Yes
,7:00,,,,,,23.1,80,26.1,0,3,100,4.1,165,186.5,Yes
,8:00,,,,,,22.9,82,25.8,0.4,51,100,4.9,163,109.7,Yes
,9:00,,,,,,23,82,26.1,0.3,51,100,5,150,139.2,Yes
,10:00,,,,,,22.7,84,26,0,3,96,3.9,146,39.5,Yes
,11:00,,,,,,21.4,89,24.6,0,3,100,3.9,146,0,No
,12:00,,,,,,21.1,91,24.1,0,3,100,3.9,158,0,No
,13:00,,,,,,20.6,91,23.6,0,3,100,3.2,153,0,No
,14:00,,,,,,20.2,92,23.1,0,3,100,3.2,153,0,No
,15:00,,,,,,20.9,88,23.9,0,3,98,1.9,158,0,No
,16:00,,,,,,19.8,95,22.6,0,3,100,3.5,204,0,No
,17:00,,,,,,20.6,90,23.6,0,3,100,1.8,217,0,No
,18:00,,,,,,20.5,90,23.6,0.3,51,100,1.8,270,0,No
,19:00,,,,,,19.8,96,22.8,1,55,100,2.8,230,0,No
,20:00,,,,,,19.8,96,22.8,2,61,100,2.8,220,0,No
,21:00,,,,,,20.2,93,23.2,2,61,100,2.2,261,0,No
,22:00,,,,,,19.8,96,22.8,3,63,100,3.3,283,2.3,Yes
,23:00,,,,,,20.2,95,23.2,1.9,61,100,3.6,186,20.6,Yes
2024/5/5,0:00,24.6,30.3,19.7,35653.91,1.9,20.5,93,23.8,0.8,53,100,1.8,360,40.4,Yes
,1:00,,,,,,23,83,26.5,0,3,100,2.9,150,486.1,Yes
,2:00,,,,,,24.5,80,28.1,0,3,100,5.1,176,523.8,Yes
,3:00,,,,,,27,73,31.3,0,3,98,4,170,592.8,Yes
,4:00,,,,,,28,71,32.3,0,3,100,5.5,148,534.2,Yes
,5:00,,,,,,28.4,68,32.7,0,0,12,4.3,185,349.8,Yes
,6:00,,,,,,29.6,63,34.1,0.1,51,16,8.3,185,663.6,Yes
,7:00,,,,,,30.3,60,34.2,0,1,31,9.4,184,563.3,Yes
,8:00,,,,,,30.2,60,33.9,0.5,53,41,7.2,198,419.2,Yes
,9:00,,,,,,29.1,67,33.9,0.2,51,28,3.3,167,213.7,Yes
,10:00,,,,,,27.4,82,33.3,0,2,55,1.9,22,61.3,Yes
,11:00,,,,,,26.4,82,31.4,0.2,51,10,3.4,238,0,No
,12:00,,,,,,25.3,87,30.5,0,0,6,2.3,252,0,No
,13:00,,,,,,23.8,93,28.6,0.1,51,35,4.1,255,0,No
,14:00,,,,,,24.2,93,29.6,0,1,20,1.3,236,0,No
,15:00,,,,,,23.6,97,28.8,0,0,1,2.7,337,0,No
,16:00,,,,,,23,100,28.4,0,3,98,1.1,252,0,No
,17:00,,,,,,20.8,100,24.5,0,3,96,4.7,270,0,No
,18:00,,,,,,20.7,100,24.3,0,3,95,4.7,274,0,No
,19:00,,,,,,20.5,100,23.9,0,1,41,4.6,288,0,No
,20:00,,,,,,20.3,98,23.4,0,0,6,5.2,286,0,No
,21:00,,,,,,19.7,99,22.4,0,0,3,6.2,291,0,No
,22:00,,,,,,20.4,98,23.7,0,0,0,4,280,34,Yes
,23:00,,,,,,22.5,92,26.4,0,0,5,3.7,281,221,Yes
2024/5/6,0:00,24.2,30.4,19.8,39600,0,24.1,88,28.5,0,0,5,4.3,294,435.7,Yes
,1:00,,,,,,26.1,79,30.4,0,1,36,6.4,308,639.9,Yes
,2:00,,,,,,27.4,70,31.7,0,0,8,9.7,312,775.2,Yes
,3:00,,,,,,28.7,63,33,0,1,20,10.2,315,835.4,Yes
,4:00,,,,,,29.6,58,34.2,0,2,57,9.8,324,879.6,Yes
,5:00,,,,,,29.9,56,33.5,0,3,88,11.1,331,764.3,Yes
,6:00,,,,,,30.1,55,33.1,0,2,70,11,319,649.4,Yes
,7:00,,,,,,30.4,55,33.4,0,3,80,11,322,588.9,Yes
,8:00,,,,,,30,53,33.3,0,2,60,1.9,112,445.1,Yes
,9:00,,,,,,26.5,78,29.5,0,1,22,15,125,249.2,Yes
,10:00,,,,,,23.8,87,27.1,0,0,14,9.1,108,76.5,Yes
,11:00,,,,,,22.1,93,25.8,0,1,34,4.3,138,0,No
,12:00,,,,,,21.2,95,24.4,0,2,55,5.9,137,0,No
,13:00,,,,,,21.6,96,25.4,0,1,43,3.6,143,0,No
,14:00,,,,,,21.7,94,25.4,0,3,100,3.3,167,0,No
,15:00,,,,,,21.9,94,25.8,0,3,100,2.9,240,0,No
,16:00,,,,,,21.5,97,25.6,0,3,100,1.9,292,0,No
,17:00,,,,,,21,100,25.2,0,3,100,2,315,0,No
,18:00,,,,,,19.8,100,23.1,0,3,100,3.9,304,0,No
,19:00,,,,,,20.2,100,23.7,0,3,100,3.2,297,0,No
,20:00,,,,,,20.4,100,24.2,0,3,100,2,315,0,No
,21:00,,,,,,20.3,99,24,0,3,100,1.5,284,0,No
,22:00,,,,,,20.2,99,23.8,0,3,100,2.6,304,27.1,Yes
,23:00,,,,,,20.8,96,24.3,0,3,100,3.7,281,64.2,Yes
2024/5/7,0:00,23.2,26.1,20.5,14214.01,0,21.7,92,25.4,0,3,100,2.8,320,134.5,Yes
,1:00,,,,,,23.4,83,27,0,3,100,2.3,309,237.7,Yes
,2:00,,,,,,24.5,76,28,0,3,100,2.9,330,373.5,Yes
,3:00,,,,,,24.7,75,28.5,0,3,100,0.4,360,281.2,Yes
,4:00,,,,,,24.7,76,28.2,0,3,100,2.9,210,169.6,Yes
,5:00,,,,,,24.9,75,28.4,0,3,100,3.9,214,236.1,Yes
,6:00,,,,,,25.1,74,28.7,0,3,100,2.8,220,245.6,Yes
,7:00,,,,,,25.3,73,28.9,0,3,100,2.3,162,284,Yes
,8:00,,,,,,26.1,70,29.7,0,1,48,2.8,140,476.2,Yes
,9:00,,,,,,25.9,70,29.1,0,1,49,4.4,145,261.9,Yes
,10:00,,,,,,24.7,80,28.7,0,3,88,3.4,148,74.9,Yes
,11:00,,,,,,22.5,85,25.3,0,3,100,7,145,0,No
,12:00,,,,,,22.8,81,25.6,0,3,81,5.9,137,0,No
,13:00,,,,,,24.1,79,27.9,0,1,29,1.6,153,0,No
,14:00,,,,,,21.9,91,25.1,0,1,47,5.7,162,0,No
,15:00,,,,,,22.7,93,26.7,0,1,48,4.3,185,0,No
,16:00,,,,,,22.2,97,26.9,0,2,58,0.5,315,0,No
,17:00,,,,,,21.8,100,26.4,0,3,100,1.3,326,0,No
,18:00,,,,,,21.6,100,25.9,0,2,61,3.2,243,0,No
,19:00,,,,,,21.3,100,25.5,0,3,100,2.9,270,0,No
,20:00,,,,,,21.1,100,25.2,0,3,100,2.3,288,0,No
,21:00,,,,,,21,100,25.1,0,3,100,2.3,252,0,No
,22:00,,,,,,20.5,100,24.4,0,3,100,1.8,270,29.3,Yes
,23:00,,,,,,21.8,98,26.1,0,3,100,1.8,270,164.3,Yes
2024/5/8,0:00,22.5,27.9,17.7,40126.16,0.6,23.1,85,26.9,0,3,100,1.3,236,350.5,Yes
,1:00,,,,,,24.1,77,27.7,0,1,43,1.3,34,394.9,Yes
,2:00,,,,,,25.9,71,30.8,0,0,11,2.5,82,809.4,Yes
,3:00,,,,,,27.2,66,32.5,0,2,71,5.1,98,894.6,Yes
,4:00,,,,,,27.9,61,32.4,0,3,82,9,106,895.6,Yes
,5:00,,,,,,27.8,60,31.3,0.4,51,91,12.1,107,841.7,Yes
,6:00,,,,,,26.5,66,28.6,0.1,51,100,14.1,109,608.8,Yes
,7:00,,,,,,25.9,66,27.7,0,3,88,13.4,95,553.6,Yes
,8:00,,,,,,25,66,26.1,0.1,51,67,13.3,92,400,Yes
,9:00,,,,,,24.2,67,25.1,0,3,94,12.7,82,259.1,Yes
,10:00,,,,,,23,70,24.5,0,1,45,7.6,98,70.7,Yes
,11:00,,,,,,20.5,80,21.9,0,2,64,7.6,87,0,No
,12:00,,,,,,22.4,60,23.2,0,3,98,3.6,90,0,No
,13:00,,,,,,22.4,69,24.3,0,3,100,2.9,330,0,No
,14:00,,,,,,22.6,66,24,0,3,100,4.6,51,0,No
,15:00,,,,,,22.2,64,23.1,0,3,100,5.2,65,0,No
,16:00,,,,,,18.6,81,19.2,0,3,100,7.9,74,0,No
,17:00,,,,,,18.2,84,19,0,3,100,7.2,63,0,No
,18:00,,,,,,18.6,76,19.2,0,3,100,5.7,55,0,No
,19:00,,,,,,19.7,63,19.9,0,3,100,3.9,68,0,No
,20:00,,,,,,18.7,67,18.9,0,3,100,4.4,35,0,No
,21:00,,,,,,17.7,75,18.1,0,3,100,4.3,5,0,No
,22:00,,,,,,17.7,82,18.8,0,3,100,3.1,324,29.3,Yes
,23:00,,,,,,18.9,72,19.7,0,3,99,3.1,324,169.6,Yes
2024/5/9,0:00,19.9,24.3,15.3,36000,0,20,66,20.7,0,3,98,2.6,56,379.5,Yes
,1:00,,,,,,21.5,62,22,0,3,81,5.9,79,634.5,Yes
,2:00,,,,,,22.7,58,24.1,0,2,66,7.9,87,820,Yes
,3:00,,,,,,23.6,53,24.9,0,3,86,10.8,90,894.4,Yes
,4:00,,,,,,24.1,53,25.7,0,3,99,11.6,97,915.8,Yes
,5:00,,,,,,24.3,53,25.7,0,3,100,12.7,98,885.8,Yes
,6:00,,,,,,24.2,54,25.2,0,3,100,13.1,98,783.3,Yes
,7:00,,,,,,23.8,53,23.8,0,3,100,13.8,99,643,Yes
,8:00,,,,,,22.7,56,22.2,0,3,100,10.9,99,365,Yes
,9:00,,,,,,21.4,63,21.7,0,3,100,7.8,112,103.9,Yes
,10:00,,,,,,20.5,71,21.3,0,3,100,5.7,108,21,Yes
,11:00,,,,,,19.7,78,21.2,0,3,100,3.6,96,0,No
,12:00,,,,,,18.7,84,19.9,0,3,100,5.4,48,0,No
,13:00,,,,,,18.1,86,19.4,0,3,100,5.1,98,0,No
,14:00,,,,,,19.1,78,20.7,0,3,100,1.5,14,0,No
,15:00,,,,,,18.9,79,20.3,0,3,97,2.5,352,0,No
,16:00,,,,,,18.5,81,19.9,0,3,97,2.6,326,0,No
,17:00,,,,,,16.7,93,17.9,0,3,100,4.6,315,0,No
,18:00,,,,,,17,94,18.5,0,3,100,4.3,312,0,No
,19:00,,,,,,16,97,17.2,0,3,83,4.9,306,0,No
,20:00,,,,,,15.5,97,16.5,0,2,75,5.1,321,0,No
,21:00,,,,,,15.3,97,16.2,0,2,71,5.1,321,0,No
,22:00,,,,,,16.6,95,18,0,3,96,4.1,315,38.2,Yes
,23:00,,,,,,18,87,19.4,0,3,85,4.3,312,214,Yes
2024/5/10,0:00,22.6,26.1,19.7,39600,0.2,19.7,77,21.3,0,2,74,2.6,304,403.5,Yes
,1:00,,,,,,21.5,68,23.2,0,3,81,1.1,288,596.9,Yes
,2:00,,,,,,22.6,67,25.1,0,2,63,1.6,207,668.8,Yes
,3:00,,,,,,24,67,28.1,0,3,97,2.7,157,855.8,Yes
,4:00,,,,,,24.9,66,29,0,2,62,4.4,145,824.9,Yes
,5:00,,,,,,25.9,64,30.2,0,2,75,7.7,139,903.5,Yes
,6:00,,,,,,26.1,64,29.6,0,3,82,9.2,135,773.9,Yes
,7:00,,,,,,26,64,28.7,0,1,33,9.7,135,650.4,Yes
,8:00,,,,,,25.8,64,27.3,0,3,100,10.6,118,464,Yes
,9:00,,,,,,25,67,26.7,0,3,100,9.9,123,263.6,Yes
,10:00,,,,,,23.7,75,26.3,0,3,100,5.6,135,78.1,Yes
,11:00,,,,,,21.9,83,24.6,0,3,96,4.9,144,0,No
,12:00,,,,,,21.1,88,23.7,0,3,92,5.8,150,0,No
,13:00,,,,,,21.4,90,24.4,0,1,41,5.2,155,0,No
,14:00,,,,,,22.4,80,25.2,0,3,97,3.2,180,0,No
,15:00,,,,,,22,82,25,0,3,100,2.3,231,0,No
,16:00,,,,,,21.8,83,24.8,0,3,100,1.8,281,0,No
,17:00,,,,,,21.4,85,24.4,0,3,100,2.6,254,0,No
,18:00,,,,,,20.1,92,22.9,0,3,100,4.1,255,0,No
,19:00,,,,,,20.4,91,23.3,0,3,100,3.2,243,0,No
,20:00,,,,,,21,88,24,0,3,100,2.9,277,0,No
,21:00,,,,,,21.2,88,24.5,0,3,100,1.3,236,0,No
,22:00,,,,,,20.7,93,24.1,0,3,100,1.8,233,18,Yes
,23:00,,,,,,21.5,89,25,0.2,51,100,1.5,166,73.5,Yes
2024/5/11,0:00,25.3,31.5,21.8,26452.28,0.5,22.1,87,25.6,0,3,100,1.9,292,131.5,Yes
,1:00,,,,,,25,74,28.8,0,3,90,1,45,454.3,Yes
,2:00,,,,,,26.2,72,30.1,0,3,98,2.2,81,579.1,Yes
,3:00,,,,,,27.4,69,32.3,0,3,100,4,117,735,Yes
,4:00,,,,,,28.8,64,34.3,0,3,99,6.6,119,870.3,Yes
,5:00,,,,,,29.9,61,34.9,0,3,98,9.3,126,833.9,Yes
,6:00,,,,,,30.7,56,35.5,0,3,100,7.6,135,767.4,Yes
,7:00,,,,,,31.5,52,34.7,0,3,100,9.7,105,567.7,Yes
,8:00,,,,,,29.8,61,32.6,0,3,100,12.6,114,266.5,Yes
,9:00,,,,,,27.7,69,30.8,0,3,99,10.9,107,144.3,Yes
,10:00,,,,,,26.3,74,29.7,0,3,100,7.2,93,54.1,Yes
,11:00,,,,,,24.5,80,28.2,0,3,100,4.7,81,0,No
,12:00,,,,,,23.8,86,27.6,0,3,100,5,90,0,No
,13:00,,,,,,23.9,89,28.1,0,3,99,5.3,118,0,No
,14:00,,,,,,24.6,84,29.2,0,3,100,0.7,360,0,No
,15:00,,,,,,23.2,91,27.5,0,3,100,3.2,153,0,No
,16:00,,,,,,23.5,91,28.1,0,3,100,1.8,11,0,No
,17:00,,,,,,23.1,93,27.7,0,3,100,2.3,321,0,No
,18:00,,,,,,22.4,97,27.1,0,3,100,1.3,214,0,No
,19:00,,,,,,22.5,98,27.3,0,3,99,1.1,252,0,No
,20:00,,,,,,22.1,99,26.7,0,3,100,2.1,301,0,No
,21:00,,,,,,22.1,99,26.8,0.1,51,100,1.8,281,0,No
,22:00,,,,,,21.8,99,26.2,0.2,51,100,2.7,293,13.4,Yes
,23:00,,,,,,22.6,98,27.4,0.2,51,100,1.8,233,40.3,Yes
2024/5/12,0:00,22.6,28.8,17.2,8926.93,32.7,23.2,95,28.3,0.2,51,100,0.5,315,59.6,Yes
,1:00,,,,,,25.9,90,31.6,0,3,100,3.2,360,380.7,Yes
,2:00,,,,,,27.2,85,33.1,0.1,51,100,3.6,360,468,Yes
,3:00,,,,,,28.8,80,35.8,0.3,51,100,3.9,338,703.7,Yes
,4:00,,,,,,27.9,78,32.7,8.8,65,100,7.6,360,435.1,Yes
,5:00,,,,,,26.6,81,31.4,9.5,65,100,5.2,258,350.8,Yes
,6:00,,,,,,26,85,30.9,1.9,61,100,5.5,247,111.9,Yes
,7:00,,,,,,26.2,83,31.1,0.3,51,100,5,249,132.2,Yes
,8:00,,,,,,26,87,31.5,0.8,53,100,3.3,257,162.6,Yes
,9:00,,,,,,25.9,89,31.7,0.3,51,100,1.6,243,92.7,Yes
,10:00,,,,,,25.4,91,31.2,0.3,51,100,2.2,81,18.1,Yes
,11:00,,,,,,24.4,96,29.6,0.3,51,100,4.8,103,0,No
,12:00,,,,,,23.6,96,27.5,6.3,63,100,11.6,116,0,No
,13:00,,,,,,21.5,93,24.3,1.6,61,100,9.1,97,0,No
,14:00,,,,,,21,92,23.9,0.5,53,100,6.4,133,0,No
,15:00,,,,,,20.2,91,22.3,0.6,53,100,8.1,122,0,No
,16:00,,,,,,19.4,87,20.7,0.3,51,100,9.3,106,0,No
,17:00,,,,,,18.4,86,19.2,0.2,51,100,9.1,108,0,No
,18:00,,,,,,17.6,84,18.4,0.1,51,100,5.6,105,0,No
,19:00,,,,,,17.6,84,18.9,0.1,51,100,2.4,153,0,No
,20:00,,,,,,17.5,84,18.5,0,3,100,4.1,135,0,No
,21:00,,,,,,17.4,82,18.3,0,3,100,3.3,131,0,No
,22:00,,,,,,17.2,81,18.1,0.1,51,100,2.9,120,11.2,Yes
,23:00,,,,,,17.2,80,17.8,0.1,51,100,3.9,112,97.6,Yes
2024/5/13,0:00,17.9,23,12.5,33556.06,0.9,17.3,81,18.3,0,3,100,2.5,90,148.4,Yes
,1:00,,,,,,17.3,80,18.3,0.9,53,100,1.8,180,162.6,Yes
,2:00,,,,,,18.2,75,19.2,0,3,100,1.5,225,374.1,Yes
,3:00,,,,,,19.8,71,20.9,0,3,100,3.3,354,593.3,Yes
,4:00,,,,,,22,55,22.3,0,3,100,7.9,60,660.3,Yes
,5:00,,,,,,22.9,45,22.7,0,3,100,12.9,77,810.5,Yes
,6:00,,,,,,23,43,22.3,0,3,100,12.6,85,730.5,Yes
,7:00,,,,,,22.9,42,21.8,0,2,57,12.6,93,642.7,Yes
,8:00,,,,,,22.5,43,20.6,0,0,0,13.5,99,504.2,Yes
,9:00,,,,,,21.3,50,19.9,0,1,38,10.9,96,293.2,Yes
,10:00,,,,,,19.6,61,19.3,0,3,96,5.7,108,90.2,Yes
,11:00,,,,,,19.8,49,18.6,0,3,100,5.9,133,0,No
,12:00,,,,,,20.4,43,19.6,0,0,5,0.7,270,0,No
,13:00,,,,,,20.1,44,19.2,0,0,17,1.6,297,0,No
,14:00,,,,,,16.9,65,16.1,0,0,16,6.1,298,0,No
,15:00,,,,,,15.8,79,15.5,0,0,8,6.8,302,0,No
,16:00,,,,,,13.9,90,13.3,0,0,15,8.7,308,0,No
,17:00,,,,,,13.6,89,13,0,1,36,7.9,309,0,No
,18:00,,,,,,13.3,90,12.8,0,0,10,7.6,315,0,No
,19:00,,,,,,12.7,93,12,0,0,8,8.2,311,0,No
,20:00,,,,,,12.5,92,11.8,0,1,22,7.7,311,0,No
,21:00,,,,,,12.9,90,12.4,0,0,14,6.6,311,0,No
,22:00,,,,,,14,86,13.9,0,2,50,4.9,306,46.9,Yes
,23:00,,,,,,16.5,81,16.8,0,1,24,5.4,290,216.1,Yes
2024/5/14,0:00,19.6,25.1,14.2,43387.46,0,19.1,64,19.2,0,0,9,4.1,285,429,Yes
,1:00,,,,,,21.7,52,22,0,0,0,3.6,307,679.6,Yes
,2:00,,,,,,23.3,46,24.6,0,0,0,4.1,52,848.3,Yes
,3:00,,,,,,24.3,40,25.5,0,0,0,6.8,90,952.3,Yes
,4:00,,,,,,24.9,40,26.5,0,0,0,7.7,101,993.4,Yes
,5:00,,,,,,25.1,40,26.4,0,0,0,9.7,117,965.3,Yes
,6:00,,,,,,24.8,41,25.4,0,0,0,11.9,119,871.1,Yes
,7:00,,,,,,24,44,23.9,0,0,0,12.2,124,717.6,Yes
