通知人,标题,日期,链接,附件数,附件下载次数
教学运行,关于公布全国大学生英语竞赛初赛成绩的通知,2017-04-25,https://jwch.fzu.edu.cn/../info/1036/8025.htm,0,0
实践科,关于召开国家级实验教学示范中心年度报告考评会的通知,2017-04-25,https://jwch.fzu.edu.cn/../info/1039/9100.htm,0,0
教学运行,关于2017年“五一”劳动节放假课程调整的通知,2017-04-24,https://jwch.fzu.edu.cn/../info/1036/8024.htm,0,0
教学运行,关于 2017年暑期项目报名（第二批）的通知,2017-04-21,https://jwch.fzu.edu.cn/../info/1036/8023.htm,0,0
实践科,关于召开国家级虚拟仿真实验教学中心培育建设项目汇报会的通,2017-04-21,https://jwch.fzu.edu.cn/../info/1039/9097.htm,0,0
实践科,关于2016年省级以上大学生创新创业训练计划项目和第二十二期本科生科研训练计划项目中期检查情况的通知,2017-04-21,https://jwch.fzu.edu.cn/../info/1039/9098.htm,0,0
教学运行,关于报名参加信息资源讲座第188讲的通知,2017-04-20,https://jwch.fzu.edu.cn/../info/1036/8022.htm,0,0
实践科,关于公布“实达迪美杯”第五届大学生软件设计与服务外包创新创业竞赛获奖名单的通知,2017-04-20,https://jwch.fzu.edu.cn/../info/1039/9095.htm,0,0
质量办,福州大学关于印发公共基础课程骨干教师访学项目实施细则的通知,2017-04-20,https://jwch.fzu.edu.cn/../info/1040/9195.htm,0,0
教学运行,关于报名参加福州大学“嘉锡讲坛”第452期影视展播的通知,2017-04-20,https://jwch.fzu.edu.cn/../info/1036/8021.htm,0,0
质量办,关于组织推荐基础课程骨干教师访学研修的通知,2017-04-20,https://jwch.fzu.edu.cn/../info/1040/9196.htm,0,0
教学运行,关于做好2016级本科生转专业工作的补充通知,2017-04-19,https://jwch.fzu.edu.cn/../info/1036/8020.htm,0,0
教学运行,关于报名参加福州大学“嘉锡讲坛”第451期讲座的通知,2017-04-19,https://jwch.fzu.edu.cn/../info/1036/8018.htm,0,0
教学运行,关于2017年上半年大学英语四、六级考试口语考试报名的通知,2017-04-19,https://jwch.fzu.edu.cn/../info/1036/8019.htm,0,0
质量办,关于召开“付贤智校长‘与新教师面对面 座谈会”的通知,2017-04-18,https://jwch.fzu.edu.cn/../info/1040/9194.htm,0,0
教学运行,关于2016-2017学年第二学期高等数学期中考试安排的通知,2017-04-17,https://jwch.fzu.edu.cn/../info/1036/8017.htm,0,0
教学运行,关于报名参加福州大学“嘉锡讲坛”第450期讲座的通知,2017-04-17,https://jwch.fzu.edu.cn/../info/1036/8016.htm,0,0
教学运行,关于举办信息资源讲座第187讲——《理工科外文信息资源导航》的通知,2017-04-13,https://jwch.fzu.edu.cn/../info/1036/8051.htm,0,0
教学运行,关于公布2017年各学院接收转专业学生计划的通知,2017-04-13,https://jwch.fzu.edu.cn/../info/1036/8015.htm,0,0
教学运行,关于更改大学物理实验教学管理系统网址的通知,2017-04-13,https://jwch.fzu.edu.cn/../info/1036/8014.htm,0,0
教学运行,关于报名参加福州大学“嘉锡讲坛”第449期讲座的通知,2017-04-11,https://jwch.fzu.edu.cn/../info/1036/8050.htm,0,0
教学运行,关于2017年度选派我校学生赴台湾中央大学参加暑期研习班的通知,2017-04-10,https://jwch.fzu.edu.cn/../info/1036/8049.htm,0,0
教学运行,关于2017年度秋季赴台湾中央大学交换学习的通知,2017-04-07,https://jwch.fzu.edu.cn/../info/1036/8047.htm,0,0
教学运行,关于2017年度秋季赴台湾宜兰大学交换学习的通知,2017-04-07,https://jwch.fzu.edu.cn/../info/1036/8048.htm,0,0
教学运行,关于2017年度秋季赴台湾科技大学交换生选拔的通知,2017-04-06,https://jwch.fzu.edu.cn/../info/1036/8045.htm,0,0
教学运行,关于2017年度秋季赴台湾东海大学交换生选拔的通知,2017-04-06,https://jwch.fzu.edu.cn/../info/1036/8046.htm,0,0
实践科,关于举办第四届大学生用户体验设计大赛的通知,2017-04-05,https://jwch.fzu.edu.cn/../info/1039/9093.htm,0,0
教学运行,关于2017年度秋季选派我校学生赴台湾大学交换学习（一学期）的通知,2017-04-05,https://jwch.fzu.edu.cn/../info/1036/8044.htm,0,0
教学运行,关于报名参加福州大学“嘉锡讲坛”第448期讲座的通知,2017-04-03,https://jwch.fzu.edu.cn/../info/1036/8043.htm,0,0
质量办,关于2017年职称评定工作增补教师教学综合测评的通知,2017-04-01,https://jwch.fzu.edu.cn/../info/1040/9193.htm,0,0
教研教改,福州大学关于公布第八届国家级教学成果奖培育项目立项名单的通知,2017-04-01,https://jwch.fzu.edu.cn/../info/1037/8277.htm,0,0
教研教改,关于印发修订后的《福州大学教学名师奖评选办法》的通知,2017-04-01,https://jwch.fzu.edu.cn/../info/1037/9643.htm,0,0
教学运行,2017年全国大学生英语竞赛暨福建省大学生英语竞赛考场安排通知,2017-04-01,https://jwch.fzu.edu.cn/../info/1036/8041.htm,0,0
综合科,福州大学本科教学工作2016-2017学年第二学期工作要点,2017-04-01,https://jwch.fzu.edu.cn/../info/1035/7447.htm,0,0
综合科,关于报送各学院2017年教学工作计划的通知,2017-04-01,https://jwch.fzu.edu.cn/../info/1035/7449.htm,0,0
实践科,关于举办第十四届程序设计竞赛暨校ACM/ICPC集训队选拔赛的通知,2017-04-01,https://jwch.fzu.edu.cn/../info/1039/9092.htm,0,0
教学运行,2017年秋季学期&暑期项目报名通知,2017-04-01,https://jwch.fzu.edu.cn/../info/1036/8042.htm,0,0
教学运行,关于2017年清明节放假课程调整的通知,2017-03-29,https://jwch.fzu.edu.cn/../info/1036/8040.htm,0,0
教学运行,关于报名参加福州大学信息资源讲座第185讲的通知,2017-03-29,https://jwch.fzu.edu.cn/../info/1036/8039.htm,0,0
教学运行,关于取消大学英语（二）独立重修班课程通知,2017-03-24,https://jwch.fzu.edu.cn/../info/1036/9709.htm,0,0
教学运行,关于重修未缴费名单及延长缴费的通知,2017-03-24,https://jwch.fzu.edu.cn/../info/1036/8037.htm,0,0
教学运行,关于对申请免听《高等数学B（上）、A（上）》重修课学生开展线上教学的通知,2017-03-24,https://jwch.fzu.edu.cn/../info/1036/8038.htm,0,0
教研教改,关于高水平大学建设教改专项经费收回的通知,2017-03-22,https://jwch.fzu.edu.cn/../info/1037/8260.htm,0,0
实践科,关于召开大学生学科竞赛集训基地项目建设情况汇报会的通知,2017-03-21,https://jwch.fzu.edu.cn/../info/1039/9090.htm,0,0
教学运行,关于2017年6月全省高校计算机等级考试报名的通知,2017-03-21,https://jwch.fzu.edu.cn/../info/1036/8035.htm,0,0
教学运行,关于概率论与数理统计重修班课程调课的通知,2017-03-21,https://jwch.fzu.edu.cn/../info/1036/8036.htm,0,0
教学运行,关于高等数学A(下)独立重修班的相关通知,2017-03-20,https://jwch.fzu.edu.cn/../info/1036/8034.htm,0,0
实践科,关于举办福州大学第十七届高等数学竞赛的通知,2017-03-20,https://jwch.fzu.edu.cn/../info/1039/9089.htm,0,0
教学运行,关于做好2017-2018学年第一学期排课准备工作的通知,2017-03-17,https://jwch.fzu.edu.cn/../info/1036/8033.htm,0,0
实践科,关于公布第六届大学生工程训练综合能力竞赛获奖名单的通知,2017-03-17,https://jwch.fzu.edu.cn/../info/1039/9088.htm,0,0
实践科,关于公布第八届计算机绘图竞赛获奖名单的通知,2017-03-14,https://jwch.fzu.edu.cn/../info/1039/9085.htm,0,0
综合科,关于召开全校期初教学工作会议的通知,2017-03-14,https://jwch.fzu.edu.cn/../info/1035/7445.htm,0,0
实践科,关于举办福州大学第十三届数学建模竞赛暨全国大学生数学建模竞赛集训队选拔的通知,2017-03-14,https://jwch.fzu.edu.cn/../info/1039/9083.htm,0,0
综合科,关于“福州大学教务处”官方公众平台上线的通知,2017-03-13,https://jwch.fzu.edu.cn/../info/1035/7441.htm,0,0
实践科,关于公布第十届大学生结构设计竞赛获奖名单的通知,2017-03-13,https://jwch.fzu.edu.cn/../info/1039/9081.htm,0,0
综合科,关于召开福州大学教学指导委员会会议的通知,2017-03-10,https://jwch.fzu.edu.cn/../info/1035/7440.htm,0,0
教学运行,关于2015级学生《大学英语》免修申请的通知,2017-03-07,https://jwch.fzu.edu.cn/../info/1036/8068.htm,0,0
教学运行,关于2017届预计毕业生上网核对电子注册图像信息的通知,2017-03-07,https://jwch.fzu.edu.cn/../info/1036/8071.htm,0,0
教学运行,关于2014级学生《大学英语》免修申请的通知,2017-03-07,https://jwch.fzu.edu.cn/../info/1036/8069.htm,0,0
教学运行,关于2017年6月全国大学英语四、六级笔试及口试报名通知,2017-03-07,https://jwch.fzu.edu.cn/../info/1036/8070.htm,0,0
教学运行,关于2016-2017学年第二学期重新学习选课的通知,2017-03-06,https://jwch.fzu.edu.cn/../info/1036/8067.htm,0,0
实践科,关于公布第十四届大学物理实验竞赛获奖名单的通知,2017-03-06,https://jwch.fzu.edu.cn/../info/1039/9077.htm,0,0
实践科,关于开展大学生学科竞赛集训基地项目年度检查的通知,2017-03-06,https://jwch.fzu.edu.cn/../info/1039/9079.htm,0,0
教学运行,关于高校毕业生图像采集补拍摄的通知,2017-03-03,https://jwch.fzu.edu.cn/../info/1036/8066.htm,0,0
质量办,关于填报学院院级本科教学督导组名单的通知,2017-03-02,https://jwch.fzu.edu.cn/../info/1040/9192.htm,0,0
实践科,关于做好“校友邦”大学生实习实践管理平台试用工作的通知,2017-02-24,https://jwch.fzu.edu.cn/../info/1039/9074.htm,0,0
教研教改,福州大学关于公布2016年本科教学成果奖评选结果的通知,2017-02-24,https://jwch.fzu.edu.cn/../info/1037/8258.htm,0,0
实践科,关于召开福州大学大学生学科竞赛级别认定工作会议的通知,2017-02-21,https://jwch.fzu.edu.cn/../info/1039/9072.htm,0,0
教研教改,关于公布福州大学品牌专业中期检查结果的通知,2017-02-20,https://jwch.fzu.edu.cn/../info/1037/8255.htm,0,0
质量办,关于开学第一周集中听课的通知,2017-02-19,https://jwch.fzu.edu.cn/../info/1040/9182.htm,0,0
教学运行,201601学期公共数学补考安排,2017-02-19,https://jwch.fzu.edu.cn/../info/1036/8062.htm,0,0
教学运行,关于2016-2017学年第二学期跨院（系）、跨学科选修课（校选课）选课的通知,2017-02-19,https://jwch.fzu.edu.cn/../info/1036/8065.htm,0,0
教学运行,2016-2017学年第二学期学期选课补退选的的通知,2017-02-19,https://jwch.fzu.edu.cn/../info/1036/8063.htm,0,0
教学运行,2016-2017学年第二学期辅修专业选课补退选缴费的通知,2017-02-19,https://jwch.fzu.edu.cn/../info/1036/8064.htm,0,0
质量办,关于开展优秀教学论文评选活动的通知,2017-02-19,https://jwch.fzu.edu.cn/../info/1040/9184.htm,0,0
教学运行,关于2016-2017学年第一学期本科补考试卷印制事宜的通知,2017-01-11,https://jwch.fzu.edu.cn/../info/1036/8060.htm,0,0
教学运行,2016-2017学年第一学期寒假公共基础课补考安排表,2017-01-11,https://jwch.fzu.edu.cn/../info/1036/8061.htm,0,0
教研教改,关于组织教师和学生填报福建省高等院校创新创业教育调查问卷的通知,2017-01-10,https://jwch.fzu.edu.cn/../info/1037/8251.htm,0,0
教学运行,关于辅修专业选课缴费的相关通知,2017-01-04,https://jwch.fzu.edu.cn/../info/1036/8059.htm,0,0
教学运行,2017年春季学期《大学物理实验（上）》绪论课安排,2017-01-04,https://jwch.fzu.edu.cn/../info/1036/8058.htm,0,0
教学运行,关于2016-2017第一学期大学物理期末考试安排的通知,2016-12-30,https://jwch.fzu.edu.cn/../info/1036/8057.htm,0,0
教学运行,关于2016-2017第一学期大学英语拓展课（9-16周）期末考试安排的通知,2016-12-29,https://jwch.fzu.edu.cn/../info/1036/8056.htm,0,0
教学运行,关于2016-2017第一学期大学英语（三）期末考试安排的通知,2016-12-29,https://jwch.fzu.edu.cn/../info/1036/8055.htm,0,0
实践科,关于公布2016年大学生校外实践教育基地第二批立项项目的通知,2016-12-29,https://jwch.fzu.edu.cn/../info/1039/9143.htm,0,0
实践科,关于公布首届地质灾害及其防治知识竞赛获奖名单的通知,2016-12-29,https://jwch.fzu.edu.cn/../info/1039/9068.htm,0,0
实践科,关于举办第十届企业经营模拟沙盘对抗赛暨榕城高校沙盘邀请赛的通知,2016-12-29,https://jwch.fzu.edu.cn/../info/1039/9142.htm,0,0
教学运行,关于2016-2017第一学期大学英语（四）期末考试安排的通知,2016-12-29,https://jwch.fzu.edu.cn/../info/1036/8054.htm,0,0
实践科,关于公布第四届“华测杯”测量技能大赛获奖名单的通知,2016-12-29,https://jwch.fzu.edu.cn/../info/1039/9071.htm,0,0
教学运行,关于加强考试管理和严肃考试纪律的通知,2016-12-28,https://jwch.fzu.edu.cn/../info/1036/8053.htm,0,0
教学运行,关于2016-2017学年第一学期高等数学A（下）期末考试安排的通知,2016-12-27,https://jwch.fzu.edu.cn/../info/1036/8091.htm,0,0
教学运行,关于2016-2017学年第一学期概率论与数理统计期末考试安排的通知,2016-12-27,https://jwch.fzu.edu.cn/../info/1036/8052.htm,0,0
教学运行,关于2017年元旦放假课程调整的通知,2016-12-27,https://jwch.fzu.edu.cn/../info/1036/8090.htm,0,0
教学运行,关于2016-2017学年第一学期高等数学(A、B、C)上、D期末考试安排的通知,2016-12-26,https://jwch.fzu.edu.cn/../info/1036/8089.htm,0,0
教学运行,关于2016-2017学年第一学期线性代数、线性代数与解析几何期末考试安排的通知,2016-12-26,https://jwch.fzu.edu.cn/../info/1036/8088.htm,0,0
实践科,关于公布林凇冰等473位同学获得奖励学分的通知,2016-12-26,https://jwch.fzu.edu.cn/../info/1039/9140.htm,0,0
教学运行,关于2016-2017第一学期大学英语（一）期末考试安排的通知,2016-12-19,https://jwch.fzu.edu.cn/../info/1036/8085.htm,0,0
教学运行,关于2016-2017第一学期大学英语（二）期末考试安排的通知,2016-12-19,https://jwch.fzu.edu.cn/../info/1036/8086.htm,0,0
教学运行,关于2016-2017第一学期工程制图、画法几何期末考试安排的通知,2016-12-19,https://jwch.fzu.edu.cn/../info/1036/8087.htm,0,0
教学运行,关于2016-2017学年第二学期学生学期选课的通知,2016-12-17,https://jwch.fzu.edu.cn/../info/1036/8084.htm,0,0
质量办,关于福州大学2016年第十四期新上岗教师达标培训班观摩公开课（二）的通知,2016-12-12,https://jwch.fzu.edu.cn/../info/1040/9180.htm,0,0
教学运行,关于做好期末复习考试及下学期开学等工作的通知,2016-12-09,https://jwch.fzu.edu.cn/../info/1036/8083.htm,0,0
教学运行,第十四届物理实验竞赛初赛考生考场安排表,2016-12-07,https://jwch.fzu.edu.cn/../info/1036/8082.htm,0,0
教学运行,第十四届福州大学物理实验竞赛考场安排,2016-12-07,https://jwch.fzu.edu.cn/../info/1036/8081.htm,0,0
实践科,关于举办“新中冠杯”福州大学第四届大学生GPS定向越野大赛的通知,2016-12-05,https://jwch.fzu.edu.cn/../info/1039/9139.htm,0,0
教学运行,关于2016-2017第一学期《网络资源与信息检索》期末考试安排的通知,2016-12-05,https://jwch.fzu.edu.cn/../info/1036/8080.htm,0,0
教学运行,有关2016级学生图像信息采集的通知,2016-11-28,https://jwch.fzu.edu.cn/../info/1036/8079.htm,0,0
教研教改,福州大学关于公布2016级“数理金融实验班”学生名单的通知,2016-11-24,https://jwch.fzu.edu.cn/../info/1037/8242.htm,0,0
教研教改,福州大学关于公布2014级数理综合班专业分流学生名单及学科导师名单的通知,2016-11-24,https://jwch.fzu.edu.cn/../info/1037/8245.htm,0,0
教学运行,关于做好2017届预计毕业生电子注册图像采集工作的通知,2016-11-24,https://jwch.fzu.edu.cn/../info/1036/8078.htm,0,0
教研教改,福州大学关于公布2016级“数理综合班”学生名单的通知,2016-11-24,https://jwch.fzu.edu.cn/../info/1037/8249.htm,0,0
