time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,weather_code,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m
2024-01-14T11:00,19.8,51,9.4,19.1,0.0,0,0,5.4,307,17.3
2024-01-14T12:00,21.3,50,10.5,21.9,0.0,0,0,2.0,315,16.6
2024-01-14T13:00,22.1,49,10.9,23.1,0.0,0,0,0.7,180,13.0
2024-01-14T14:00,22.5,48,11.0,23.0,0.0,0,0,2.2,171,12.6
2024-01-14T15:00,22.6,48,10.9,22.5,0.0,0,1,2.9,150,12.2
2024-01-14T16:00,22.2,49,11.0,21.8,0.0,0,5,4.7,148,11.9
2024-01-14T17:00,19.8,61,12.1,19.6,0.0,0,0,5.6,140,11.5
2024-01-14T18:00,16.3,73,11.3,15.6,0.0,0,0,7.7,127,12.2
2024-01-14T19:00,16.4,71,11.1,15.8,0.0,0,0,6.6,151,12.6
2024-01-14T20:00,16.3,71,11.1,16.2,0.0,0,0,3.5,204,8.3
2024-01-14T21:00,15.9,74,11.2,15.9,0.0,0,0,3.2,270,4.7
2024-01-14T22:00,14.9,79,11.2,14.8,0.0,0,0,3.4,302,5.0
2024-01-14T23:00,13.3,85,10.8,12.8,0.0,0,0,5.2,304,7.6
2024-01-15T00:00,10.9,93,9.8,9.6,0.0,0,0,8.4,301,11.9
2024-01-15T01:00,11.0,92,9.7,9.8,0.0,0,0,8.0,288,12.2
2024-01-15T02:00,11.1,91,9.7,9.9,0.0,0,0,7.8,292,11.5
2024-01-15T03:00,9.7,94,8.8,8.1,0.0,0,0,8.7,294,12.2
2024-01-15T04:00,9.2,94,8.3,7.5,0.0,0,0,8.8,289,13.0
2024-01-15T05:00,8.4,95,7.6,6.5,0.0,0,0,8.8,282,13.0
2024-01-15T06:00,9.3,92,8.0,7.8,0.0,0,0,7.3,290,12.6
2024-01-15T07:00,10.7,91,9.2,10.1,0.0,0,0,2.6,236,10.1
2024-01-15T08:00,11.5,88,9.6,10.9,0.0,0,0,4.0,243,7.6
2024-01-15T09:00,14.9,75,10.4,14.5,0.0,0,0,3.4,198,11.9
2024-01-15T10:00,16.9,62,9.6,16.0,0.0,0,1,5.5,113,15.8
2024-01-15T11:00,17.8,59,9.8,16.7,0.0,0,1,8.5,102,22.0
2024-01-15T12:00,18.2,58,9.8,17.0,0.0,0,4,12.0,111,27.7
2024-01-15T13:00,17.8,59,9.6,16.4,0.0,0,3,13.8,110,31.0
2024-01-15T14:00,17.0,61,9.4,15.1,0.0,0,15,13.8,110,31.3
2024-01-15T15:00,15.7,65,9.2,13.3,0.0,1,42,15.0,111,32.8
2024-01-15T16:00,14.4,69,8.9,12.4,0.0,3,100,12.0,99,32.4
2024-01-15T17:00,13.1,73,8.5,11.2,0.0,3,97,10.4,90,25.6
2024-01-15T18:00,12.4,76,8.2,10.6,0.0,3,99,9.3,77,21.2
2024-01-15T19:00,12.1,76,8.1,10.3,0.0,3,99,9.2,64,18.7
2024-01-15T20:00,11.8,77,8.0,10.1,0.0,3,100,8.5,62,18.4
2024-01-15T21:00,11.6,78,7.9,9.7,0.0,3,100,9.1,72,19.8
2024-01-15T22:00,11.2,79,7.6,9.4,0.0,3,100,8.1,69,18.4
2024-01-15T23:00,11.0,78,7.4,9.3,0.0,3,100,7.1,60,16.2
2024-01-16T00:00,10.9,78,7.2,9.4,0.0,3,100,6.0,65,14.4
2024-01-16T01:00,10.8,78,7.1,9.3,0.0,3,100,5.5,67,12.2
2024-01-16T02:00,10.6,77,6.8,9.1,0.0,3,100,5.4,70,11.5
2024-01-16T03:00,10.5,77,6.6,8.8,0.0,3,100,6.0,73,12.2
2024-01-16T04:00,10.1,77,6.3,8.3,0.0,3,100,6.2,80,13.3
2024-01-16T05:00,9.9,76,5.9,7.9,0.0,3,94,7.0,78,14.4
2024-01-16T06:00,9.6,74,5.2,7.5,0.0,3,97,6.0,73,14.4
2024-01-16T07:00,9.3,72,4.6,7.1,0.0,3,98,6.0,73,14.0
2024-01-16T08:00,9.4,70,4.3,7.3,0.0,2,75,5.6,75,13.3
2024-01-16T09:00,10.9,66,4.8,8.9,0.0,1,21,5.7,55,15.1
2024-01-16T10:00,12.5,58,4.5,10.4,0.0,1,34,5.6,40,17.3
2024-01-16T11:00,13.7,53,4.4,11.7,0.0,1,30,5.1,45,17.3
2024-01-16T12:00,15.2,49,4.5,13.1,0.0,0,16,5.8,68,18.4
2024-01-16T13:00,16.3,47,5.0,14.8,0.0,0,4,6.7,74,20.2
2024-01-16T14:00,17.0,46,5.4,15.1,0.0,0,1,8.0,80,21.6
2024-01-16T15:00,17.1,47,5.7,14.6,0.0,0,1,10.5,82,23.8
2024-01-16T16:00,16.1,52,6.1,13.4,0.0,0,2,12.3,83,25.6
2024-01-16T17:00,14.6,58,6.5,12.2,0.0,0,2,10.5,86,25.6
2024-01-16T18:00,12.0,72,7.2,10.5,0.0,0,6,5.8,86,20.2
2024-01-16T19:00,13.1,66,6.9,11.8,0.0,0,6,3.6,37,12.2
2024-01-16T20:00,12.7,71,7.5,11.6,0.0,0,6,3.1,324,7.2
2024-01-16T21:00,11.8,78,8.1,10.9,0.0,0,6,2.4,333,6.8
2024-01-16T22:00,9.4,88,7.5,7.9,0.0,0,1,5.6,320,8.3
2024-01-16T23:00,8.5,92,7.3,6.8,0.0,0,2,6.6,319,11.9
2024-01-17T00:00,8.1,94,7.2,6.5,0.0,2,50,6.2,324,11.9
2024-01-17T01:00,9.0,93,7.9,7.7,0.0,3,90,5.7,325,11.9
2024-01-17T02:00,9.0,90,7.4,7.8,0.0,3,100,4.3,312,11.2
2024-01-17T03:00,8.8,91,7.5,7.4,0.0,0,11,5.4,323,10.8
2024-01-17T04:00,7.4,94,6.6,5.5,0.0,0,2,7.5,305,12.6
2024-01-17T05:00,7.2,95,6.4,5.3,0.0,0,1,7.5,305,12.6
2024-01-17T06:00,6.7,96,6.1,4.6,0.0,0,2,7.6,301,11.5
2024-01-17T07:00,6.6,97,6.1,4.5,0.0,0,2,7.7,298,12.2
2024-01-17T08:00,10.1,88,8.1,8.8,0.0,0,2,5.5,293,12.2
2024-01-17T09:00,13.2,73,8.5,12.1,0.0,2,60,4.8,297,14.0
2024-01-17T10:00,16.2,63,9.2,15.3,0.0,1,22,4.8,297,15.5
2024-01-17T11:00,18.4,59,10.3,18.1,0.0,0,13,3.3,283,15.5
2024-01-17T12:00,20.2,56,11.1,20.8,0.0,0,3,1.3,146,14.8
2024-01-17T13:00,21.3,53,11.3,21.8,0.0,0,2,3.9,146,15.5
2024-01-17T14:00,22.0,52,11.7,22.1,0.0,0,3,5.2,155,16.6
2024-01-17T15:00,22.2,52,11.9,21.9,0.0,0,8,6.0,155,16.9
2024-01-17T16:00,21.9,54,12.2,21.4,0.0,0,2,8.4,133,18.0
2024-01-17T17:00,20.2,62,12.7,20.1,0.0,0,0,6.7,126,18.4
2024-01-17T18:00,16.3,78,12.6,16.0,0.0,0,0,8.1,148,12.6
2024-01-17T19:00,15.2,83,12.3,14.8,0.0,0,0,7.8,146,11.5
2024-01-17T20:00,16.4,76,12.2,16.6,0.0,0,0,3.8,139,10.4
2024-01-17T21:00,15.9,80,12.5,16.6,0.0,0,4,0.8,27,4.7
2024-01-17T22:00,15.2,84,12.4,15.3,0.0,0,1,4.4,279,5.4
2024-01-17T23:00,14.5,86,12.2,14.5,0.0,0,0,5.0,291,7.2
2024-01-18T00:00,14.0,88,12.0,13.9,0.0,0,0,5.2,295,7.6
2024-01-18T01:00,13.5,90,11.9,13.4,0.0,0,0,5.0,300,7.6
2024-01-18T02:00,12.3,92,11.1,11.8,0.0,0,0,6.4,297,9.4
2024-01-18T03:00,12.9,91,11.5,12.5,0.0,0,0,5.9,284,9.4
2024-01-18T04:00,12.4,93,11.3,12.0,0.0,0,0,6.1,267,9.0
2024-01-18T05:00,12.0,94,11.1,11.5,0.0,0,0,5.8,274,9.0
2024-01-18T06:00,12.1,93,11.0,11.6,0.0,0,0,5.8,270,9.0
2024-01-18T07:00,11.9,93,10.8,11.4,0.0,0,1,5.1,266,9.0
2024-01-18T08:00,13.2,88,11.2,12.9,0.0,0,1,4.4,261,9.0
2024-01-18T09:00,16.3,76,12.2,16.7,0.0,0,10,2.6,304,11.2
2024-01-18T10:00,19.0,67,12.8,19.6,0.0,0,12,1.8,323,11.5
2024-01-18T11:00,21.2,61,13.3,22.2,0.0,0,6,0.7,360,11.5
2024-01-18T12:00,23.1,54,13.4,24.6,0.0,0,11,1.6,63,13.0
2024-01-18T13:00,24.3,51,13.4,25.8,0.0,1,34,2.3,108,13.3
2024-01-18T14:00,24.5,50,13.4,25.3,0.0,1,26,2.3,51,13.3
2024-01-18T15:00,24.8,49,13.3,25.3,0.0,1,21,3.6,6,13.0
2024-01-18T16:00,24.4,49,13.1,25.1,0.0,1,25,2.5,98,12.6
2024-01-18T17:00,22.3,59,13.8,22.6,0.0,1,21,6.2,126,11.9
2024-01-18T18:00,19.3,70,13.7,19.5,0.0,1,20,6.9,118,13.0
2024-01-18T19:00,17.3,80,13.8,17.8,0.0,1,29,4.7,113,13.0
2024-01-18T20:00,15.7,88,13.7,16.3,0.0,1,43,4.8,138,8.6
2024-01-18T21:00,15.5,93,14.3,16.2,0.0,0,1,5.4,127,7.9
2024-01-18T22:00,15.4,92,14.1,16.0,0.0,0,5,5.1,141,9.0
2024-01-18T23:00,14.9,95,14.1,15.9,0.0,1,36,2.9,180,7.2
2024-01-19T00:00,15.0,95,14.1,15.9,0.0,3,100,3.2,207,5.0
2024-01-19T01:00,14.8,95,14.1,15.7,0.0,3,100,3.1,216,5.0
2024-01-19T02:00,15.0,95,14.2,16.1,0.0,3,100,1.8,270,4.7
2024-01-19T03:00,15.3,93,14.1,16.6,0.0,3,100,0.4,90,2.9
2024-01-19T04:00,15.1,96,14.4,16.2,0.0,3,100,2.2,81,3.2
2024-01-19T05:00,14.9,96,14.2,15.9,0.0,3,100,2.7,113,4.3
2024-01-19T06:00,15.0,93,14.0,15.9,0.0,3,100,3.0,104,5.8
2024-01-19T07:00,14.9,93,13.7,15.7,0.0,3,100,3.2,90,6.1
2024-01-19T08:00,15.3,88,13.4,15.9,0.0,3,100,4.0,95,8.6
2024-01-19T09:00,16.4,83,13.6,16.7,0.0,3,100,5.9,101,14.0
2024-01-19T10:00,16.8,79,13.2,17.0,0.0,3,100,5.8,112,14.8
2024-01-19T11:00,17.5,75,13.1,17.8,0.0,3,100,4.8,103,15.5
2024-01-19T12:00,18.6,70,13.0,18.8,0.0,3,100,5.1,82,16.2
2024-01-19T13:00,20.5,62,12.8,20.5,0.0,1,33,6.9,118,19.8
2024-01-19T14:00,20.6,60,12.6,20.0,0.0,1,22,10.2,132,23.8
2024-01-19T15:00,20.1,61,12.4,19.1,0.0,0,13,12.4,126,26.6
2024-01-19T16:00,19.0,65,12.2,18.1,0.0,1,24,10.6,118,27.0
2024-01-19T17:00,17.6,69,11.9,16.9,0.0,3,100,9.5,127,22.3
2024-01-19T18:00,16.4,75,12.0,16.0,0.0,3,100,7.1,135,18.0
2024-01-19T19:00,15.8,79,12.1,15.6,0.0,0,10,5.9,128,13.3
2024-01-19T20:00,15.4,81,12.2,16.0,0.0,0,12,1.0,225,10.4
2024-01-19T21:00,16.0,87,13.8,17.1,0.0,3,100,1.1,198,4.7
2024-01-19T22:00,15.8,91,14.4,17.0,0.0,3,100,1.9,158,2.9
2024-01-19T23:00,15.7,91,14.2,16.9,0.0,3,100,1.8,143,4.0
2024-01-20T00:00,15.8,90,14.1,17.0,0.0,3,100,1.1,108,3.6
2024-01-20T01:00,15.7,91,14.2,16.9,0.0,3,100,1.5,166,1.8
2024-01-20T02:00,15.4,93,14.4,16.5,0.0,3,100,2.5,188,4.0
2024-01-20T03:00,15.7,90,14.0,16.8,0.0,3,100,1.6,207,4.0
2024-01-20T04:00,15.5,92,14.1,16.6,0.0,3,100,1.5,225,3.2
2024-01-20T05:00,15.3,93,14.1,16.4,0.0,3,100,2.1,239,3.6
2024-01-20T06:00,15.3,93,14.3,16.4,0.1,51,100,2.5,225,3.2
2024-01-20T07:00,15.3,93,14.2,16.4,0.1,51,100,2.3,231,3.6
2024-01-20T08:00,16.0,87,13.9,17.0,0.0,3,98,2.4,207,5.8
2024-01-20T09:00,17.1,88,15.2,18.5,0.1,51,100,2.5,262,9.7
2024-01-20T10:00,18.0,83,15.1,19.7,0.0,3,100,0.4,90,9.7
2024-01-20T11:00,19.2,77,15.2,20.8,0.0,3,100,1.5,315,10.4
2024-01-20T12:00,19.7,75,15.1,21.2,0.0,3,100,1.5,284,10.4
2024-01-20T13:00,20.1,73,15.2,21.3,0.1,51,78,3.6,174,12.2
2024-01-20T14:00,21.1,68,14.9,22.3,0.0,1,42,3.3,186,14.4
2024-01-20T15:00,20.5,71,15.0,21.2,0.0,0,19,6.6,131,17.3
2024-01-20T16:00,18.6,77,14.4,18.6,0.0,1,36,9.7,112,22.0
2024-01-20T17:00,16.4,82,13.4,15.8,0.0,1,48,12.1,113,23.0
2024-01-20T18:00,14.8,87,12.6,14.2,0.0,2,53,9.5,119,23.0
2024-01-20T19:00,14.2,88,12.2,14.1,0.0,2,71,5.6,117,17.3
2024-01-20T20:00,14.3,85,11.9,14.1,0.0,3,100,5.4,127,12.2
2024-01-20T21:00,15.5,85,13.0,15.5,0.1,51,100,6.8,122,13.0
2024-01-20T22:00,15.1,83,12.2,14.9,0.0,3,100,6.8,122,13.3
2024-01-20T23:00,14.5,80,11.0,13.7,0.0,3,100,7.7,118,15.5
2024-01-21T00:00,13.9,80,10.4,13.1,0.0,3,100,6.6,131,14.8
2024-01-21T01:00,13.5,80,10.1,12.6,0.0,3,100,6.4,137,13.0
2024-01-21T02:00,13.2,81,10.0,12.3,0.0,3,100,6.1,135,13.0
2024-01-21T03:00,13.0,82,9.9,12.1,0.0,3,100,6.1,130,11.9
2024-01-21T04:00,12.8,82,9.8,11.9,0.0,3,100,6.3,121,12.2
2024-01-21T05:00,12.6,82,9.7,11.6,0.1,51,100,6.6,112,13.0
2024-01-21T06:00,12.5,82,9.5,11.4,0.1,51,100,6.8,108,13.0
2024-01-21T07:00,12.3,82,9.3,11.1,0.1,51,100,7.3,110,14.0
2024-01-21T08:00,12.2,80,8.9,10.9,0.1,51,100,7.2,108,15.1
2024-01-21T09:00,13.1,80,9.8,11.9,0.1,51,100,7.9,93,16.9
2024-01-21T10:00,13.0,78,9.2,11.8,0.1,51,100,7.1,105,16.2
2024-01-21T11:00,13.3,75,8.9,12.1,0.0,3,100,7.0,111,16.6
2024-01-21T12:00,13.7,71,8.6,12.4,0.0,3,100,6.6,112,16.6
2024-01-21T13:00,14.2,68,8.3,12.7,0.0,3,100,7.2,117,17.3
2024-01-21T14:00,14.2,67,8.1,12.6,0.0,3,100,8.1,111,18.4
2024-01-21T15:00,14.4,65,8.0,12.7,0.0,3,100,8.2,105,19.4
2024-01-21T16:00,14.1,66,7.9,12.2,0.0,3,100,9.3,106,20.2
2024-01-21T17:00,13.5,69,7.8,11.6,0.0,3,100,9.5,99,19.8
2024-01-21T18:00,12.8,71,7.7,10.9,0.0,3,100,9.4,90,19.4
2024-01-21T19:00,12.6,72,7.6,10.9,0.0,3,100,7.2,84,18.0
2024-01-21T20:00,12.4,71,7.3,10.5,0.0,3,100,8.1,69,16.6
2024-01-21T21:00,12.0,73,7.3,10.1,0.0,3,100,8.7,73,18.0
2024-01-21T22:00,11.9,72,7.0,9.8,0.0,3,100,9.2,69,18.7
2024-01-21T23:00,11.7,71,6.7,9.3,0.0,3,100,10.7,70,21.2
2024-01-22T00:00,11.2,70,5.9,8.3,0.0,3,100,13.4,84,26.3
2024-01-22T01:00,10.7,70,5.5,7.7,0.0,3,100,13.0,85,27.4
2024-01-22T02:00,10.4,70,5.1,7.7,0.0,3,100,10.6,80,25.9
2024-01-22T03:00,10.1,68,4.5,7.3,0.0,3,100,10.4,76,22.0
2024-01-22T04:00,9.9,66,3.8,7.0,0.0,3,100,10.1,73,20.5
2024-01-22T05:00,9.6,64,3.1,6.5,0.0,3,100,10.0,69,20.5
2024-01-22T06:00,9.4,61,2.2,6.4,0.0,3,100,9.0,67,19.8
2024-01-22T07:00,9.4,60,1.9,6.6,0.0,3,100,6.5,71,18.4
2024-01-22T08:00,9.4,60,2.1,6.7,0.0,3,100,6.0,73,13.7
2024-01-22T09:00,9.7,65,3.4,7.1,0.3,51,100,7.9,87,18.7
2024-01-22T10:00,9.5,70,4.2,6.9,0.4,51,100,8.4,83,18.7
2024-01-22T11:00,9.6,69,4.3,7.1,0.2,51,100,8.2,67,18.4
2024-01-22T12:00,9.4,72,4.7,6.6,0.3,51,100,10.1,63,21.6
2024-01-22T13:00,9.3,72,4.6,6.5,0.2,51,100,10.5,59,22.7
2024-01-22T14:00,8.7,73,4.2,6.0,0.2,51,100,9.6,56,22.7
2024-01-22T15:00,8.6,73,4.0,5.9,0.2,51,100,9.0,53,20.2
2024-01-22T16:00,8.1,74,3.8,5.4,0.3,51,100,8.7,60,18.7
2024-01-22T17:00,7.7,78,4.0,5.2,0.4,51,100,7.4,51,18.4
2024-01-22T18:00,7.0,86,4.9,4.6,0.2,51,100,7.7,49,17.6
2024-01-22T19:00,6.3,87,4.3,3.8,0.5,53,100,7.9,39,17.3
2024-01-22T20:00,5.7,88,3.8,3.1,0.3,51,100,7.7,49,17.3
2024-01-22T21:00,5.4,89,3.8,3.1,0.7,53,100,5.9,38,14.0
2024-01-22T22:00,4.9,89,3.3,2.4,0.7,53,100,6.6,29,13.7
2024-01-22T23:00,4.3,89,2.7,1.8,0.7,53,100,6.3,31,13.7
2024-01-23T00:00,3.5,91,2.2,0.9,1.0,55,100,5.9,52,13.3
2024-01-23T01:00,3.5,89,1.9,1.0,0.7,53,100,4.9,36,11.5
2024-01-23T02:00,3.4,92,2.2,1.0,0.7,53,100,4.5,61,11.2
2024-01-23T03:00,3.2,94,2.4,0.7,0.8,53,100,5.6,45,11.2
2024-01-23T04:00,3.2,93,2.2,0.5,0.5,53,100,6.5,56,13.0
2024-01-23T05:00,3.5,90,2.0,0.9,0.2,51,100,5.6,45,13.0
2024-01-23T06:00,3.6,89,1.9,1.0,0.1,51,100,5.6,63,12.2
2024-01-23T07:00,3.6,83,0.9,0.8,0.1,51,98,6.1,62,13.7
2024-01-23T08:00,3.9,79,0.6,1.0,0.0,3,98,6.4,47,13.7
2024-01-23T09:00,4.9,78,1.3,2.2,0.0,3,100,5.2,34,13.7
2024-01-23T10:00,5.8,73,1.3,2.9,0.0,3,100,6.8,18,17.3
2024-01-23T11:00,6.4,71,1.5,3.3,0.4,51,100,8.4,340,19.1
2024-01-23T12:00,7.1,69,1.7,3.9,0.2,51,100,9.0,331,20.9
2024-01-23T13:00,8.2,62,1.3,5.3,0.3,51,100,7.3,349,21.6
2024-01-23T14:00,8.8,56,0.6,6.4,0.1,51,100,2.6,56,18.4
2024-01-23T15:00,10.5,49,0.1,7.4,0.0,3,100,6.8,122,16.6
2024-01-23T16:00,8.1,51,-1.3,2.9,0.0,3,89,19.8,115,37.8
2024-01-23T17:00,6.3,53,-2.6,1.9,0.0,1,31,13.0,104,40.3
2024-01-23T18:00,4.7,63,-1.9,1.5,0.0,0,16,5.4,90,24.8
2024-01-23T19:00,3.6,67,-2.0,0.2,0.0,0,10,6.9,62,12.2
2024-01-23T20:00,3.7,64,-2.5,0.3,0.0,0,9,6.3,31,13.0
2024-01-23T21:00,5.9,61,-1.1,2.7,0.0,3,100,6.6,29,14.8
2024-01-23T22:00,5.7,61,-1.2,2.6,0.0,3,100,6.0,25,13.7
2024-01-23T23:00,5.4,64,-0.8,2.4,0.0,3,100,5.1,8,12.6
2024-01-24T00:00,4.7,68,-0.8,1.8,0.0,2,69,4.5,346,11.2
2024-01-24T01:00,2.5,79,-0.7,-0.6,0.0,0,10,6.2,339,11.5
2024-01-24T02:00,1.6,84,-0.8,-1.5,0.0,0,7,6.4,333,11.9
2024-01-24T03:00,1.1,86,-1.0,-2.2,0.0,0,8,6.7,324,12.6
2024-01-24T04:00,0.7,88,-1.1,-2.6,0.0,0,5,6.9,321,12.6
2024-01-24T05:00,0.2,89,-1.4,-3.2,0.0,0,3,7.1,319,12.2
2024-01-24T06:00,-0.2,91,-1.5,-3.6,0.0,0,0,7.4,313,12.2
2024-01-24T07:00,-0.5,92,-1.7,-4.0,0.0,0,0,7.5,305,12.6
2024-01-24T08:00,2.8,77,-0.8,-0.4,0.0,0,0,6.5,304,13.3
2024-01-24T09:00,4.4,64,-1.9,1.3,0.0,0,0,4.8,312,15.5
2024-01-24T10:00,6.5,53,-2.3,3.6,0.0,0,0,3.3,347,15.1
2024-01-24T11:00,8.2,44,-3.2,5.6,0.0,0,0,3.9,68,16.6
2024-01-24T12:00,9.6,37,-4.6,6.9,0.0,0,0,6.5,90,20.9
2024-01-24T13:00,10.6,33,-5.0,7.9,0.0,0,0,6.7,106,21.2
2024-01-24T14:00,11.0,34,-4.3,7.5,0.0,0,2,9.7,117,24.1
2024-01-24T15:00,10.5,38,-3.2,6.0,0.0,2,53,13.0,114,28.8
2024-01-24T16:00,9.1,45,-2.2,4.8,0.0,3,100,13.4,117,28.8
2024-01-24T17:00,7.8,49,-2.1,3.6,0.0,3,100,12.4,112,28.1
2024-01-24T18:00,7.4,52,-2.0,3.7,0.0,1,48,9.1,108,24.5
2024-01-24T19:00,6.4,59,-1.2,3.5,0.0,0,16,4.4,99,18.4
2024-01-24T20:00,4.8,68,-0.6,1.8,0.0,1,26,5.8,68,11.2
2024-01-24T21:00,4.8,72,0.2,2.0,0.0,1,38,5.2,56,10.4
2024-01-24T22:00,5.1,70,0.0,2.4,0.0,1,38,4.2,31,8.3
2024-01-24T23:00,4.7,72,0.1,1.9,0.0,0,16,4.8,27,9.4
2024-01-25T00:00,6.1,66,0.2,3.6,0.0,0,4,2.7,23,7.9
2024-01-25T01:00,5.7,74,1.4,3.3,0.0,0,1,3.3,13,6.1
2024-01-25T02:00,5.3,82,2.5,3.1,0.0,1,25,3.3,347,6.1
2024-01-25T03:00,3.1,95,2.5,0.7,0.0,3,100,5.2,335,8.3
2024-01-25T04:00,4.7,91,3.3,2.7,0.0,3,100,3.4,302,8.6
2024-01-25T05:00,5.1,85,2.9,3.1,0.0,3,100,3.1,315,6.8
2024-01-25T06:00,5.4,80,2.3,3.2,0.0,3,100,3.7,331,7.2
2024-01-25T07:00,5.7,77,2.1,3.5,0.0,3,100,3.4,342,7.2
2024-01-25T08:00,6.9,66,1.0,4.5,0.0,3,96,3.1,21,6.8
2024-01-25T09:00,8.3,58,0.4,5.3,0.0,2,59,6.1,40,16.6
2024-01-25T10:00,9.4,52,0.0,6.6,0.0,3,95,4.7,58,16.2
2024-01-25T11:00,10.0,50,-0.0,7.3,0.0,3,100,4.0,63,16.2
2024-01-25T12:00,10.1,49,-0.0,7.4,0.0,1,23,4.3,85,15.1
2024-01-25T13:00,11.8,46,0.5,9.5,0.0,0,6,5.1,94,18.0
2024-01-25T14:00,12.5,45,0.7,10.0,0.0,0,8,6.3,114,19.4
2024-01-25T15:00,12.6,45,0.9,9.6,0.0,0,7,7.6,121,19.8
2024-01-25T16:00,12.0,47,0.9,8.4,0.0,0,3,11.3,117,23.4
2024-01-25T17:00,10.2,53,1.1,6.4,0.0,0,0,13.0,109,25.9
2024-01-25T18:00,8.1,64,1.7,5.5,0.0,0,1,5.4,98,24.8
2024-01-25T19:00,7.5,67,1.8,4.9,0.0,0,0,5.2,102,11.2
2024-01-25T20:00,7.6,66,1.7,5.1,0.0,0,2,4.3,85,8.3
2024-01-25T21:00,7.6,68,2.0,5.4,0.0,1,27,3.1,45,5.4
2024-01-25T22:00,7.2,73,2.7,5.2,0.0,0,9,2.7,67,5.0
2024-01-25T23:00,6.9,78,3.4,4.9,0.0,0,6,2.9,60,5.0
2024-01-26T00:00,6.4,85,4.1,4.7,0.0,0,2,2.6,34,5.0
2024-01-26T01:00,6.1,92,4.9,4.3,0.0,0,11,3.8,343,6.1
2024-01-26T02:00,5.7,97,5.2,4.2,0.0,0,6,2.5,352,6.1
2024-01-26T03:00,5.4,100,5.3,4.0,0.0,1,26,1.6,333,4.7
2024-01-26T04:00,5.1,100,5.1,3.5,0.0,2,77,2.8,310,5.0
2024-01-26T05:00,5.0,100,5.0,3.3,0.0,3,99,3.6,315,6.1
2024-01-26T06:00,2.8,100,2.8,0.4,0.0,3,98,5.4,318,8.6
2024-01-26T07:00,2.7,100,2.7,0.1,0.0,3,98,6.1,315,9.7
2024-01-26T08:00,5.8,93,4.8,3.9,0.0,1,39,4.4,305,10.1
2024-01-26T09:00,8.0,76,3.9,6.4,0.0,1,32,0.8,27,9.7
2024-01-26T10:00,9.7,59,2.1,7.6,0.0,0,4,2.2,90,13.0
2024-01-26T11:00,11.2,52,1.7,9.1,0.0,0,4,3.1,111,15.1
2024-01-26T12:00,12.4,48,1.6,10.7,0.0,0,2,4.7,122,17.6
2024-01-26T13:00,13.4,45,1.7,11.3,0.0,0,4,8.0,126,22.0
2024-01-26T14:00,13.7,44,1.8,11.1,0.0,0,6,9.1,124,23.4
2024-01-26T15:00,13.4,45,1.7,10.0,0.0,0,10,10.8,116,24.8
2024-01-26T16:00,12.3,48,1.5,8.5,0.0,0,5,12.9,108,26.6
2024-01-26T17:00,11.0,51,1.3,7.5,0.0,0,7,11.1,103,27.0
2024-01-26T18:00,9.4,59,1.9,6.8,0.0,0,7,5.5,113,21.2
2024-01-26T19:00,7.8,70,2.8,5.4,0.0,0,7,5.6,117,11.5
2024-01-26T20:00,9.2,58,1.3,6.9,0.0,0,9,2.7,67,9.4
2024-01-26T21:00,7.4,73,2.8,5.2,0.0,0,19,4.0,85,6.1
2024-01-26T22:00,8.3,64,1.8,6.1,0.0,0,10,2.9,60,6.1
2024-01-26T23:00,6.9,75,2.7,4.7,0.0,0,19,3.9,34,6.8
2024-01-27T00:00,7.9,71,3.0,6.0,0.0,1,48,2.2,9,6.8
2024-01-27T01:00,7.9,73,3.5,6.2,0.0,1,36,1.5,45,4.0
2024-01-27T02:00,8.0,72,3.2,6.1,0.0,2,57,2.5,360,4.7
2024-01-27T03:00,7.9,73,3.4,6.0,0.0,3,100,2.4,27,4.7
2024-01-27T04:00,7.3,82,4.4,5.5,0.0,3,100,2.9,330,5.4
2024-01-27T05:00,7.7,83,5.0,6.1,0.0,3,100,2.5,360,5.4
2024-01-27T06:00,7.9,78,4.2,6.2,0.0,3,100,2.2,360,5.0
2024-01-27T07:00,8.0,82,5.1,6.5,0.0,3,100,2.3,72,5.0
2024-01-27T08:00,8.7,70,3.5,6.9,0.0,3,100,2.5,45,6.5
2024-01-27T09:00,9.5,62,2.6,7.3,0.0,3,100,3.8,41,11.5
2024-01-27T10:00,9.9,57,1.8,7.7,0.0,3,100,3.2,90,12.2
2024-01-27T11:00,10.6,54,1.7,8.2,0.0,3,100,3.6,90,13.3
2024-01-27T12:00,10.7,55,1.9,8.1,0.0,3,100,5.8,90,14.4
2024-01-27T13:00,11.4,54,2.5,8.8,0.0,3,100,5.9,101,17.6
2024-01-27T14:00,12.0,54,3.0,9.5,0.0,3,98,6.2,97,16.9
2024-01-27T15:00,12.5,55,3.6,10.0,0.0,1,34,7.0,102,18.7
2024-01-27T16:00,12.4,56,3.8,10.0,0.0,2,67,6.5,93,18.4
2024-01-27T17:00,11.6,60,4.2,9.1,0.0,1,32,7.9,114,16.2
2024-01-27T18:00,9.1,77,5.2,7.0,0.0,1,35,6.2,100,15.5
2024-01-27T19:00,8.8,77,4.9,6.9,0.0,1,25,5.1,86,10.1
2024-01-27T20:00,9.6,71,4.6,7.8,0.0,2,59,3.2,63,7.6
